gene_symbol	gene_symbol	is_in_LR_database	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter	highly_variable	means	dispersions	dispersions_norm
DUSP14	DUSP14	False	False	False	6.3676381926822	1	True	False	0.013148925927337227	-4.484075334485769	-0.9222685
DUSP16	DUSP16	False	False	False	3.94768349811113	1	True	False	0.016968955518755904	-5.0475910526533605	-1.3678824
DUSP18	DUSP18	False	True	False	5.57933517279375	1	True	False	0.014206934348034833	-5.0432894499586896	-1.3644809
DUSP19	DUSP19	False	False	False	1.79354275435139	1	True	False	0.008412536011456494	-5.058450842008642	-1.3764701
DUSP2	DUSP2	False	False	False	92.1176319707987	1	True	True	0.4367668390436277	-0.3369242372673849	0.51323366
DUSP22	DUSP22	False	False	False	27.9517339522579	1	True	False	0.07020436641121713	-3.136220646255144	0.14358084
DUSP23	DUSP23	False	False	False	47.8214624555674	1	True	True	0.0858109373172912	-2.479796025758346	0.6626648
DUSP28	DUSP28	False	False	False	11.3365309396977	1	True	False	0.03168527346393846	-4.550347519654659	-0.9746748
DUSP3	DUSP3	False	False	False	17.3233257798346	1	True	True	0.036525160659854186	-2.457374396552209	0.68039525
DUSP4	DUSP4	False	False	False	4.95860907669941	1	True	False	0.011162327063506186	-1.9987463877707647	1.0430666
DUSP5	DUSP5	False	False	False	11.0233944919294	1	True	False	0.02810919911490359	-3.6664531837740655	-0.27571362
DUSP6	DUSP6	False	False	False	50.8414239254454	1	True	True	0.13690681689760772	-0.501790629616103	2.2268214
DUSP7	DUSP7	False	False	False	8.03638808599063	1	True	False	0.012019286149708762	-3.3537323077004753	-0.02842187
DUT	DUT	False	False	False	438.044211005221	1	True	True	0.5668482131686075	1.1998548647697143	0.8840306
DVL1	DVL1	False	False	False	3.15708407536582	1	True	False	0.002842542207280397	-4.3519945920397465	-0.8178224
DVL2	DVL2	False	False	False	14.3211614635768	1	True	False	0.03175000633192908	-3.9245013260478183	-0.47977155
DVL3	DVL3	False	False	False	9.9103951974571	1	True	False	0.02499550667649882	-4.457196334752907	-0.90101326
DXO	DXO	False	False	False	9.50764492684391	1	True	False	0.024761308235509517	-4.6244449621657955	-1.0332693
DYM	DYM	False	True	False	20.5599642523617	1	True	False	0.04449701644634003	-4.311543502523714	-0.78583467
DYNC1H1	DYNC1H1	False	False	False	50.4703377145526	1	True	False	0.08077202511391979	-2.802117587477949	0.40778106
DYNC1I2	DYNC1I2	False	False	False	79.3690492432593	1	True	True	0.15026035890230893	-1.9512522523073492	1.0806239
DYNC1LI1	DYNC1LI1	False	False	False	44.2363543863836	1	True	True	0.07550574115645924	-2.2202977807725666	0.86786944
DYNC1LI2	DYNC1LI2	False	False	False	22.8627708237198	1	True	False	0.05104336358164088	-3.7652243270737067	-0.35381934
DYNC2H1	DYNC2H1	False	False	False	2.27524792005166	1	True	False	0.003687820399269194	-5.029968311281759	-1.3539468
DYNC2LI1	DYNC2LI1	False	False	False	10.13509926337	1	True	False	0.013835973788949093	-3.8189876636539757	-0.39633402
DYNLL1	DYNLL1	False	False	False	271.750279086991	1	True	True	0.4156378274103864	0.017759609821564326	0.8315877
DYNLL2	DYNLL2	False	False	False	22.3301164340808	1	True	False	0.05279048458542811	-4.136155381971865	-0.64714223
DYNLRB1	DYNLRB1	False	False	False	86.0851066329589	1	True	True	0.21257542404120602	-2.2348087172878546	0.8563945
DYNLT1	DYNLT1	False	False	False	68.9816879906208	1	True	False	0.1658593471906934	-2.9871342879940883	0.26147455
DYNLT3	DYNLT3	False	False	False	25.3276974444385	1	True	False	0.06561218850321465	-4.517323104006273	-0.94856
DYRK1A	DYRK1A	False	False	False	28.8969912145014	1	True	False	0.0611104341740778	-3.500326158279958	-0.14434457
DYRK1B	DYRK1B	False	False	False	5.41401330887144	1	True	False	0.00986625162630993	-5.067715715115277	-1.3837965
DYRK2	DYRK2	False	False	False	11.8200776109906	1	True	False	0.023916255911907307	-4.244757309255402	-0.73302186
DYRK3	DYRK3	False	False	False	5.3847075113405	1	True	False	0.006712797795433129	-3.1461039456678432	0.13576537
DYRK4	DYRK4	False	False	False	17.1099911981046	1	True	False	0.03899508209024362	-3.766879666706571	-0.35512832
DYSF	DYSF	False	False	True	2.37967230153702	1	True	False	0.007305418151192139	-3.207468338694209	0.08723997
DYTN	DYTN	False	False	False	1.51888521912454	1	True	False	0.0016966441403934403	-4.065330042153015	-0.5911353
DZANK1	DZANK1	False	False	False	2.37731769307287	1	True	False	0.0073989939250398	-5.302568460429658	-1.5695121
DZIP3	DZIP3	False	False	False	13.1819076421079	1	True	False	0.025851090477835344	-3.7364894801957704	-0.33109653
E2F1	E2F1	False	False	False	10.3697967197507	1	True	True	0.013092357806714673	-2.1017607931376814	0.9616055
E2F2	E2F2	False	False	False	14.074219813406	1	True	True	0.02530796806875535	-1.0285259987002937	1.8102924
E2F3	E2F3	False	False	False	27.303783408481	1	True	True	0.04014198230380629	-2.576421552316551	0.5862558
E2F4	E2F4	False	False	False	46.1555827309774	1	True	True	0.08275294567948772	-0.5206679009349235	2.2118936
E2F5	E2F5	False	False	False	3.74391249466019	1	True	False	0.005350150094124976	-3.5126178457845008	-0.15406452
E2F6	E2F6	False	False	False	7.09424839381061	1	True	False	0.014415942681539323	-4.763019348067557	-1.1428503
E2F7	E2F7	False	False	False	4.70043037832458	1	True	False	0.004075618691100399	-2.518215264704064	0.6322838
E2F8	E2F8	False	False	False	10.8866493264116	1	True	False	0.01249023662118001	-1.5509440594385155	1.3971773
E4F1	E4F1	False	False	False	7.98315013865508	1	True	False	0.014997213360778631	-4.746780585130671	-1.1300092
EAF1	EAF1	False	False	False	15.4238606746864	1	True	True	0.04032372812218065	-2.3484009442715297	0.7665687
EAF2	EAF2	False	False	False	81.7162470914775	1	True	True	0.11679411883947521	-1.5353486801113743	1.4095098
EAPP	EAPP	False	False	False	75.8796375159452	1	True	False	0.18795766088711185	-3.2293762986960135	0.06991571
EARS2	EARS2	False	False	False	3.67131497583039	1	True	False	0.0067769150944314484	-4.694917255862544	-1.0889969
EBAG9	EBAG9	False	False	False	36.846844518852	1	True	False	0.06703437025611361	-3.8767502505239397	-0.4420112
EBF1	EBF1	False	False	False	12.0886502001888	1	True	True	0.01403356152601319	-0.6890090376965817	2.0787737
EBLN2	EBLN2	False	False	False	4.88833512958003	1	True	False	0.012243431753506562	-4.701811698891067	-1.0944489
EBNA1BP2	EBNA1BP2	False	False	False	59.4727658933214	1	True	True	0.08000165696154693	-1.5609422636909795	1.389271
EBP	EBP	False	False	False	47.1318970057154	1	True	False	0.08865041851087865	-2.73283441312847	0.46256846
EBPL	EBPL	False	False	False	114.235422299114	1	True	True	0.14399983208945588	-1.2271784226031177	1.653203
ECD	ECD	False	False	False	16.0734947081857	1	True	False	0.03374173597581989	-4.940955545131852	-1.2835578
ECE1	ECE1	False	False	False	7.98900299202781	1	True	False	0.025391742034355985	-4.4115500801102305	-0.86491734
ECE2	ECE2	False	False	False	7.27094550051646	1	True	False	0.011853182997431315	-3.418208559251187	-0.07940806
ECH1	ECH1	False	False	False	107.892144583133	1	True	True	0.20488637146009067	-0.9158400918217426	1.8994015
ECHDC1	ECHDC1	False	False	False	51.0493664165661	1	True	False	0.09498865060749999	-2.85451447792296	0.36634693
ECHDC2	ECHDC2	False	False	False	8.48974307358885	1	True	False	0.04171771285208851	-4.496505521921629	-0.932098
ECHDC3	ECHDC3	False	False	False	1.84929422717236	1	True	False	0.0031134356047943573	-4.486086902855905	-0.9238592
ECHS1	ECHS1	False	False	False	67.2253524441062	1	True	True	0.12024209927827086	-1.7299647296212521	1.2556124
ECI1	ECI1	False	False	False	15.8560609687046	1	True	False	0.026740618824066684	-3.266108420378119	0.040868882
ECI2	ECI2	False	False	False	51.9364277804255	1	True	True	0.08328220993812378	-1.0901544502221747	1.7615582
ECSIT	ECSIT	False	False	False	26.0781935638734	1	True	False	0.06640964684629487	-3.1428882908052405	0.13830824
ECT2	ECT2	False	False	False	13.5394632765264	1	True	True	0.020174147402298885	-1.866016698012759	1.1480259
EDARADD	EDARADD	False	False	False	23.2211235285669	1	True	True	0.0355982280117061	-1.788012209221337	1.2097099
EDC3	EDC3	False	False	False	6.48294786674489	1	True	False	0.02027152209646369	-4.965486219051182	-1.302956
EDC4	EDC4	False	False	False	5.64302428404061	1	True	False	0.005094464220330381	-2.8337618490560943	0.3827576
EDEM1	EDEM1	False	False	False	27.2655706535759	1	True	False	0.047498673964684816	-2.92437142632426	0.31110585
EDEM2	EDEM2	False	False	False	19.483016190477	1	True	False	0.040963174413365847	-3.248369257205428	0.05489656
EDEM3	EDEM3	False	False	False	27.3693640147276	1	True	False	0.04632254903771779	-2.8602065968402877	0.36184576
EDF1	EDF1	False	False	False	299.414298184578	1	True	False	0.6924494941830096	-1.2526421237005556	-0.87028813
EDRF1	EDRF1	False	False	False	15.9503017712102	1	True	False	0.035572149562841306	-3.9923690337399482	-0.5334396
EEA1	EEA1	False	False	False	32.5655318488257	1	True	False	0.049332929507734755	-3.03137840183873	0.22648743
EED	EED	False	False	False	16.1657758073993	1	True	False	0.02484661169755883	-3.815533172608344	-0.39360228
EEF1A1	EEF1A1	False	False	False	10853.4849768232	1	True	False	3.7793381299544286	2.37148776213698	-0.53519076
EEF1A2	EEF1A2	False	False	False	1.87458672737058	1	True	False	0.0013981699321503735	-4.357594246003149	-0.8222504
EEF1B2	EEF1B2	False	False	False	1892.70953765509	1	True	False	1.925468458446084	1.4818948087296784	-0.30127913
EEF1D	EEF1D	False	False	False	878.184187393026	1	True	False	1.6471517327238479	-0.04685153822508558	-1.0518267
EEF1E1	EEF1E1	False	False	False	77.0054865662004	1	True	True	0.11649914528251522	-1.1831206931417897	1.6880428
EEF1G	EEF1G	False	False	False	362.249752997166	1	True	True	0.6812159087831046	1.7170028912760311	1.2539566
EEF2	EEF2	False	False	False	1160.80979578532	1	True	False	1.4751618920752576	0.1491890374784845	-0.8873931
EEF2K	EEF2K	False	False	False	9.91787600397843	1	True	False	0.012230922110392787	-3.6093760284516248	-0.23057844
EEF2KMT	EEF2KMT	False	False	False	5.19645748394182	1	True	False	0.007413786170211958	-3.183500853558314	0.10619285
EEFSEC	EEFSEC	False	False	False	13.6648780138424	1	True	False	0.03251771246326679	-4.265349185697572	-0.74930537
EEPD1	EEPD1	False	False	False	3.3107074053088	1	True	False	0.008274202169885872	-4.7723703464438785	-1.1502448
EFCAB11	EFCAB11	False	False	False	9.30886731072066	1	True	False	0.011949295868280555	-3.198949077363602	0.09397679
EFCAB13	EFCAB13	False	False	False	5.27899663647564	1	True	False	0.013449434978408758	-4.225831558642371	-0.71805584
EFCAB14	EFCAB14	False	False	False	39.4731831887195	1	True	False	0.08523593947383913	-3.3309235710283156	-0.010385298
EFCAB2	EFCAB2	False	False	False	36.1849357602954	1	True	False	0.05782842623220764	-2.9646273795939844	0.27927244
EFCAB5	EFCAB5	False	False	False	1.66646538870693	1	True	False	0.0033108766691388766	-4.498685661158873	-0.933822
EFCAB7	EFCAB7	False	False	False	4.03244549264168	1	True	False	0.007624599668657973	-5.042866834021021	-1.3641466
EFHC1	EFHC1	False	False	False	10.80388807061	1	True	False	0.02081982590690927	-3.789011991527601	-0.37263
EFHC2	EFHC2	False	False	False	3.36215980084751	1	True	False	0.004609675041084104	-4.202571410168839	-0.6996623
EFHD2	EFHD2	False	False	False	48.4226614198813	1	True	True	0.11920187887696503	-1.8710095918373422	1.1440777
EFNA2	EFNA2	False	True	False	7.76857108221864	1	True	False	0.004996766931439884	-2.0080487081167355	1.0357106
EFNA4	EFNA4	False	True	False	2.6248671367247	1	True	False	0.005199813618500494	-5.701462232909839	-1.8849472
EFNA5	EFNA5	False	True	False	4.33966470619703	1	True	False	0.00011736157254136802	0.08327097957033908	2.6894732
EFNB1	EFNB1	False	True	True	3.16666900250702	1	True	False	0.0007583421362544717	-3.061478376042405	0.20268513
EFR3A	EFR3A	False	False	False	21.0753470630096	1	True	False	0.0601808546994536	-3.7900986566036776	-0.37348932
EFTUD2	EFTUD2	False	False	False	28.8282930182156	1	True	False	0.05388964142255464	-3.0922226193193043	0.17837337
EGFL7	EGFL7	False	False	False	60.9640980066738	1	True	True	0.07012513169489519	-0.8745088147891898	1.9320853
EGFL8	EGFL8	False	True	False	1.83807860665361	1	True	False	0.0006012379384497245	-2.7550897202517817	0.4449695
EGLN1	EGLN1	False	False	False	16.407648864909	1	True	False	0.0415972870847289	-3.77014398476535	-0.35770968
EGLN2	EGLN2	False	False	False	31.6734847430297	1	True	False	0.08792222354912307	-2.9406286485486883	0.29825002
EGLN3	EGLN3	False	False	False	2.66984688644673	1	True	False	0.0022356869447719705	-3.6642135564825122	-0.27394256
EGR1	EGR1	False	False	False	88.4476019071234	1	True	True	0.13192095976951232	-1.5092939891345278	1.4301132
EGR2	EGR2	False	False	False	3.48856722966601	1	True	False	0.011193474599362967	-3.568255031591161	-0.198061
EGR3	EGR3	False	False	False	4.57129495349265	1	True	False	0.011289526489923879	-4.388407214892765	-0.84661657
EHBP1	EHBP1	False	False	False	12.390078733092	1	True	False	0.028517852647728607	-4.241395574583285	-0.7303635
EHBP1L1	EHBP1L1	False	False	False	20.1701845132694	1	True	False	0.053954903324723136	-2.817566850926762	0.3955642
EHD1	EHD1	False	False	False	19.5598125394126	1	True	False	0.07936086477063388	-4.0629140014873455	-0.58922476
EHD2	EHD2	False	False	False	3.29725001874196	1	True	False	0.00070867697078828	-1.9370510989523015	1.0918537
EHD3	EHD3	False	False	False	2.26646571937535	1	True	False	0.003650377510096949	-4.639055364926095	-1.0448228
EHD4	EHD4	False	False	False	13.7620433148608	1	True	False	0.05737569325212671	-3.9301970484539246	-0.48427558
EHHADH	EHHADH	False	False	False	2.66598004132366	1	True	False	0.0034478560013203523	-3.760362596057945	-0.34997478
EHMT1	EHMT1	False	False	False	34.8162966297702	1	True	False	0.07193938927423207	-3.3380028071156786	-0.015983379
EHMT2	EHMT2	False	False	False	18.4634384239681	1	True	False	0.029856293384511737	-3.866435381966291	-0.43385446
EI24	EI24	False	False	False	48.4996887056659	1	True	True	0.08458171207448847	-2.097762941878839	0.96476686
EID1	EID1	False	False	False	264.381765837651	1	True	False	0.4619371787242239	-1.2088765447446126	-0.26940563
EID2	EID2	False	False	False	5.98626439357514	1	True	False	0.016874600261780382	-5.552703466041178	-1.7673125
EID2B	EID2B	False	False	False	6.43933397949524	1	True	False	0.010117226050686054	-4.721542855180247	-1.1100518
EID3	EID3	False	False	False	7.57664647938571	1	True	False	0.030657854101813313	-4.540265019313839	-0.96670187
EIF1	EIF1	False	False	False	1944.87988561333	1	True	False	2.392339719793486	0.814447590058568	-0.86904174
EIF1AD	EIF1AD	False	False	False	10.1333051423318	1	True	False	0.02699160928827634	-4.476289728461159	-0.9161118
EIF1AX	EIF1AX	False	False	False	197.000278977522	1	True	False	0.3403775338494076	-1.0556569451936848	-0.13188013
EIF1AY	EIF1AY	False	False	False	92.2746794709983	1	True	True	0.1473851174492225	-0.502749891798435	2.2260628
EIF1B	EIF1B	False	False	False	109.215791186531	1	True	True	0.27035317443560924	-1.3712142235419322	1.5393032
EIF2A	EIF2A	False	False	False	110.925911259266	1	True	True	0.2353557373355143	-2.6602926905179936	0.5199326
EIF2AK1	EIF2AK1	False	False	False	111.16261182794	1	True	True	0.20621123544751152	0.2579778442250042	2.827627
EIF2AK2	EIF2AK2	False	False	False	51.6649246258887	1	True	False	0.08517203034157297	-2.911827393618275	0.32102534
EIF2AK3	EIF2AK3	False	False	False	7.67766667835189	1	True	False	0.018401374454233697	-3.7246589140530095	-0.32174122
EIF2AK4	EIF2AK4	False	False	False	44.8594355637304	1	True	True	0.05809519550755628	-2.091981602881586	0.9693386
EIF2B1	EIF2B1	False	False	False	30.7461829361258	1	True	False	0.06626218004907616	-3.164568674563622	0.121163934
EIF2B2	EIF2B2	False	False	False	13.0082063322014	1	True	False	0.024314578550961252	-3.1121870186866394	0.16258602
EIF2B3	EIF2B3	False	False	False	22.9660238771089	1	True	True	0.032843951628877856	-2.682291347982757	0.5025366
EIF2B4	EIF2B4	False	False	False	18.8108140495497	1	True	False	0.040483160113118616	-4.049659009252453	-0.57874304
EIF2B5	EIF2B5	False	False	False	24.4460791451747	1	True	False	0.050360032053057446	-3.79233209152796	-0.37525547
EIF2D	EIF2D	False	False	False	31.2217226554226	1	True	False	0.0703838933316032	-3.093004411341097	0.17775515
EIF2S1	EIF2S1	False	False	False	61.0728811086418	1	True	True	0.10454448306478767	-1.8753716550997408	1.1406282
EIF2S2	EIF2S2	False	False	False	194.683309004236	1	True	False	0.32825172113868134	-0.7120408124521426	0.17653981
EIF2S3	EIF2S3	False	False	False	159.212538984767	1	True	False	0.34559699011641687	-1.7121451110416137	-0.721125
EIF3A	EIF3A	False	False	False	239.220774232368	1	True	False	0.3492992289277791	-0.3890230529837095	0.46647125
EIF3B	EIF3B	False	False	False	39.2054834841727	1	True	True	0.07550893359304871	-2.490796534015958	0.6539659
EIF3C	EIF3C	False	False	False	9.01583515720446	1	True	False	0.015450585815766337	-4.204924993293672	-0.7015235
EIF3CL	EIF3CL	False	False	False	1.5731301181767	1	True	False	0.002288654487215798	-4.616285456599271	-1.0268168
EIF3D	EIF3D	False	False	False	217.20729318576	1	True	False	0.4293673733515334	-1.7742185201054586	-0.7768403
EIF3E	EIF3E	False	False	False	726.29743119285	1	True	False	1.1613835595959419	-0.3347480539011185	-0.7342186
EIF3F	EIF3F	False	False	False	348.642365029773	1	True	False	0.7304751836040158	-1.2034210534369254	-0.8350793
EIF3G	EIF3G	False	False	False	176.651070925989	1	True	False	0.4539675935493095	-2.00510779273757	-0.9840799
EIF3H	EIF3H	False	False	False	372.830208181667	1	True	False	0.7345448513348934	-1.185280640160351	-0.82210314
EIF3I	EIF3I	False	False	False	141.436147195764	1	True	True	0.26562154733308535	-1.3264012793269429	1.5747402
EIF3J	EIF3J	False	False	False	112.971782609964	1	True	True	0.18094792222100645	-1.235425512965079	1.6466814
EIF3J-AS1	EIF3J-AS1	False	False	False	10.3031664015301	1	True	False	0.03073901496170213	-4.838543253218902	-1.2025727
EIF3K	EIF3K	False	False	False	360.156735546878	1	True	False	0.7945058369809347	-0.8398841729477344	-0.5750343
EIF3L	EIF3L	False	False	False	412.45931693747	1	True	False	0.6867593768240684	-0.8298402953195255	-0.56784976
EIF3M	EIF3M	False	False	False	227.634923579044	1	True	False	0.42265881856832394	-1.3312534002664564	-0.37924758
EIF4A1	EIF4A1	False	False	False	216.248230071305	1	True	False	0.4233617714422919	-1.0806192007928959	-0.15428554
EIF4A2	EIF4A2	False	False	False	289.571484477889	1	True	False	0.7170004368812719	-1.9590787543569306	-1.375616
EIF4A3	EIF4A3	False	False	False	65.6362727787459	1	True	True	0.12960800330441585	-1.8293790249718986	1.176998
EIF4B	EIF4B	False	False	False	290.537449583616	1	True	False	0.570034867812889	-1.0092771413705992	-0.6962044
EIF4E	EIF4E	False	False	False	81.4772025370881	1	True	True	0.14064710465278407	-1.5419135507179385	1.4043185
EIF4E2	EIF4E2	False	False	False	56.8215899354053	1	True	True	0.1223742133718639	-2.3692508673618025	0.7500811
EIF4E3	EIF4E3	False	False	False	16.0503307863094	1	True	False	0.03778245690395295	-2.9478697202458015	0.29252398
EIF4EBP1	EIF4EBP1	False	False	False	93.5504599421934	1	True	True	0.14832867006962233	-0.8923280600694433	1.9179943
EIF4EBP2	EIF4EBP2	False	False	False	54.8656859785773	1	True	False	0.0962045108673503	-2.7148951638791354	0.47675434
EIF4EBP3	EIF4EBP3	False	False	False	4.57179705393611	1	True	False	0.009963695054464691	-4.0207666893073535	-0.55589575
EIF4ENIF1	EIF4ENIF1	False	False	False	9.32202205061371	1	True	False	0.01700742608734002	-3.769376683052761	-0.3571029
EIF4G1	EIF4G1	False	False	False	67.3623048253146	1	True	True	0.09543263608275272	-1.9241808299704688	1.1020312
EIF4G2	EIF4G2	False	False	False	262.030515021623	1	True	False	0.491223187584927	-1.7426186359196736	-0.74847716
EIF4G3	EIF4G3	False	False	False	29.4602534544743	1	True	True	0.041542255128150844	-2.3989884209189274	0.7265654
EIF4H	EIF4H	False	False	False	115.189410865535	1	True	True	0.24334797854891962	-2.0069756999344563	1.0365591
EIF5	EIF5	False	False	False	170.290395084966	1	True	False	0.3583293048891783	-2.0258979708082623	-1.0027405
EIF5A	EIF5A	False	False	False	288.981470693569	1	True	True	0.47791538719861615	0.4950547799118503	1.259994
EIF5A2	EIF5A2	False	False	False	6.27654853938146	1	True	False	0.020028351388702556	-4.04627485408231	-0.576067
EIF5AL1	EIF5AL1	False	False	False	43.3068892282623	1	True	True	0.07100643766323747	-1.9769417061441144	1.0603093
EIF5B	EIF5B	False	False	False	169.134064388124	1	True	True	0.2690759299130797	-0.889057340935119	1.9205806
EIF6	EIF6	False	False	False	81.3072892113579	1	True	True	0.1518131494804821	-2.192701877001593	0.8896916
ELAC1	ELAC1	False	False	False	9.41719274057968	1	True	False	0.017979328536352465	-4.382089318892991	-0.8416205
ELAC2	ELAC2	False	False	False	17.984342654383	1	True	False	0.027113517528106052	-2.9271903341277885	0.30887672
ELANE	ELANE	False	False	False	82.6740588215527	1	True	True	0.19065761601869988	2.6879022444402096	4.74915
ELAVL1	ELAVL1	False	False	False	66.1698260167847	1	True	True	0.12910294704726485	-1.583413216703056	1.3715016
ELAVL4	ELAVL4	False	False	False	1.24575381485876	1	True	False	0.0007017042143437982	-3.4710908765829345	-0.12122605
ELF1	ELF1	False	False	False	146.292676138798	1	True	False	0.3553272732380753	-2.757092250821193	-1.6590395
ELF2	ELF2	False	False	False	53.9140885262337	1	True	False	0.12334605727510542	-3.581313263774607	-0.20838712
ELF4	ELF4	False	False	False	6.69534813507317	1	True	False	0.01222196953514371	-3.92338038939391	-0.47888514
ELFN1-AS1	ELFN1-AS1	False	False	False	1.35121957621505	1	True	False	0.0032868474526724823	-3.971133615213229	-0.51664716
ELK1	ELK1	False	False	False	12.6635347314528	1	True	False	0.024341420902307974	-4.382805780464226	-0.8421871
ELK3	ELK3	False	False	False	22.5289574964391	1	True	False	0.05320801061463903	-3.1780013501333735	0.110541716
ELK4	ELK4	False	False	False	31.8335393272283	1	True	False	0.07082624779156749	-3.4105105209319575	-0.07332064
ELL	ELL	False	False	False	9.18373899370694	1	True	False	0.020815077005616335	-4.3565633177342695	-0.8214352
ELL2	ELL2	False	False	False	24.5814436967098	1	True	True	0.03900578588242788	-2.5338333298915323	0.6199335
ELMO1	ELMO1	False	False	False	37.2550131837825	1	True	False	0.06801128603610239	-3.3758286214184396	-0.045895074
ELMO2	ELMO2	False	False	False	5.44426083038253	1	True	False	0.01462000754654567	-4.857590111052296	-1.2176346
ELMO3	ELMO3	False	False	False	1.59867740317209	1	True	False	0.004890894439980449	-3.907391362149992	-0.46624142
ELMOD2	ELMOD2	False	False	False	11.2281745517397	1	True	False	0.025233187217647134	-4.31199145453035	-0.7861889
ELMOD3	ELMOD3	False	False	False	7.00092628053351	1	True	False	0.02789273516236227	-5.109608484604072	-1.4169242
ELMSAN1	ELMSAN1	False	False	False	37.5609798574304	1	True	False	0.06903786598107073	-3.4156587290045985	-0.077391714
ELOF1	ELOF1	False	False	False	45.8155320219687	1	True	True	0.13152659930561855	-2.1795019865922702	0.90012974
ELOVL1	ELOVL1	False	False	False	27.7906050516483	1	True	True	0.0629030034469967	-1.5139886849469875	1.4264008
ELOVL5	ELOVL5	False	False	False	62.0378268586868	1	True	True	0.13064724389119745	-2.497160661016601	0.6489333
ELOVL6	ELOVL6	False	False	False	13.6278579618608	1	True	True	0.01595073519498718	-2.3927395320309386	0.7315069
ELOVL7	ELOVL7	False	False	False	1.72741374939109	1	True	False	0.0008143678826586185	-4.068432725407472	-0.5935888
ELP2	ELP2	False	False	False	34.9581408534086	1	True	False	0.07453003507654558	-4.040163838728437	-0.5712345
ELP3	ELP3	False	False	False	12.1886396230119	1	True	False	0.02342960198953964	-4.282391826800931	-0.7627823
ELP4	ELP4	False	False	False	12.6689861283088	1	True	False	0.017259810052315677	-3.27990111271675	0.02996197
ELP5	ELP5	False	False	False	32.1232383093518	1	True	False	0.06380425168233116	-3.190651799916992	0.10053806
ELP6	ELP6	False	False	False	19.7949915683275	1	True	False	0.04239101908148428	-3.2490475191948	0.054360207
EMB	EMB	False	False	False	138.304586230438	1	True	True	0.2724265010687787	-0.21553047273337278	2.4531887
EMC1	EMC1	False	False	True	13.5721475616846	1	True	False	0.028040370602536644	-3.6600173882296034	-0.27062434
EMC10	EMC10	False	False	False	52.2102837251183	1	True	False	0.13938010925804456	-3.886204824663743	-0.44948763
EMC2	EMC2	False	False	False	17.5858427305587	1	True	False	0.029535938833430656	-3.4999458996377686	-0.14404388
EMC3	EMC3	False	False	False	58.1529689026653	1	True	True	0.14901501651485025	-0.5088692197384515	2.2212238
EMC4	EMC4	False	False	False	73.0060993043154	1	True	True	0.15014509363862066	-2.442368304764897	0.6922617
EMC6	EMC6	False	False	False	47.877440927113	1	True	True	0.10934720002965982	-2.3993968455528	0.7262424
EMC7	EMC7	False	False	False	46.6622618082422	1	True	False	0.1271784162484857	-2.881543832444312	0.34497282
EMC8	EMC8	False	False	False	26.4323920709172	1	True	False	0.05285538584322383	-2.988893046747026	0.26008376
EMC9	EMC9	False	False	False	13.456193422223	1	True	True	0.026166928848032425	-2.2316906799392546	0.8588602
EMCN	EMCN	False	False	False	1.51790386669816	1	True	False	0.0010791154482291542	-4.178048901170796	-0.68027055
EMD	EMD	False	False	False	36.8639319956147	1	True	False	0.10297326512322445	-3.3073491254673395	0.008256776
EME1	EME1	False	False	False	3.42745275462662	1	True	False	0.004942766153618731	-4.071253898425639	-0.5958198
EME2	EME2	False	False	False	2.55834066841772	1	True	False	0.0072952381045158455	-5.269654261876495	-1.5434843
EMG1	EMG1	False	False	False	30.675673706537	1	True	False	0.056544597738525854	-3.1108654642954825	0.16363108
EMID1	EMID1	False	False	False	7.37461724516543	1	True	False	0.005703559631794299	-2.683455334892257	0.5016162
EMILIN1	EMILIN1	False	True	False	3.22799482768578	1	True	False	0.003993298542172122	-3.98628395671361	-0.5286277
EMILIN2	EMILIN2	False	False	False	21.0177002050048	1	True	True	0.0343008753844719	-2.0605731882784957	0.9941756
EML2	EML2	False	False	False	6.25651598698798	1	True	False	0.021481047752410505	-4.994616308576455	-1.3259914
EML3	EML3	False	False	False	10.6216773731598	1	True	False	0.035715642238743676	-5.022270333684543	-1.3478595
EML4	EML4	False	False	False	38.7515934319431	1	True	False	0.16500673282205777	-2.84890063175961	0.37078622
EML5	EML5	False	False	False	1.26053316244346	1	True	False	0.0038631266638319887	-5.1148308071522	-1.4210539
EML6	EML6	False	False	False	1.06196439896498	1	True	False	0.004948976565069259	-4.414851641118494	-0.86752814
EMP1	EMP1	False	False	False	18.7183692071264	1	True	True	0.028485073890176855	-1.5810876013823876	1.3733406
EMP2	EMP2	False	False	False	4.29742704258102	1	True	False	0.0070746506784826555	-3.406731994748839	-0.070332676
EMP3	EMP3	False	False	False	227.246376162314	1	True	False	0.6722891232549568	-0.6168239791917131	-0.41547507
EMSY	EMSY	False	False	False	10.6694413292704	1	True	False	0.02661006269868134	-4.82107592575409	-1.18876
EMX2OS	EMX2OS	False	False	False	1.09773830435335	1	True	False	0.0027167415362239324	-4.08335152186583	-0.60538626
EN1	EN1	False	False	False	6.31469694301388	1	True	False	0.005396274065710658	-2.7946156206421895	0.41371343
ENAH	ENAH	False	False	False	3.80414074199732	1	True	False	0.005498757518443355	-2.14984409056908	0.92358243
ENC1	ENC1	False	False	False	3.73802488421207	1	True	False	0.010289337508433237	-3.8489716311792663	-0.42004457
