gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Ery	Gran	HSPC	Mono	NK	T
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0012FF5D7	0.18	0.791	0.003	1.044	0.161	1.12	0.91	0.442
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS08B1FECB9	0.017	0.069	0.0	0.304	0.03	0.386	0.22	0.038
CD9	P21926	False	CD9_HUMAN		CPI-SS031BD127E	0.175	0.007	0.013	0.007	0.042	0.004	0.0	0.015
CD40	P25942	False	CD40_HUMAN		CPI-SS083296041	0.325	0.027	0.018	0.006	0.032	0.037	0.005	0.009
CD53	P19397	False	CD53_HUMAN		CPI-SS04E83F8E5	0.444	0.641	0.028	0.4	0.344	0.524	0.542	0.347
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0ACD6DB3B	0.18	0.791	0.003	1.044	0.161	1.12	0.91	0.442
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0B43CF7D7	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
SDC1	P18827	False	SDC1_HUMAN		CPI-SS0B24309C7	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS0A11F7B60	0.378	0.508	0.725	0.23	0.634	0.382	0.442	0.461
SDC3	O75056	False	SDC3_HUMAN		CPI-SS071E11D75	0.001	0.002	0.002	0.0	0.0	0.004	0.0	0.0
NCL	P19338	False	NCL_HUMAN		CPI-SS03EA1937C	0.763	0.987	1.248	0.816	1.095	0.607	0.83	0.842
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0532E1B1B	0.18	0.791	0.003	1.044	0.161	1.12	0.91	0.442
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS0F2A2CC0A	0.017	0.069	0.0	0.304	0.03	0.386	0.22	0.038
SIGLEC5	O15389	False	SIGLEC5_HUMAN		CPI-SS07994434F	0.002	0.008	0.0	0.013	0.004	0.016	0.0	0.0
VCAN	P13611	False	VCAN_HUMAN		CPI-SS0B553DE0F	0.016	0.546	0.0	1.058	0.0	1.263	0.014	0.013
SELL	P14151	False	SELL_HUMAN		CPI-SS087321EB5	0.416	0.661	0.0	0.607	0.583	0.565	0.406	0.406
SELP	P16109	False	SELP_HUMAN		CPI-SS02B7540B0	0.001	0.0	0.006	0.002	0.016	0.002	0.0	0.001
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0FEFADBE0	0.18	0.791	0.003	1.044	0.161	1.12	0.91	0.442
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0294C06D0	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
TLR4	O00206	False	TLR4_HUMAN		CPI-SS077F3546C	0.009	0.096	0.0	0.266	0.01	0.367	0.006	0.002
APOA1	P02647	False	APOA1_HUMAN		CPI-SS09AEB9397	0.004	0.003	0.001	0.007	0.028	0.003	0.0	0.005
TLR2	O60603	False	TLR2_HUMAN		CPI-SS082B13B46	0.004	0.127	0.0	0.186	0.008	0.253	0.011	0.005
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS05232CAF9	0.18	0.791	0.003	1.044	0.161	1.12	0.91	0.442
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS09D3BE100	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS07DCF8E87	0.008	0.044	0.0	0.067	0.058	0.081	0.031	0.023
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS03BD26E5B	0.017	0.069	0.0	0.304	0.03	0.386	0.22	0.038
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS00EC73CED	0.378	0.508	0.725	0.23	0.634	0.382	0.442	0.461
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS05D25F39E	0.18	0.791	0.003	1.044	0.161	1.12	0.91	0.442
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0542D117A	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS03DE1223C	0.017	0.069	0.0	0.304	0.03	0.386	0.22	0.038
JAM2	P57087	False	JAM2_HUMAN		CPI-SS087B53ABF	0.005	0.004	0.0	0.002	0.063	0.0	0.0	0.0
PARD3	Q8TEW0	False	PARD3_HUMAN		CPI-SS0551A73E8	0.0	0.004	0.008	0.0	0.02	0.0	0.0	0.001
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS07939D079	0.18	0.791	0.003	1.044	0.161	1.12	0.91	0.442
TLR4	O00206	False	TLR4_HUMAN		CPI-SS0EB5D4AA1	0.009	0.096	0.0	0.266	0.01	0.367	0.006	0.002
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0EBE756E8	0.18	0.791	0.003	1.044	0.161	1.12	0.91	0.442
TLR4	O00206	False	TLR4_HUMAN		CPI-SS0A15A5445	0.009	0.096	0.0	0.266	0.01	0.367	0.006	0.002
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0E18854A9	0.18	0.791	0.003	1.044	0.161	1.12	0.91	0.442
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS03540A7B0	0.18	0.791	0.003	1.044	0.161	1.12	0.91	0.442
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS008AB1136	0.017	0.069	0.0	0.304	0.03	0.386	0.22	0.038
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS06DE77FEF	0.18	0.791	0.003	1.044	0.161	1.12	0.91	0.442
ITGAL	P20701	False	ITGAL_HUMAN		CPI-SS0309446DA	0.034	0.178	0.004	0.144	0.065	0.199	0.265	0.157
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0CEB36C52	0.18	0.791	0.003	1.044	0.161	1.12	0.91	0.442
ITGAL	P20701	False	ITGAL_HUMAN		CPI-SS0C980DB1D	0.034	0.178	0.004	0.144	0.065	0.199	0.265	0.157
MICA	Q29983	False	MICA_HUMAN		CPI-SS07EC55C69	0.014	0.029	0.033	0.023	0.025	0.019	0.019	0.018
ITGAL	P20701	False	ITGAL_HUMAN		CPI-SS02B184FA2	0.034	0.178	0.004	0.144	0.065	0.199	0.265	0.157
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS0FF2B313C	0.951	1.052	0.34	1.037	0.736	1.152	1.319	1.202
HLA-B	P01889	False	HLA-B_HUMAN		CPI-SS088D342A0	1.076	1.21	0.135	1.31	0.781	1.33	1.293	1.164
HLA-A	P04439	False	HLA-A_HUMAN		CPI-SS091151A75	0.88	1.091	0.2	1.214	0.897	1.195	1.266	1.121
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS0DC3F1D36	0.951	1.052	0.34	1.037	0.736	1.152	1.319	1.202
AXL	P30530	False	AXL_HUMAN		CPI-SS0BAC44454	0.0	0.04	0.0	0.005	0.0	0.0	0.0	0.0
HLA-B	P01889	False	HLA-B_HUMAN		CPI-SS0E2DC2F01	1.076	1.21	0.135	1.31	0.781	1.33	1.293	1.164
HLA-A	P04439	False	HLA-A_HUMAN		CPI-SS070C02196	0.88	1.091	0.2	1.214	0.897	1.195	1.266	1.121
HLA-G	P17693	False	HLA-G_HUMAN		CPI-SS0659428ED	0.01	0.01	0.001	0.029	0.004	0.02	0.032	0.014
HLA-F	P30511	False	HLA-F_HUMAN		CPI-SS048242083	0.279	0.311	0.005	0.237	0.071	0.354	0.544	0.442
HLA-E	P13747	False	HLA-E_HUMAN		CPI-SS082A7EC36	1.054	0.734	0.073	0.673	0.747	0.927	1.28	1.195
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS0485DB044	0.951	1.052	0.34	1.037	0.736	1.152	1.319	1.202
HLA-B	P01889	False	HLA-B_HUMAN		CPI-SS0E3102540	1.076	1.21	0.135	1.31	0.781	1.33	1.293	1.164
HLA-A	P04439	False	HLA-A_HUMAN		CPI-SS06CBA6036	0.88	1.091	0.2	1.214	0.897	1.195	1.266	1.121
LCK	P06239	False	LCK_HUMAN		CPI-SS0B6AD844B	0.037	0.008	0.002	0.0	0.009	0.004	0.401	0.526
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS0C3A216C7	0.951	1.052	0.34	1.037	0.736	1.152	1.319	1.202
HLA-B	P01889	False	HLA-B_HUMAN		CPI-SS0E9751BD3	1.076	1.21	0.135	1.31	0.781	1.33	1.293	1.164
HLA-A	P04439	False	HLA-A_HUMAN		CPI-SS050610655	0.88	1.091	0.2	1.214	0.897	1.195	1.266	1.121
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS0FAD02171	0.951	1.052	0.34	1.037	0.736	1.152	1.319	1.202
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0D37C7C70	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0FB5FE587	0.0	0.0	0.001	0.001	0.0	0.0	0.006	0.002
PSEN1	P49768	False	PSEN1_HUMAN		CPI-SS08998A6B8	0.085	0.226	0.077	0.2	0.086	0.209	0.061	0.061
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0837E9F59	0.002	0.013	0.002	0.019	0.004	0.015	0.0	0.0
MAML2	Q8IZL2	False	MAML2_HUMAN		CPI-SS0F9AAE9EF	0.097	0.039	0.002	0.027	0.037	0.078	0.092	0.217
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS08DDBC107	0.951	1.052	0.34	1.037	0.736	1.152	1.319	1.202
PDCD1	Q15116	False	PDCD1_HUMAN		CPI-SS0E2431C09	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.007
KIR2DL3	P43628	False	KIR2DL3_HUMAN		CPI-SS02CF96625	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.001
FFAR2	O15552	False	FFAR2_HUMAN		CPI-SS01158CABF	0.0	0.006	0.001	0.003	0.0	0.021	0.0	0.0
LAMP1	P11279	False	LAMP1_HUMAN		CPI-SS055E061C9	0.122	0.244	0.284	0.297	0.244	0.278	0.163	0.145
ADGRG5	Q8IZF4	False	ADGRG5_HUMAN		CPI-SS0AFC7BACF	0.012	0.069	0.0	0.01	0.017	0.001	0.083	0.005
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS0CD88C2A8	0.951	1.052	0.34	1.037	0.736	1.152	1.319	1.202
HLA-DRA	P01903	False	HLA-DRA_HUMAN		CPI-SS0D60AC3F3	1.48	1.547	0.029	1.066	0.97	1.118	0.119	0.078
HLA-DRB1	P01911	False	HLA-DRB1_HUMAN		CPI-SS0B5B0130D	1.4	1.505	0.035	1.07	0.873	1.11	0.071	0.167
CD37	P11049	False	CD37_HUMAN		CPI-SS0CBFFA92D	1.293	0.888	0.116	0.537	0.749	0.863	0.505	0.649
CD2	P06729	False	CD2_HUMAN		CPI-SS09000A318	0.0	0.139	0.003	0.026	0.013	0.007	0.599	0.595
MS4A1	P11836	False	MS4A1_HUMAN		CPI-SS0B8685246	1.006	0.008	0.004	0.011	0.03	0.008	0.017	0.034
AXL	P30530	False	AXL_HUMAN		CPI-SS07D7CD643	0.0	0.04	0.0	0.005	0.0	0.0	0.0	0.0
SIGLEC6	O43699	False	SIGLEC6_HUMAN		CPI-SS0647D7ACA	0.017	0.082	0.0	0.008	0.003	0.001	0.0	0.0
LILRB2	Q8N423	False	LILRB2_HUMAN		CPI-SS0FDD0955E	0.006	0.161	0.0	0.194	0.0	0.455	0.0	0.003
LILRA1	O75019	False	LILRA1_HUMAN		CPI-SS0093746AC	0.0	0.063	0.0	0.113	0.002	0.199	0.003	0.001
GP6	Q9HCN6	False	GP6_HUMAN		CPI-SS02B0475ED	0.001	0.0	0.001	0.0	0.0	0.001	0.0	0.001
BTN3A2	P78410	False	BTN3A2_HUMAN		CPI-SS0CB6E657F	0.162	0.123	0.074	0.121	0.224	0.14	0.483	0.324
FCGR1A	P12314	False	FCGR1A_HUMAN		CPI-SS0D418093A	0.0	0.031	0.0	0.14	0.009	0.112	0.0	0.002
CD99	P14209	False	CD99_HUMAN		CPI-SS01560CA22	0.147	0.636	0.378	0.574	0.674	0.445	0.717	0.402
AXL	P30530	False	AXL_HUMAN		CPI-SS0629F8C0B	0.0	0.04	0.0	0.005	0.0	0.0	0.0	0.0
CD99	P14209	False	CD99_HUMAN		CPI-SS04F2DB78D	0.147	0.636	0.378	0.574	0.674	0.445	0.717	0.402
AXL	P30530	False	AXL_HUMAN		CPI-SS03A4F7DC8	0.0	0.04	0.0	0.005	0.0	0.0	0.0	0.0
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS085195142	0.0	0.0	0.001	0.008	0.007	0.0	0.0	0.0
MERTK	Q12866	False	MERTK_HUMAN		CPI-SS0415CC75D	0.003	0.0	0.0	0.0	0.032	0.009	0.0	0.001
AXL	P30530	False	AXL_HUMAN		CPI-SS0962EEF38	0.0	0.04	0.0	0.005	0.0	0.0	0.0	0.0
AXL	P30530	False	AXL_HUMAN		CPI-SS0D0252D87	0.0	0.04	0.0	0.005	0.0	0.0	0.0	0.0
IL15	P40933	False	IL15_HUMAN		CPI-SS077B160B9	0.015	0.033	0.002	0.016	0.015	0.084	0.032	0.008
IL2RB	P14784	False	IL2RB_HUMAN		CPI-SS093581076	0.001	0.0	0.002	0.0	0.011	0.001	0.461	0.074
MPZ	P25189	False	MPZ_HUMAN		CPI-SS093447AB3	0.002	0.009	0.0	0.01	0.012	0.008	0.0	0.006
CEACAM21	Q3KPI0	False	CEACAM21_HUMAN		CPI-SS0DBE8749A	0.026	0.041	0.0	0.028	0.035	0.01	0.027	0.03
CD300E	Q496F6	False	CD300E_HUMAN		CPI-SS064048522	0.012	0.109	0.0	0.03	0.0	0.289	0.011	0.009
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS08760A26C	0.137	0.212	0.117	0.229	0.156	0.311	0.185	0.095
CRTAM	O95727	False	CRTAM_HUMAN		CPI-SS0C9696AAA	0.001	0.016	0.0	0.018	0.007	0.027	0.057	0.127
PTPN13	Q12923	False	PTPN13_HUMAN		CPI-SS07DC3F89F	0.001	0.005	0.003	0.006	0.022	0.007	0.0	0.001
SDK2	Q58EX2	False	SDK2_HUMAN		CPI-SS0FE4FDCE9	0.023	0.014	0.0	0.0	0.04	0.0	0.0	0.007
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS04DEA1250	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0
CCRL2	O00421	False	CCRL2_HUMAN		CPI-SS062E8DFF9	0.001	0.01	0.043	0.011	0.005	0.014	0.0	0.002
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS0B386AD2D	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0
FPR2	P25090	False	FPR2_HUMAN		CPI-SS0F3DB0252	0.001	0.003	0.004	0.069	0.0	0.142	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS09199F78C	0.001	0.129	0.0	0.202	0.01	0.285	0.025	0.004
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS0E50063CE	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0A7DD8A5E	0.001	0.129	0.0	0.202	0.01	0.285	0.025	0.004
CCR10	P46092	False	CCR10_HUMAN		CPI-SS064C772FE	0.002	0.003	0.0	0.011	0.003	0.002	0.0	0.008
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS0C58C26C6	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0
CXCR6	O00574	False	CXCR6_HUMAN		CPI-SS00F282936	0.001	0.004	0.002	0.0	0.0	0.0	0.022	0.037
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS0FEC087E8	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0
SDC3	O75056	False	SDC3_HUMAN		CPI-SS05C0E5B47	0.001	0.002	0.002	0.0	0.0	0.004	0.0	0.0
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS00CB8F3DE	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS057A07DC7	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS024CF9FC8	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS00A43DE53	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS0F259BA32	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0
OPRL1	P41146	False	OPRL1_HUMAN		CPI-SS09B2D63C8	0.007	0.031	0.0	0.023	0.004	0.026	0.0	0.004
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS0D13E506D	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS008F77E67	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0
TNFRSF10C	O14798	False	TNFRSF10C_HUMAN		CPI-SS01ECFDA18	0.001	0.005	0.0	0.005	0.004	0.02	0.0	0.0
TNFRSF10B	O14763	False	TNFRSF10B_HUMAN		CPI-SS0898D7F7F	0.017	0.069	0.005	0.046	0.028	0.082	0.0	0.017
TNFRSF10A	O00220	False	TNFRSF10A_HUMAN		CPI-SS0179FBFD3	0.033	0.016	0.005	0.026	0.03	0.036	0.013	0.042
TNFRSF13B	O14836	False	TNFRSF13B_HUMAN		CPI-SS0DCA69916	0.094	0.002	0.0	0.0	0.004	0.002	0.0	0.001
BTN3A3	O00478	False	BTN3A3_HUMAN		CPI-SS0E16B4F70	0.051	0.031	0.007	0.017	0.05	0.04	0.089	0.087
TFRC	P02786	False	TFRC_HUMAN		CPI-SS077538309	0.043	0.119	0.924	0.132	0.221	0.127	0.017	0.048
COL1A1	P02452	False	COL1A1_HUMAN		CPI-SS029A42A0C	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.001
KIT	P10721	False	KIT_HUMAN		CPI-SS0110CE1DB	0.001	0.01	0.073	0.009	0.236	0.0	0.005	0.001
IL7	P13232	False	IL7_HUMAN		CPI-SS0A3119AE8	0.033	0.0	0.06	0.004	0.048	0.002	0.0	0.001
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0FBCD159A	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
CD33	P20138	False	CD33_HUMAN		CPI-SS02FC59B86	0.001	0.258	0.001	0.242	0.064	0.264	0.0	0.001
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0B9DD1DD9	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
MET	P08581	False	MET_HUMAN		CPI-SS0A4143384	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
LAMA5	O15230	False	LAMA5_HUMAN		CPI-SS049BE95CE	0.015	0.001	0.004	0.0	0.0	0.0	0.006	0.002
LAMB1	P07942	False	LAMB1_HUMAN		CPI-SS0B5943E3C	0.006	0.004	0.004	0.0	0.003	0.002	0.0	0.005
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS077B78C28	0.011	0.0	0.008	0.016	0.121	0.003	0.12	0.16
ITGB4	P16144	False	ITGB4_HUMAN		CPI-SS081311EED	0.001	0.014	0.009	0.003	0.017	0.0	0.0	0.0
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS038250842	0.003	0.002	0.001	0.004	0.004	0.001	0.0	0.001
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS05A720857	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS03B1A26FA	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
MET	P08581	False	MET_HUMAN		CPI-SS07F60834D	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
NRP1	O14786	False	NRP1_HUMAN		CPI-SS00393337D	0.0	0.146	0.0	0.004	0.015	0.005	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS09C7818B0	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS06375B4E1	0.006	0.022	0.01	0.03	0.044	0.037	0.029	0.012
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0FFA37ABB	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS02E7523C2	0.006	0.022	0.01	0.03	0.044	0.037	0.029	0.012
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0230E592A	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
KIT	P10721	False	KIT_HUMAN		CPI-SS0425C4834	0.001	0.01	0.073	0.009	0.236	0.0	0.005	0.001
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS00F650C9B	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS00D3739D8	0.006	0.022	0.01	0.03	0.044	0.037	0.029	0.012
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0BA430FB3	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0C3011E25	0.781	0.922	0.064	0.854	0.606	1.155	1.122	1.15
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0748AFB06	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS077FD92D7	0.006	0.022	0.01	0.03	0.044	0.037	0.029	0.012
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0A527E6BF	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0BC9F7171	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS0ED3B9E27	0.006	0.022	0.01	0.03	0.044	0.037	0.029	0.012
CD44	P16070	False	CD44_HUMAN		CPI-SS04A446AEA	0.205	0.55	0.233	0.648	0.467	0.839	0.283	0.359
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS0AD0C8458	0.011	0.0	0.008	0.016	0.121	0.003	0.12	0.16
ITGB4	P16144	False	ITGB4_HUMAN		CPI-SS05D6A959B	0.001	0.014	0.009	0.003	0.017	0.0	0.0	0.0
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS07DBE3785	0.0	0.0	0.002	0.0	0.025	0.0	0.0	0.001
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS08D69F005	0.003	0.002	0.001	0.004	0.004	0.001	0.0	0.001
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS0EBB7EB56	0.0	0.0	0.0	0.0	0.019	0.001	0.0	0.0
RPSA	P08865	False	RPSA_HUMAN		CPI-SS0EC9548E7	1.363	1.367	1.463	1.266	1.466	1.0	1.109	1.407
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0B055FFDB	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS07AF074F9	0.0	0.0	0.007	0.003	0.022	0.005	0.024	0.015
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS0878BC41E	0.0	0.0	0.002	0.0	0.025	0.0	0.0	0.001
SDC1	P18827	False	SDC1_HUMAN		CPI-SS057C9F78C	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRM3	P20309	False	CHRM3_HUMAN		CPI-SS072B76EB6	0.0	0.0	0.0	0.0	0.101	0.0	0.0	0.001
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS005B4CFBA	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS0EC492B0E	0.006	0.022	0.01	0.03	0.044	0.037	0.029	0.012
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS02C349770	0.011	0.0	0.008	0.016	0.121	0.003	0.12	0.16
ITGB5	P18084	False	ITGB5_HUMAN		CPI-SS0A73CA3DC	0.001	0.003	0.0	0.0	0.0	0.001	0.0	0.001
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS03DCF5F14	0.003	0.002	0.001	0.004	0.004	0.001	0.0	0.001
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0B1B1A596	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS0DCF25198	0.006	0.022	0.01	0.03	0.044	0.037	0.029	0.012
CD44	P16070	False	CD44_HUMAN		CPI-SS03F1EAC16	0.205	0.55	0.233	0.648	0.467	0.839	0.283	0.359
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS000ED271A	0.011	0.0	0.008	0.016	0.121	0.003	0.12	0.16
ITGB4	P16144	False	ITGB4_HUMAN		CPI-SS014AEC920	0.001	0.014	0.009	0.003	0.017	0.0	0.0	0.0
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS03416049F	0.0	0.0	0.002	0.0	0.025	0.0	0.0	0.001
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS0E8C6A025	0.003	0.002	0.001	0.004	0.004	0.001	0.0	0.001
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS028D8B3FC	0.0	0.0	0.0	0.0	0.019	0.001	0.0	0.0
CD151	P48509	False	CD151_HUMAN		CPI-SS0C7918DF0	0.014	0.113	0.19	0.123	0.09	0.163	0.043	0.024
ITGA7	Q13683	False	ITGA7_HUMAN		CPI-SS0D189578D	0.001	0.003	0.0	0.018	0.002	0.001	0.0	0.001
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS09B291334	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0D5F3E145	0.001	0.003	0.032	0.005	0.002	0.004	0.0	0.0
CD44	P16070	False	CD44_HUMAN		CPI-SS0B8EBA205	0.205	0.55	0.233	0.648	0.467	0.839	0.283	0.359
SDC1	P18827	False	SDC1_HUMAN		CPI-SS0A3B28F5D	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS07AC92176	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
SDC4	P31431	False	SDC4_HUMAN		CPI-SS00387BF59	0.001	0.003	0.032	0.005	0.002	0.004	0.0	0.0
CD44	P16070	False	CD44_HUMAN		CPI-SS0649D9615	0.205	0.55	0.233	0.648	0.467	0.839	0.283	0.359
SDC1	P18827	False	SDC1_HUMAN		CPI-SS04A590BF7	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0A1C9AF56	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS00B2D9794	0.008	0.044	0.0	0.067	0.058	0.081	0.031	0.023
TIE1	P35590	False	TIE1_HUMAN		CPI-SS03756B37A	0.003	0.0	0.0	0.003	0.031	0.001	0.011	0.001
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS02EE025AA	0.15	0.318	0.71	0.236	0.347	0.295	0.324	0.193
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS03D867017	0.011	0.0	0.008	0.016	0.121	0.003	0.12	0.16
ITGB4	P16144	False	ITGB4_HUMAN		CPI-SS0BF3F3624	0.001	0.014	0.009	0.003	0.017	0.0	0.0	0.0
