gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Ery	Gran	HSPC	Mono	NK	T
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS04DF97688	0.017	0.027	0.0	0.071	0.017	0.032	0.115	0.109
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS004C43D02	0.017	0.027	0.0	0.071	0.017	0.032	0.115	0.109
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS02C54A892	0.017	0.027	0.0	0.071	0.017	0.032	0.115	0.109
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0BA8514AF	0.017	0.027	0.0	0.071	0.017	0.032	0.115	0.109
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0B4DD1E67	0.017	0.027	0.0	0.071	0.017	0.032	0.115	0.109
SERPINF1	P36955	False	SERPINF1_HUMAN		CPI-SS053F14EC5	0.0	0.109	0.0	0.016	0.009	0.011	0.007	0.002
SERPINF1	P36955	False	SERPINF1_HUMAN		CPI-SS03B8034BB	0.0	0.109	0.0	0.016	0.009	0.011	0.007	0.002
NOTCH1	P46531	False	NOTCH1_HUMAN		CPI-SS0297F088C	0.035	0.034	0.006	0.046	0.073	0.061	0.114	0.041
NRP1	O14786	False	NRP1_HUMAN		CPI-SS0D4F77A98	0.003	0.004	0.0	0.0	0.009	0.016	0.0	0.002
TYROBP	O43914	False	TYROBP_HUMAN		CPI-SS0C6E8B500	0.036	2.121	0.0	2.204	0.142	3.141	2.218	0.34
FARP2	O94887	False	FARP2_HUMAN		CPI-SS0AAD6D44C	0.08	0.064	0.068	0.023	0.023	0.048	0.019	0.02
CCN3	P48745	False	CCN3_HUMAN		CPI-SS0FB68E380	0.0	0.006	0.0	0.009	0.027	0.007	0.0	0.0
SEMA3F	Q13275	False	SEMA3F_HUMAN		CPI-SS06C962C30	0.002	0.0	0.0	0.011	0.0	0.002	0.0	0.003
SEMA6C	Q9H3T2	False	SEMA6C_HUMAN		CPI-SS05F6B490A	0.0	0.0	0.014	0.005	0.012	0.001	0.006	0.003
NOTCH1	P46531	False	NOTCH1_HUMAN		CPI-SS0A34EE366	0.035	0.034	0.006	0.046	0.073	0.061	0.114	0.041
IL7	P13232	False	IL7_HUMAN		CPI-SS0F8858849	0.062	0.024	0.049	0.009	0.071	0.006	0.0	0.007
NCOR1	O75376	False	NCOR1_HUMAN		CPI-SS05CF7B5FB	0.632	0.713	0.594	0.67	0.724	0.561	0.702	0.617
IL15	P40933	False	IL15_HUMAN		CPI-SS06D0874B4	0.043	0.066	0.0	0.007	0.015	0.154	0.017	0.029
NOTCH1	P46531	False	NOTCH1_HUMAN		CPI-SS0B87FE6E0	0.035	0.034	0.006	0.046	0.073	0.061	0.114	0.041
CD46	P15529	False	CD46_HUMAN		CPI-SS01A07768A	0.302	0.476	0.593	0.5	0.546	0.624	0.379	0.445
NOTCH1	P46531	False	NOTCH1_HUMAN		CPI-SS02667229C	0.035	0.034	0.006	0.046	0.073	0.061	0.114	0.041
CD44	P16070	False	CD44_HUMAN		CPI-SS024E759C1	0.569	1.188	0.26	1.2	0.587	1.471	0.485	0.723
NOTCH1	P46531	False	NOTCH1_HUMAN		CPI-SS0E5AF12B6	0.035	0.034	0.006	0.046	0.073	0.061	0.114	0.041
NOTCH1	P46531	False	NOTCH1_HUMAN		CPI-SS00DCCF9BE	0.035	0.034	0.006	0.046	0.073	0.061	0.114	0.041
NOTCH1	P46531	False	NOTCH1_HUMAN		CPI-SS0A045B7B5	0.035	0.034	0.006	0.046	0.073	0.061	0.114	0.041
NOTCH2	Q04721	False	NOTCH2_HUMAN		CPI-SS0B426B1C4	0.191	0.204	0.147	0.187	0.13	0.306	0.03	0.048
NOTCH1	P46531	False	NOTCH1_HUMAN		CPI-SS08C3D27F7	0.035	0.034	0.006	0.046	0.073	0.061	0.114	0.041
NOTCH2	Q04721	False	NOTCH2_HUMAN		CPI-SS02770D68F	0.191	0.204	0.147	0.187	0.13	0.306	0.03	0.048
NOTCH4	Q99466	False	NOTCH4_HUMAN		CPI-SS05FEE05CB	0.007	0.01	0.017	0.005	0.003	0.017	0.0	0.004
LGALS3	P17931	False	LGALS3_HUMAN		CPI-SS0DB5CDE9A	0.043	1.223	0.17	0.908	0.009	1.568	0.192	0.165
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS0A9FB762A	0.159	0.586	0.29	0.279	0.265	0.492	0.065	0.034
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS00E93B54C	0.003	0.005	0.022	0.01	0.017	0.007	0.037	0.023
BAMBI	Q13145	False	BAMBI_HUMAN		CPI-SS04045BAB4	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.001
CD44	P16070	False	CD44_HUMAN		CPI-SS0B98AF327	0.569	1.188	0.26	1.2	0.587	1.471	0.485	0.723
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0BD1872FB	0.0	0.0	0.0	0.0	0.053	0.0	0.0	0.0
BMP2	P12643	False	BMP2_HUMAN		CPI-SS03BA401EB	0.0	0.0	0.0	0.0	0.004	0.0	0.017	0.0
INHBA	P08476	False	INHBA_HUMAN		CPI-SS0A168FADA	0.006	0.029	0.0	0.042	0.025	0.008	0.0	0.0
BMP3	P12645	False	BMP3_HUMAN		CPI-SS0A05B7406	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	False	BMPR1A_HUMAN		CPI-SS0B780AF90	0.022	0.0	0.0	0.0	0.0	0.003	0.02	0.029
ACVR1B	P36896	False	ACVR1B_HUMAN		CPI-SS0A1C475D7	0.005	0.017	0.0	0.038	0.035	0.044	0.0	0.02
GDF11	O95390	False	GDF11_HUMAN		CPI-SS081E8FDC9	0.063	0.019	0.154	0.02	0.113	0.007	0.05	0.066
BMP6	P22004	False	BMP6_HUMAN		CPI-SS0DA15829F	0.008	0.005	0.0	0.0	0.0	0.001	0.0	0.0
BMP8B	P34820	False	BMP8B_HUMAN		CPI-SS040885963	0.006	0.006	0.009	0.025	0.0	0.005	0.012	0.002
ACVRL1	P37023	False	ACVRL1_HUMAN		CPI-SS0354F23C3	0.0	0.031	0.0	0.037	0.0	0.017	0.0	0.0
ACVR1	Q04771	False	ACVR1_HUMAN		CPI-SS07EF1AD75	0.007	0.022	0.037	0.007	0.034	0.022	0.0	0.01
BMP2	P12643	False	BMP2_HUMAN		CPI-SS064DA0CE8	0.0	0.0	0.0	0.0	0.004	0.0	0.017	0.0
BMP3	P12645	False	BMP3_HUMAN		CPI-SS09155F685	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	False	BMPR1A_HUMAN		CPI-SS053180936	0.022	0.0	0.0	0.0	0.0	0.003	0.02	0.029
GDF11	O95390	False	GDF11_HUMAN		CPI-SS03CB3E8ED	0.063	0.019	0.154	0.02	0.113	0.007	0.05	0.066
BMP6	P22004	False	BMP6_HUMAN		CPI-SS088438875	0.008	0.005	0.0	0.0	0.0	0.001	0.0	0.0
BMP8B	P34820	False	BMP8B_HUMAN		CPI-SS0DA14A32F	0.006	0.006	0.009	0.025	0.0	0.005	0.012	0.002
ACVR1	Q04771	False	ACVR1_HUMAN		CPI-SS047A7535A	0.007	0.022	0.037	0.007	0.034	0.022	0.0	0.01
TGFBR1	P36897	False	TGFBR1_HUMAN		CPI-SS023CB4E4C	0.044	0.071	0.041	0.143	0.036	0.081	0.126	0.124
BMP1	P13497	False	BMP1_HUMAN		CPI-SS0F99948CB	0.0	0.0	0.025	0.011	0.01	0.008	0.0	0.004
BMP2	P12643	False	BMP2_HUMAN		CPI-SS0293164E1	0.0	0.0	0.0	0.0	0.004	0.0	0.017	0.0
INHBA	P08476	False	INHBA_HUMAN		CPI-SS00F7918DD	0.006	0.029	0.0	0.042	0.025	0.008	0.0	0.0
BMP3	P12645	False	BMP3_HUMAN		CPI-SS02DC72082	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-SS08825C191	0.008	0.005	0.0	0.0	0.0	0.001	0.0	0.0
BMP8B	P34820	False	BMP8B_HUMAN		CPI-SS05E38EE5F	0.006	0.006	0.009	0.025	0.0	0.005	0.012	0.002
TGFBR1	P36897	False	TGFBR1_HUMAN		CPI-SS0161E0C12	0.044	0.071	0.041	0.143	0.036	0.081	0.126	0.124
ACVR2A	P27037	False	ACVR2A_HUMAN		CPI-SS0A71E973C	0.011	0.0	0.0	0.0	0.038	0.024	0.012	0.017
UBA52	P62987	False	UBA52_HUMAN		CPI-SS076BE4357	3.0	3.195	2.747	3.173	2.919	3.032	2.262	2.733
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SS0CD45289C	0.003	0.011	0.0	0.0	0.0	0.002	0.0	0.0
BMP2	P12643	False	BMP2_HUMAN		CPI-SS01FE967D5	0.0	0.0	0.0	0.0	0.004	0.0	0.017	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-SS0BD8D6FD0	0.008	0.005	0.0	0.0	0.0	0.001	0.0	0.0
BMP8B	P34820	False	BMP8B_HUMAN		CPI-SS04D12C694	0.006	0.006	0.009	0.025	0.0	0.005	0.012	0.002
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS02572E1EF	0.0	0.019	0.0	0.013	0.0	0.072	0.0	0.001
EDA	Q92838	False	EDA_HUMAN		CPI-SS00797FD15	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.005
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS08FCF5FD8	0.011	0.007	0.0	0.009	0.01	0.005	0.05	0.004
IL6R	P08887	False	IL6R_HUMAN		CPI-SS05254442C	0.012	0.285	0.0	0.534	0.097	0.254	0.0	0.043
EPOR	P19235	False	EPOR_HUMAN		CPI-SS04437A89C	0.014	0.014	0.449	0.029	0.067	0.038	0.008	0.032
IL6	P05231	False	IL6_HUMAN		CPI-SS07EF0B763	0.01	0.0	0.0	0.0	0.0	0.002	0.0	0.001
OSM	P13725	False	OSM_HUMAN		CPI-SS0D7EDDE35	0.0	0.168	0.025	0.32	0.05	0.179	0.038	0.04
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS023446F04	0.011	0.007	0.0	0.009	0.01	0.005	0.05	0.004
MET	P08581	False	MET_HUMAN		CPI-SS0A3332A0D	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.001
PLXNB1	O43157	False	PLXNB1_HUMAN		CPI-SS0CCCF7C69	0.0	0.003	0.0	0.003	0.015	0.001	0.0	0.001
PLXNB2	O15031	False	PLXNB2_HUMAN		CPI-SS08FAC0A55	0.003	0.181	0.0	0.264	0.033	0.313	0.011	0.008
CD72	P21854	False	CD72_HUMAN		CPI-SS06AA638A8	0.385	0.138	0.0	0.005	0.0	0.004	0.036	0.006
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS0207F9FC3	0.011	0.007	0.0	0.009	0.01	0.005	0.05	0.004
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0111AAD26	0.0	0.0	0.0	0.012	0.004	0.025	0.0	0.0
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS0DC4D593E	0.135	0.073	0.034	0.148	0.071	0.056	0.013	0.068
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS0FF55B42C	0.0	0.0	0.059	0.014	0.0	0.007	0.0	0.001
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0F21D6CA0	0.006	0.011	0.087	0.0	0.042	0.007	0.0	0.002
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0470AF83E	0.0	0.036	0.011	0.0	0.0	0.0	0.0	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS00046DCF3	0.006	0.0	0.0	0.0	0.006	0.0	0.074	0.049
SRC	P12931	False	SRC_HUMAN		CPI-SS0FECCB230	0.007	0.076	0.0	0.005	0.01	0.044	0.005	0.002
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS04E6CE624	0.011	0.007	0.0	0.009	0.01	0.005	0.05	0.004
KIT	P10721	False	KIT_HUMAN		CPI-SS06CA2C173	0.002	0.01	0.194	0.01	0.195	0.0	0.008	0.0
JAK2	O60674	False	JAK2_HUMAN		CPI-SS0D3CC3071	0.098	0.439	0.101	0.248	0.148	0.408	0.077	0.057
SOCS2	O14508	False	SOCS2_HUMAN		CPI-SS069565047	0.0	0.0	0.242	0.003	0.455	0.002	0.039	0.02
LYN	P07948	False	LYN_HUMAN		CPI-SS0B838F261	0.717	0.826	0.202	0.765	0.549	1.107	0.334	0.056
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS0DD2FA1A1	0.011	0.007	0.0	0.009	0.01	0.005	0.05	0.004
TLR4	O00206	False	TLR4_HUMAN		CPI-SS09A34F08B	0.006	0.126	0.0	0.188	0.012	0.436	0.0	0.004
TLR2	O60603	False	TLR2_HUMAN		CPI-SS02ECC13B8	0.009	0.124	0.0	0.206	0.01	0.344	0.0	0.005
ASGR1	P07306	False	ASGR1_HUMAN		CPI-SS0F47879C1	0.002	0.215	0.0	0.406	0.129	0.574	0.0	0.003
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS060706428	0.011	0.007	0.0	0.009	0.01	0.005	0.05	0.004
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS0E2E752A2	0.011	0.007	0.0	0.009	0.01	0.005	0.05	0.004
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS0639E775C	0.011	0.007	0.0	0.009	0.01	0.005	0.05	0.004
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS0C80FA89F	0.011	0.007	0.0	0.009	0.01	0.005	0.05	0.004
EPOR	P19235	False	EPOR_HUMAN		CPI-SS02B9931E3	0.014	0.014	0.449	0.029	0.067	0.038	0.008	0.032
CBL	P22681	False	CBL_HUMAN		CPI-SS07172208F	0.154	0.238	0.002	0.209	0.111	0.195	0.173	0.165
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS082A5162B	0.011	0.007	0.0	0.009	0.01	0.005	0.05	0.004
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS06497DA7F	0.011	0.007	0.0	0.009	0.01	0.005	0.05	0.004
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS001EE6479	0.011	0.007	0.0	0.009	0.01	0.005	0.05	0.004
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS0AEE062A7	0.011	0.007	0.0	0.009	0.01	0.005	0.05	0.004
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS008D74137	0.011	0.007	0.0	0.009	0.01	0.005	0.05	0.004
DNAJA3	Q96EY1	False	DNAJA3_HUMAN		CPI-SS09E666A60	0.052	0.032	0.265	0.045	0.137	0.029	0.05	0.072
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS02107DDE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS04F4213BF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS0F138E745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004
BMP2	P12643	False	BMP2_HUMAN		CPI-SS016B7C7D6	0.0	0.0	0.0	0.0	0.004	0.0	0.017	0.0
PTCH1	Q13635	False	PTCH1_HUMAN		CPI-SS0394D0557	0.003	0.0	0.0	0.005	0.0	0.0	0.021	0.054
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS0C5B94D35	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0
AFDN	P55196	False	AFDN_HUMAN		CPI-SS093F7B975	0.066	0.027	0.013	0.0	0.035	0.018	0.0	0.034
FGFRL1	Q8N441	False	FGFRL1_HUMAN		CPI-SS033164D00	0.008	0.009	0.032	0.013	0.022	0.022	0.005	0.013
NLGN3	Q9NZ94	False	NLGN3_HUMAN		CPI-SS0541AB1E5	0.004	0.0	0.0	0.002	0.009	0.0	0.006	0.002
AFDN	P55196	False	AFDN_HUMAN		CPI-SS0699DC3EB	0.066	0.027	0.013	0.0	0.035	0.018	0.0	0.034
ASIP	P42127	False	ASIP_HUMAN		CPI-SS04FD4190E	0.006	0.027	0.0	0.0	0.0	0.002	0.0	0.0
JAM2	P57087	False	JAM2_HUMAN		CPI-SS0DB522229	0.006	0.0	0.01	0.0	0.021	0.0	0.0	0.0
MPDZ	O75970	False	MPDZ_HUMAN		CPI-SS02B4707A9	0.0	0.0	0.013	0.0	0.04	0.0	0.0	0.0
PARD3	Q8TEW0	False	PARD3_HUMAN		CPI-SS0A056C469	0.005	0.0	0.0	0.0	0.016	0.0	0.0	0.001
ROBO3	Q96MS0	False	ROBO3_HUMAN		CPI-SS02C13D82E	0.003	0.032	0.0	0.008	0.057	0.005	0.022	0.009
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS0889A54F8	0.04	0.002	0.0	0.0	0.03	0.0	0.0	0.009
ULBP3	Q9BZM4	False	ULBP3_HUMAN		CPI-SS08169A08C	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.004
AFDN	P55196	False	AFDN_HUMAN		CPI-SS0F4A131BE	0.066	0.027	0.013	0.0	0.035	0.018	0.0	0.034
CD96	P40200	False	CD96_HUMAN		CPI-SS03F821467	0.014	0.003	0.022	0.003	0.0	0.002	0.435	0.416
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0B66FC53A	0.003	0.005	0.022	0.01	0.017	0.007	0.037	0.023
GUCY2D	Q02846	False	GUCY2D_HUMAN		CPI-SS0FCE319B4	0.0	0.0	0.0	0.012	0.0	0.004	0.007	0.0
FCGR2A	P12318	False	FCGR2A_HUMAN		CPI-SS0351BB0DE	0.013	0.306	0.031	0.111	0.025	0.558	0.011	0.006
LILRA5	A6NI73	False	LILRA5_HUMAN		CPI-SS04534EA22	0.003	0.289	0.0	0.205	0.0	0.747	0.006	0.001
SIGLEC6	O43699	False	SIGLEC6_HUMAN		CPI-SS0A1FEC986	0.026	0.074	0.0	0.014	0.001	0.0	0.0	0.002
LILRB3	O75022	False	LILRB3_HUMAN		CPI-SS05BC2501C	0.008	0.272	0.003	0.315	0.015	0.645	0.005	0.013
MPZL1	O95297	False	MPZL1_HUMAN		CPI-SS0EE167973	0.055	0.059	0.138	0.135	0.152	0.067	0.011	0.01
IL6R	P08887	False	IL6R_HUMAN		CPI-SS00C97F734	0.012	0.285	0.0	0.534	0.097	0.254	0.0	0.043
FCGR2A	P12318	False	FCGR2A_HUMAN		CPI-SS03AA209F5	0.013	0.306	0.031	0.111	0.025	0.558	0.011	0.006
FCGR1A	P12314	False	FCGR1A_HUMAN		CPI-SS0597A8814	0.0	0.074	0.0	0.288	0.004	0.246	0.0	0.001
CD5	P06127	False	CD5_HUMAN		CPI-SS0AC05A4A4	0.0	0.038	0.0	0.0	0.0	0.001	0.004	0.102
FCGR2A	P12318	False	FCGR2A_HUMAN		CPI-SS054A5A57A	0.013	0.306	0.031	0.111	0.025	0.558	0.011	0.006
EPOR	P19235	False	EPOR_HUMAN		CPI-SS0D32A6CC3	0.014	0.014	0.449	0.029	0.067	0.038	0.008	0.032
LAT	O43561	False	LAT_HUMAN		CPI-SS0A48643FF	0.009	0.006	0.068	0.015	0.045	0.019	0.242	0.49
FCGR2A	P12318	False	FCGR2A_HUMAN		CPI-SS00FA725A0	0.013	0.306	0.031	0.111	0.025	0.558	0.011	0.006
CEACAM1	P13688	False	CEACAM1_HUMAN		CPI-SS0877F9921	0.008	0.0	0.0	0.005	0.033	0.0	0.006	0.005
CD48	P09326	False	CD48_HUMAN		CPI-SS0DAC649EC	1.22	1.711	0.0	0.854	0.154	1.391	0.899	1.479
FCGR2A	P12318	False	FCGR2A_HUMAN		CPI-SS06A1059BE	0.013	0.306	0.031	0.111	0.025	0.558	0.011	0.006
SIRPA	P78324	False	SIRPA_HUMAN		CPI-SS0339AE950	0.011	0.143	0.0	0.215	0.03	0.272	0.004	0.002
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS02F186542	2.371	2.356	1.092	2.203	1.45	2.692	3.137	2.966
THBS1	P07996	False	THBS1_HUMAN		CPI-SS004035077	0.024	0.011	0.0	0.502	0.002	0.822	0.075	0.032
COL4A4	P53420	False	COL4A4_HUMAN		CPI-SS0CC0F4E84	0.043	0.0	0.008	0.005	0.0	0.002	0.019	0.003
COL4A3	Q01955	False	COL4A3_HUMAN		CPI-SS01C13A403	0.035	0.0	0.0	0.0	0.0	0.001	0.0	0.0
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS014958F32	0.159	0.586	0.29	0.279	0.265	0.492	0.065	0.034
THBS3	P49746	False	THBS3_HUMAN		CPI-SS04F1E8E4B	0.003	0.01	0.01	0.002	0.025	0.011	0.013	0.004
SCN1B	Q07699	False	SCN1B_HUMAN		CPI-SS0227C125B	0.006	0.045	0.0	0.0	0.013	0.005	0.012	0.009
SIRPA	P78324	False	SIRPA_HUMAN		CPI-SS04F0C53CB	0.011	0.143	0.0	0.215	0.03	0.272	0.004	0.002
S100A8	P05109	False	S100A8_HUMAN		CPI-SS0CB559698	0.015	0.743	0.027	4.4	0.026	3.739	0.122	0.081
LGALS1	P09382	False	LGALS1_HUMAN		CPI-SS0538293BB	0.205	2.644	0.0	3.369	0.358	2.626	0.707	0.704
MYL9	P24844	False	MYL9_HUMAN		CPI-SS087E0E7E3	0.004	0.007	0.112	0.0	0.011	0.001	0.0	0.002
RECK	O95980	False	RECK_HUMAN		CPI-SS0C18D30AF	0.062	0.026	0.016	0.149	0.078	0.082	0.084	0.077
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0BCA6DD96	0.163	1.302	0.02	1.329	0.187	1.474	1.261	0.602
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS0158F80AC	0.047	0.056	0.0	0.432	0.012	0.486	0.331	0.065
CD96	P40200	False	CD96_HUMAN		CPI-SS0536A6772	0.014	0.003	0.022	0.003	0.0	0.002	0.435	0.416
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0012FF5D7	0.163	1.302	0.02	1.329	0.187	1.474	1.261	0.602
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS08B1FECB9	0.047	0.056	0.0	0.432	0.012	0.486	0.331	0.065
CD9	P21926	False	CD9_HUMAN		CPI-SS031BD127E	0.084	0.003	0.108	0.009	0.011	0.017	0.007	0.007
CD40	P25942	False	CD40_HUMAN		CPI-SS083296041	0.654	0.143	0.046	0.006	0.066	0.108	0.028	0.012
CD53	P19397	False	CD53_HUMAN		CPI-SS04E83F8E5	0.923	0.908	0.106	0.779	0.425	0.853	0.94	0.708
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0ACD6DB3B	0.163	1.302	0.02	1.329	0.187	1.474	1.261	0.602
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0B43CF7D7	0.157	0.421	0.831	0.4	0.393	0.473	0.635	0.837
SDC1	P18827	False	SDC1_HUMAN		CPI-SS0B24309C7	0.013	0.0	0.0	0.0	0.0	0.0	0.005	0.0
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS0A11F7B60	0.641	0.783	0.956	0.326	0.814	0.644	0.786	0.852
SDC3	O75056	False	SDC3_HUMAN		CPI-SS071E11D75	0.0	0.014	0.013	0.007	0.0	0.018	0.0	0.0
NCL	P19338	False	NCL_HUMAN		CPI-SS03EA1937C	1.457	1.737	2.593	1.58	2.228	1.101	1.917	1.691
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0532E1B1B	0.163	1.302	0.02	1.329	0.187	1.474	1.261	0.602
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS0F2A2CC0A	0.047	0.056	0.0	0.432	0.012	0.486	0.331	0.065
SIGLEC5	O15389	False	SIGLEC5_HUMAN		CPI-SS07994434F	0.008	0.071	0.0	0.028	0.007	0.043	0.0	0.0
VCAN	P13611	False	VCAN_HUMAN		CPI-SS0B553DE0F	0.02	0.592	0.0	2.025	0.015	2.236	0.036	0.034
SELL	P14151	False	SELL_HUMAN		CPI-SS087321EB5	0.94	0.716	0.0	0.834	0.673	0.653	0.634	0.299
SELP	P16109	False	SELP_HUMAN		CPI-SS02B7540B0	0.0	0.0	0.066	0.0	0.053	0.002	0.0	0.001
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0FEFADBE0	0.163	1.302	0.02	1.329	0.187	1.474	1.261	0.602
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0294C06D0	0.157	0.421	0.831	0.4	0.393	0.473	0.635	0.837
TLR4	O00206	False	TLR4_HUMAN		CPI-SS077F3546C	0.006	0.126	0.0	0.188	0.012	0.436	0.0	0.004
APOA1	P02647	False	APOA1_HUMAN		CPI-SS09AEB9397	0.002	0.014	0.0	0.007	0.01	0.008	0.017	0.013
TLR2	O60603	False	TLR2_HUMAN		CPI-SS082B13B46	0.009	0.124	0.0	0.206	0.01	0.344	0.0	0.005
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS05232CAF9	0.163	1.302	0.02	1.329	0.187	1.474	1.261	0.602
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS09D3BE100	0.157	0.421	0.831	0.4	0.393	0.473	0.635	0.837
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS07DCF8E87	0.003	0.064	0.0	0.098	0.026	0.084	0.039	0.036
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS03BD26E5B	0.047	0.056	0.0	0.432	0.012	0.486	0.331	0.065
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS00EC73CED	0.641	0.783	0.956	0.326	0.814	0.644	0.786	0.852
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS05D25F39E	0.163	1.302	0.02	1.329	0.187	1.474	1.261	0.602
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0542D117A	0.157	0.421	0.831	0.4	0.393	0.473	0.635	0.837
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS03DE1223C	0.047	0.056	0.0	0.432	0.012	0.486	0.331	0.065
JAM2	P57087	False	JAM2_HUMAN		CPI-SS087B53ABF	0.006	0.0	0.01	0.0	0.021	0.0	0.0	0.0
PARD3	Q8TEW0	False	PARD3_HUMAN		CPI-SS0551A73E8	0.005	0.0	0.0	0.0	0.016	0.0	0.0	0.001
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS07939D079	0.163	1.302	0.02	1.329	0.187	1.474	1.261	0.602
TLR4	O00206	False	TLR4_HUMAN		CPI-SS0EB5D4AA1	0.006	0.126	0.0	0.188	0.012	0.436	0.0	0.004
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0EBE756E8	0.163	1.302	0.02	1.329	0.187	1.474	1.261	0.602
TLR4	O00206	False	TLR4_HUMAN		CPI-SS0A15A5445	0.006	0.126	0.0	0.188	0.012	0.436	0.0	0.004
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0E18854A9	0.163	1.302	0.02	1.329	0.187	1.474	1.261	0.602
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS03540A7B0	0.163	1.302	0.02	1.329	0.187	1.474	1.261	0.602
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS008AB1136	0.047	0.056	0.0	0.432	0.012	0.486	0.331	0.065
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS06DE77FEF	0.163	1.302	0.02	1.329	0.187	1.474	1.261	0.602
ITGAL	P20701	False	ITGAL_HUMAN		CPI-SS0309446DA	0.065	0.126	0.004	0.184	0.024	0.278	0.52	0.349
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0CEB36C52	0.163	1.302	0.02	1.329	0.187	1.474	1.261	0.602
ITGAL	P20701	False	ITGAL_HUMAN		CPI-SS0C980DB1D	0.065	0.126	0.004	0.184	0.024	0.278	0.52	0.349
