cluster	gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
866	T	MORF4L1	4.14572218383131e-118	0.304897662265854	0.701	0.43	6.53780388390198e-114
867	T	CCDC59	1.15689170936025e-117	0.283874297733091	0.458	0.224	1.82441822566112e-113
868	T	NFKB1	3.60920404373236e-116	0.279365262400163	0.334	0.147	5.69171477696593e-112
869	T	UBALD2	3.74678081860544e-116	0.282489731907928	0.481	0.241	5.90867335094078e-112
870	T	CDC42SE2	4.35821134511595e-115	0.29864823190024	0.705	0.439	6.87289929124785e-111
871	T	PRMT2	4.82450812828987e-115	-0.359833835874553	0.312	0.439	7.60824931831313e-111
872	T	KDM2A	4.07137727757059e-113	0.262248000000706	0.37	0.165	6.42056196672882e-109
873	T	USP16	5.67677324030143e-113	0.292937157649107	0.492	0.26	8.95227139995536e-109
874	T	ISCA1	6.45753065370943e-113	0.259593614978981	0.358	0.159	1.01835258408998e-108
875	T	CAPZA1	9.13845130320447e-113	0.26983600951665	0.482	0.236	1.44113377051535e-108
876	T	KRR1	1.06374947905715e-111	0.270497292552283	0.429	0.208	1.67753292847312e-107
877	T	RBM25	1.27178708081061e-111	0.302298968733574	0.664	0.398	2.00560822643833e-107
878	T	TRA2A	1.88320787919894e-111	0.261923668905975	0.428	0.203	2.96981882549673e-107
879	T	TOP1	2.64681391527976e-111	0.25494713149242	0.369	0.166	4.17402554439618e-107
880	T	SDCBP	4.37143380910446e-111	0.260251653360269	0.401	0.188	6.89375111695773e-107
881	T	CENPC	1.27365064620175e-110	0.280260458766741	0.429	0.212	2.00854706906015e-106
882	T	HSPA9	9.29411607351964e-110	0.280281382606958	0.511	0.267	1.46568210479405e-105
883	T	RGS1	1.00917483236953e-107	0.316331985671643	0.354	0.167	1.59146871064674e-103
884	T	EIF4A1	6.60838497120054e-107	0.283970962430182	0.734	0.467	1.04214230995832e-102
885	T	ARPC5L	7.35648860513909e-107	0.274633357281044	0.485	0.248	1.16011825303043e-102
886	T	SF3B5	2.89917369152917e-106	0.2775177293083	0.564	0.305	4.57199691154151e-102
887	T	RBM8A	2.35844748101602e-105	0.278830265173066	0.568	0.319	3.71927167756227e-101
888	T	RNMT	3.39066279535664e-105	0.291952298380398	0.607	0.354	5.34707522827743e-101
889	T	MTRNR2L12	6.49456357629637e-104	0.275155687011191	0.553	0.309	1.02419267598194e-99
890	T	TRA2B	1.19281663553258e-103	0.293730833984038	0.62	0.365	1.88107183423488e-99
891	T	MAP3K2	6.28180818403784e-103	0.25160230669354	0.364	0.171	9.90641150622768e-99
892	T	MXD4	3.4749239686424e-102	0.253698397385758	0.38	0.179	5.47995509854906e-98
893	T	RPS10	5.65202041939489e-102	0.257686537942638	0.824	0.598	8.91323620138574e-98
894	T	EIF4G2	1.2085208713546e-101	0.27979060502052	0.602	0.353	1.90583741412621e-97
895	T	KAT6A	2.446447151836e-101	0.258053320557601	0.422	0.208	3.85804715844537e-97
896	T	SUB1	3.23799378925156e-101	0.255322087593743	0.832	0.61	5.10631620564972e-97
897	T	ATP6V0C	5.93674445420765e-101	0.269471012391945	0.575	0.321	9.36224600428547e-97
898	T	UBE2D3	1.06645349929676e-100	0.28014757092423	0.73	0.473	1.681797168391e-96
899	T	CEBPZ	1.34849272957849e-100	0.260392379028884	0.401	0.199	2.12657303454528e-96
900	T	FAM133B	2.15094787785728e-99	0.284116868382494	0.646	0.395	3.39204480338093e-95
901	T	SRSF11	3.03161309009496e-99	0.279386412999948	0.652	0.391	4.78085384307974e-95
902	T	ZNF644	8.04596408610263e-99	0.253366470720905	0.401	0.198	1.26884853637838e-94
903	T	NOP53	1.26989371419697e-98	0.267616295668248	0.776	0.534	2.00262238728862e-94
904	T	RICTOR	4.86884184276389e-98	0.255773721791894	0.436	0.222	7.67816358603865e-94
905	T	LYZ	2.24009747825798e-97	0.322266380903972	0.268	0.127	3.53263372321284e-93
906	T	EIF5A	2.24485824072863e-97	0.274772840324591	0.632	0.371	3.54014144562906e-93
907	T	MT2A	5.07941787347205e-97	0.291668276293629	0.538	0.315	8.01024198646543e-93
908	T	YTHDC1	5.52207419869794e-97	0.272440272594022	0.527	0.295	8.70831101134665e-93
909	T	RNF125	3.1898127761328e-94	0.277577041467821	0.544	0.322	5.03033474796142e-90
910	T	TAPBP	4.0381124847073e-94	0.258431629759338	0.534	0.292	6.36810338838341e-90
911	T	HNRNPA0	2.02688270336934e-92	0.259929268443844	0.545	0.307	3.19639402321344e-88
912	T	CHD2	2.07778414214421e-92	0.268374816359349	0.563	0.328	3.27666559216142e-88
913	T	BZW1	2.12598369786064e-92	0.268708578821494	0.605	0.362	3.35267629152622e-88
914	T	EIF3A	3.92614998804476e-92	0.264340210833708	0.52	0.293	6.19153853114659e-88
915	T	PCBP2	4.25942643308838e-92	0.269260984857665	0.675	0.416	6.71711548498037e-88
916	T	DYNC1H1	4.48876005159893e-92	0.251562026877593	0.435	0.227	7.07877460137152e-88
917	T	SRRM1	8.05549281188552e-92	0.25563514182027	0.787	0.565	1.27035121643435e-87
918	T	RGCC	4.20150275128115e-91	0.253261288356511	0.315	0.151	6.62576983877038e-87
919	T	DNAJB1	4.57380698437968e-90	0.260394481510412	0.551	0.315	7.21289361436676e-86
920	T	PDCD4	7.04937815501854e-90	0.27057024856723	0.65	0.424	1.11168693504642e-85
921	T	GOLGA4	2.30729193705514e-89	0.260363515968065	0.509	0.286	3.63859938473596e-85
922	T	SFPQ	2.83884798915336e-89	0.269936596064142	0.692	0.448	4.47686327889486e-85
923	T	FLNA	1.42145275869e-87	0.251525423819592	0.572	0.327	2.24163100045413e-83
924	T	SNHG6	1.63521650273058e-87	0.257142105028017	0.766	0.536	2.57873642480612e-83
925	T	HNRNPC	2.49126778353435e-87	0.262894412705554	0.746	0.495	3.92872929463367e-83
926	T	CIB1	5.20103569646312e-87	0.261902982805515	0.604	0.371	8.20203329332234e-83
927	T	LDHA	8.75034281528041e-87	0.268879067416174	0.625	0.4	1.37992906196972e-82
928	T	TSPYL2	2.76998919899095e-86	0.267816302840277	0.415	0.228	4.36827296680873e-82
929	T	CALR	1.57021310782074e-85	0.255851918274374	0.584	0.35	2.47622607103331e-81
930	T	EIF4A2	2.56933230810215e-85	0.259816309922093	0.673	0.423	4.0518370498771e-81
931	T	GIMAP4	2.14852027821978e-84	-0.324722351223818	0.226	0.348	3.3882164787526e-80
932	T	ZNF292	2.24123395455941e-84	0.251357249288398	0.494	0.28	3.53442594634018e-80
933	T	CNOT6L	2.95292702045584e-84	0.253461691884696	0.564	0.334	4.65676591125886e-80
934	T	EIF5	7.97044310532709e-84	0.250416408523259	0.559	0.33	1.25693887771008e-79
935	T	CD8A	5.7611843055873e-81	0.275455168421118	0.441	0.264	9.08538764991118e-77
936	T	CDV3	2.86415015966644e-80	0.254028624804206	0.628	0.389	4.51676480179397e-76
937	T	ARPC5	6.94349324109314e-79	-0.286048985424839	0.351	0.457	1.09498888412039e-74
938	T	ANKRD11	2.10886760666372e-78	0.25264604334173	0.637	0.412	3.32568421570868e-74
939	T	RORA	3.91081815167724e-78	0.25564281147898	0.59	0.368	6.16736022519501e-74
940	B	CD79B	0	-1.03945538831918	0.255	0.798	0
941	B	RPS4X	2.17854983316383e-240	-0.290206245648032	0.932	0.992	3.43557308689937e-236
942	B	EZR	4.72309561661158e-221	0.655607551169751	0.859	0.52	7.44832178739647e-217
943	B	TCL1A	1.95741627462508e-211	-1.13601219236986	0.046	0.51	3.08684546508375e-207
944	B	TSC22D3	4.01517933686388e-201	0.56106046188359	0.915	0.664	6.33193781423434e-197
945	B	DDX21	2.38758094472027e-188	0.713854138154888	0.704	0.323	3.76521514982386e-184
946	B	OAZ1	4.02372261253238e-176	-0.622808668569089	0.466	0.793	6.34541055996357e-172
947	B	KLF6	2.58788152025504e-175	0.636130414141099	0.834	0.489	4.0810891574422e-171
948	B	ARPC3	8.83296784706641e-160	-0.564214382495471	0.504	0.819	1.39295902948237e-155
949	B	PRRC2C	2.90276327444011e-144	0.524100715246095	0.839	0.538	4.57765768379205e-140
950	B	PELI1	8.83623960225281e-142	0.613473185597158	0.448	0.13	1.39347498527527e-137
951	B	TMSB10	3.06997786148815e-140	-0.273972224656668	0.912	0.984	4.84135508756681e-136
952	B	RPL38	8.99800723603351e-140	0.265940170519015	0.95	0.881	1.41898574112248e-135
953	B	H3F3A	4.37652165891216e-132	-0.420149938770393	0.696	0.911	6.90177465610448e-128
954	B	LTB	5.91954329032328e-129	-0.58191833290086	0.439	0.737	9.33511976883981e-125
955	B	RCSD1	4.2734949495481e-124	-0.656735024723889	0.209	0.563	6.73930153543735e-120
956	B	IFI44L	1.48038499576867e-116	0.53452213995576	0.238	0.031	2.33456713832719e-112
957	B	HLA-DRA	5.20477452502749e-116	-0.266495752184478	0.832	0.943	8.20792942596835e-112
958	B	ATP6V1G1	7.66224969308003e-116	-0.544100415236269	0.363	0.668	1.20833677659872e-111
959	B	STX7	3.47205596518576e-115	-0.639233038864378	0.172	0.51	5.47543225709795e-111
960	B	TMSB4X	1.90151181452305e-114	-0.298807230188434	0.845	0.946	2.99868413150285e-110
961	B	CD83	7.67939922555621e-114	0.575882904109619	0.558	0.247	1.21104125787021e-109
962	B	MYL12A	4.73776138517221e-113	-0.562336813905004	0.334	0.651	7.47144970441657e-109
963	B	IRF2BP2	4.50240688625109e-112	0.497540517520937	0.407	0.128	7.10029565961797e-108
964	B	IGHA1	4.54035792768127e-112	0.578976903575658	0.485	0.175	7.16014445195336e-108
965	B	SAT1	2.84541965387551e-105	0.528352468011464	0.636	0.358	4.48722679416167e-101
966	B	DDX24	1.03052133652488e-104	0.465557465170746	0.76	0.486	1.62513214769974e-100
967	B	CD37	1.54228064565908e-103	-0.286383904716662	0.804	0.93	2.43217657820437e-99
968	B	GRASP	1.27555709623451e-100	0.468584886532101	0.302	0.073	2.01155354076183e-96
969	B	RPS26	3.19947689034881e-99	0.398371508376862	0.921	0.719	5.04557505608007e-95
970	B	HBA2	9.46753992126534e-98	0.41738032348237	0.263	0.055	1.49303104558354e-93
971	B	DDX5	1.01288179444747e-95	0.277312475952894	0.954	0.849	1.59731458984365e-91
972	B	UBC	1.27531558069508e-95	0.31086485057144	0.865	0.754	2.01117267075614e-91
973	B	MTRNR2L8	2.39026464964244e-95	0.420140621976581	0.266	0.058	3.76944735248613e-91
974	B	VPREB3	9.40976192043951e-95	-0.610304642237971	0.187	0.488	1.48391945485331e-90
975	B	TRA2B	9.82346199799738e-94	0.471848415766821	0.681	0.399	1.54915995708419e-89
976	B	LY9	1.84439597258641e-93	0.46175444600651	0.323	0.093	2.90861244876877e-89
977	B	ACTB	1.45626985577117e-92	-0.307233607203919	0.806	0.938	2.29653756255114e-88
978	B	SNHG9	2.4601496581263e-90	0.437729760084959	0.354	0.114	3.87965601086518e-86
979	B	NR4A2	7.90499791611657e-90	0.439328130013835	0.294	0.078	1.24661817137158e-85
980	B	UBALD2	1.20237510106496e-89	0.473120939172805	0.463	0.192	1.89614553437944e-85
981	B	CD69	3.33128355667336e-89	0.557785417602027	0.541	0.274	5.2534341688739e-85
982	B	EAF2	5.96755025202143e-88	-0.52935334756713	0.089	0.36	9.41082674743779e-84
983	B	NEAT1	7.56124239730567e-87	0.47546285954107	0.776	0.507	1.1924079260551e-82
984	B	TMBIM4	5.47021693079841e-86	-0.515496096216922	0.191	0.464	8.6265320998691e-82
985	B	ERP29	9.32226007427832e-86	-0.46229348806695	0.405	0.644	1.47012041371369e-81
986	B	HLA-DPB1	2.94184811727039e-85	-0.316674526675937	0.708	0.878	4.63929448093541e-81
987	B	NOP58	5.09633877964408e-83	0.455665239392908	0.409	0.162	8.03692625549872e-79
988	B	EMP3	2.99408274674631e-81	0.438681742750956	0.695	0.496	4.72166849161893e-77
989	B	BCLAF1	5.18748340341816e-78	0.42179300511967	0.667	0.396	8.18066132719044e-74
990	B	CALHM6	1.37406928942628e-77	-0.512376772241476	0.123	0.379	2.16690726942524e-73
991	B	RBM38	5.2457535947095e-77	0.466522202922498	0.436	0.201	8.27255341885689e-73
992	B	ADGRE5	1.69490406549448e-76	0.34460442256671	0.255	0.066	2.67286371128479e-72
993	B	SMCHD1	1.34348716763563e-73	0.393864444030976	0.753	0.551	2.11867926336139e-69
994	B	CXCR4	1.58595837257249e-73	0.356729165996238	0.752	0.593	2.50105635354682e-69
995	B	ACTG1	6.07869696072409e-73	-0.448177214048895	0.436	0.66	9.58610510706189e-69
996	B	LYZ	7.99103538832134e-73	0.397682908697326	0.246	0.066	1.26018628073827e-68
997	B	SBDS	9.1465824081928e-73	0.406368616994088	0.44	0.192	1.442416045772e-68
998	B	RSRC2	2.99650186404748e-72	0.421428307756019	0.558	0.3	4.72548343960288e-68
999	B	RANBP2	3.75326941273023e-70	0.391620868691493	0.317	0.113	5.91890586387558e-66
1000	B	PRDM2	3.85348691720713e-70	0.405242061862852	0.655	0.414	6.07694886843564e-66
1001	B	MPO	4.353198187361e-70	0.284206303833038	0.185	0.035	6.86499354146829e-66
1002	B	HSP90AA1	1.72199734212982e-69	0.319373267235175	0.816	0.645	2.71558980853873e-65
1003	B	EIF3K	9.94901354036447e-69	-0.393871313334855	0.446	0.675	1.56895943531548e-64
1004	B	LAPTM5	1.70650855520955e-68	0.308665896325006	0.777	0.656	2.69116399156546e-64
1005	B	ATP6V0E1	1.36832213873207e-67	-0.444042787676053	0.202	0.439	2.15784401278047e-63
1006	B	IGHG3	1.52847178570052e-67	0.477652174107905	0.319	0.114	2.41040000604972e-63
1007	B	SMIM14	1.64277053247222e-67	-0.477392882562704	0.106	0.342	2.59064912970869e-63
1008	B	ANAPC16	4.39568792837756e-67	-0.445025326614408	0.283	0.532	6.93199986305141e-63
1009	B	CYBA	1.45665253246847e-66	-0.316762203506335	0.641	0.803	2.29714104370278e-62
1010	B	HVCN1	1.86000307340415e-66	-0.464440835191085	0.128	0.364	2.93322484675834e-62
1011	B	UCP2	8.52027328395825e-66	-0.469909069755073	0.206	0.448	1.34364709688022e-61
1012	B	YWHAZ	4.81268463767022e-65	0.313838931553795	0.787	0.61	7.58960367360594e-61
1013	B	RIPOR2	2.0299340956541e-64	-0.454673842132337	0.241	0.504	3.20120606884652e-60
1014	B	RHOB	3.38167214007481e-64	0.388736105432728	0.3	0.107	5.33289696489797e-60
1015	B	LSM10	9.07136797856154e-64	-0.425417884175993	0.073	0.282	1.43055473021915e-59
1016	B	ARPC5	7.03418583413709e-63	-0.44804335017596	0.156	0.382	1.10929110604342e-58
1017	B	FAM133B	8.49002093466363e-63	0.396944415865276	0.621	0.395	1.33887630139645e-58
1018	B	LINC02397	1.06994153361922e-62	-0.446126888810991	0.088	0.307	1.68729779851751e-58
1019	B	ATP5MC2	2.94599130801844e-62	-0.357280129265975	0.505	0.7	4.64582829274508e-58
1020	B	ZNF331	3.6824815241249e-62	0.381975363684948	0.273	0.092	5.80727336354496e-58
1021	B	CNOT1	1.05065213200236e-61	0.3805798367373	0.369	0.16	1.65687841216773e-57
1022	B	ZFP36	2.38053528634181e-61	0.407064005783009	0.433	0.219	3.75410414656103e-57
1023	B	SELENOK	4.86639094908344e-61	0.389939147454726	0.449	0.231	7.67429852670459e-57
1024	B	SMDT1	4.90380352761082e-61	-0.426056890116028	0.275	0.49	7.73329816304227e-57
1025	B	ARL6IP5	6.26435810342612e-61	-0.437891793051284	0.163	0.38	9.87889272910299e-57
1026	B	CLIC1	8.47417086042838e-61	-0.410048756554982	0.339	0.551	1.33637674468955e-56
1027	B	CD81	1.8737116486116e-60	-0.433461737482239	0.279	0.501	2.95484326986049e-56
1028	B	HLA-DPA1	2.26362352309345e-59	-0.254501433102454	0.728	0.845	3.56973429591837e-55
1029	B	ARPC1B	3.69256445269925e-59	-0.424095068382504	0.248	0.481	5.82317414190672e-55
1030	B	HIF1A	2.97079513283064e-58	0.389757458148236	0.457	0.245	4.68494392447392e-54
1031	B	SUMO2	8.37297927876106e-58	-0.37423473695253	0.405	0.614	1.32041883226062e-53
1032	B	SELL	1.10103164011032e-57	-0.427660334217215	0.126	0.35	1.73632689645397e-53
1033	B	PCDH9	1.52110598377437e-57	-0.482783791745668	0.086	0.293	2.39878413641218e-53
1034	B	ELL2	1.68863959358611e-57	0.303101004624577	0.217	0.062	2.66298463908529e-53
1035	B	ATF4	4.43071721674954e-57	0.362021721046144	0.431	0.214	6.98724105081402e-53
1036	B	IDI1	5.88401426520983e-57	0.388682389453561	0.387	0.187	9.2790904962359e-53
1037	B	MS4A1	9.66291323947989e-57	-0.332983014438135	0.574	0.751	1.52384141786598e-52
1038	B	CD72	3.11146416944862e-56	-0.435120712492298	0.067	0.257	4.90677899522048e-52
1039	B	DBF4	4.61774198734186e-56	0.354472662815208	0.266	0.096	7.28217911403812e-52
1040	B	PSMB9	7.89796214583252e-56	-0.413635599027959	0.185	0.404	1.24550863039779e-51
1041	B	RLF	3.01017584646337e-55	0.315318985558045	0.237	0.076	4.74704730987273e-51
1042	B	PARP1	1.11481366027784e-54	-0.410953993852008	0.178	0.389	1.75806114225815e-50
1043	B	CHD1	1.35359902089459e-54	0.379852132029517	0.441	0.237	2.13462565595077e-50
1044	B	PRPF38B	3.72244726626418e-54	0.365069453000478	0.514	0.299	5.87029933889862e-50
1045	B	RNMT	7.66359466123854e-54	0.364208074526306	0.557	0.339	1.20854887807732e-49
1046	B	CD53	1.36905713559209e-53	-0.417370304609218	0.185	0.39	2.15900310282872e-49
1047	B	ISG20	1.11671126252723e-52	-0.372498228122035	0.395	0.606	1.76105366100545e-48
1048	B	RGS2	2.181223718083e-52	0.363037354839849	0.336	0.144	3.43978980341689e-48
1049	B	GAPT	2.52035744732677e-52	-0.387484790439589	0.086	0.284	3.97460369443431e-48
1050	B	FCMR	2.84520732244936e-52	-0.40736670170896	0.172	0.388	4.48689194750264e-48
1051	B	YTHDC1	1.56718652410902e-51	0.35294678155953	0.497	0.28	2.47145314851992e-47
1052	B	TNFAIP8	3.12647366681352e-51	-0.401967122729812	0.18	0.389	4.93044897256492e-47
1053	B	ARID5A	1.68063272079645e-50	0.255443995906278	0.195	0.056	2.650357800696e-46
1054	B	PDE4B	3.91773617383817e-50	0.359806113478643	0.442	0.245	6.1782699461428e-46
1055	B	SELENOH	9.01312496652747e-50	-0.38004535185216	0.258	0.466	1.42136980722138e-45
1056	B	AMD1	1.48725539151944e-49	0.335692152308596	0.349	0.162	2.34540175242615e-45
1057	B	SNX2	1.65856083047932e-49	-0.38018806188835	0.277	0.494	2.61555042966589e-45
1058	B	PTPN6	2.16660068226573e-49	-0.39467456064389	0.17	0.368	3.41672927593305e-45
1059	B	CCNL1	2.75396240303254e-49	0.326293964943046	0.672	0.455	4.34299870958231e-45
1060	B	GPR183	8.86553295611602e-49	0.368298309696977	0.313	0.144	1.3980945471795e-44
1061	B	AFF3	1.27895719812664e-48	-0.366726383718831	0.383	0.605	2.01691550144571e-44
1062	B	CXXC5	2.81145892946821e-48	-0.397909008376478	0.225	0.423	4.43367073177137e-44
1063	B	BACH1	2.92580738380277e-48	0.335777289263452	0.387	0.193	4.61399824425697e-44
1064	B	SNHG7	6.72019892034825e-48	-0.397173697297082	0.29	0.481	1.05977536973892e-43
1065	B	SNX9	8.80567857905695e-48	0.346969339972132	0.298	0.129	1.38865551191728e-43
1066	B	FOS	1.14705531976663e-47	0.386473512322826	0.555	0.354	1.80890623927198e-43
1067	B	LBH	1.38258335851011e-47	-0.37397365684551	0.104	0.293	2.18033395637044e-43
1068	B	USP16	1.04209120879954e-46	0.34429917710459	0.462	0.263	1.64337783627688e-42
1069	B	DUSP1	4.26533013437338e-46	0.344081007650231	0.558	0.361	6.72642562190682e-42
1070	B	HSPA5	4.45280343886098e-46	0.340664362003951	0.453	0.252	7.02207102308377e-42
1071	B	HNRNPH1	6.74019828039174e-46	0.317451565290691	0.622	0.424	1.06292926881778e-41
1072	B	YWHAH	1.78972047575694e-45	0.367372103594215	0.319	0.154	2.82238919026869e-41
1073	B	TLE4	2.33280931064068e-45	0.326775800780597	0.323	0.15	3.67884028288036e-41
1074	B	COPS2	2.84621528864866e-45	0.298055973870006	0.292	0.126	4.48848151019894e-41
1075	B	CCDC191	5.64866784007286e-45	-0.388535134969405	0.034	0.18	8.90794918379491e-41
1076	B	SLC2A3	8.91018758766082e-45	0.317088552729944	0.265	0.11	1.40513658257411e-40
1077	B	STK17B	1.10227779191483e-44	0.324438373196076	0.578	0.387	1.73829207784969e-40
1078	B	CYB561A3	1.26892743872402e-44	-0.360116789377903	0.094	0.266	2.00109857086778e-40
1079	B	BRK1	1.55301378261557e-44	-0.360110448473832	0.156	0.334	2.44910273518475e-40
1080	B	S1PR4	1.62819743004943e-44	-0.332085355154772	0.044	0.196	2.56766734718796e-40
1081	B	MTPN	2.79774045164314e-44	-0.329315312268015	0.434	0.621	4.41203669224124e-40
1082	B	CORO1A	2.91347037389437e-44	-0.363076482200073	0.302	0.496	4.59454277963143e-40
1083	B	OSTF1	3.34718640512968e-44	-0.327832220338646	0.069	0.229	5.2785129608895e-40
1084	B	HIST1H1E	4.72023267268273e-44	0.375634196240554	0.407	0.234	7.44380692482067e-40
1085	B	POLD4	4.72234910995954e-44	-0.368621410888045	0.232	0.426	7.44714454640619e-40
1086	B	EIF1B	5.32366319674146e-44	0.331172607924703	0.541	0.347	8.39541686126129e-40
1087	B	TENT5C	5.36244977641468e-44	0.305696179582137	0.304	0.138	8.45658329740595e-40
1088	B	CYLD	7.44269338978645e-44	0.319205356342139	0.458	0.259	1.17371274756932e-39
1089	B	DYNLL1	1.05893986469627e-43	-0.364633036519352	0.126	0.298	1.66994816662601e-39
1090	B	KIAA0040	1.81926152817935e-43	-0.336590337412766	0.063	0.22	2.86897542993884e-39
1091	B	MORF4L1	2.52931086059134e-43	0.311883470346564	0.558	0.364	3.98872322715254e-39
1092	B	EML4	4.07181136263239e-43	0.328805571673655	0.453	0.265	6.42124651887128e-39
1093	B	ZNF706	1.26676197311515e-42	-0.354876040490904	0.226	0.405	1.99768363160259e-38
1094	B	PARP14	1.64454921561502e-42	0.339653802679321	0.506	0.324	2.59345411302488e-38
1095	B	CD52	1.72174167156473e-42	-0.260957668679557	0.666	0.803	2.71518661605757e-38
1096	B	RNASEH2B	3.6907379237064e-42	-0.356607672462794	0.156	0.335	5.820293705685e-38
1097	B	AC020916.1	4.3804888036324e-42	0.256418428885869	0.236	0.09	6.90803084332829e-38
1098	B	LY86	5.34524150106248e-42	-0.345604453038994	0.129	0.302	8.42944584717554e-38
1099	B	BCL7A	1.5201699930945e-41	-0.393464685350656	0.126	0.301	2.39730807911003e-37
1100	B	ARHGDIA	1.85967540396259e-41	0.289499876578337	0.328	0.159	2.932708112049e-37
1101	B	WBP11	3.91353285096809e-41	0.303295622180529	0.307	0.146	6.17164130597668e-37
1102	B	KDM6B	4.63215850042412e-41	0.282974512965034	0.237	0.094	7.30491395516884e-37
1103	B	C16orf74	6.07062559573099e-41	-0.33111483220927	0.063	0.215	9.57337656446777e-37
1104	B	FCRL1	6.83649390739348e-41	-0.358799257066775	0.164	0.359	1.07811508919595e-36
1105	B	MARCH1	7.45037697167721e-41	-0.362547123772779	0.203	0.396	1.1749244484335e-36
1106	B	SPIB	1.99652600575044e-40	-0.379582182852315	0.162	0.333	3.14852151106844e-36
1107	B	SRGN	2.74133425421108e-40	0.25879965711719	0.342	0.168	4.32308411889088e-36
1108	B	MAPK1IP1L	4.70574796877722e-40	0.277037584819	0.276	0.123	7.42096454676168e-36
1109	B	RPS4Y1	6.91228211961404e-40	0.315074069345104	0.342	0.158	1.09006689026313e-35
1110	B	KAT6A	8.12309641927452e-40	0.311410767391616	0.342	0.176	1.28101230531959e-35
1111	B	ELF1	1.17321705446529e-39	0.311093702901803	0.574	0.397	1.85016329489177e-35
1112	B	RNASEK	1.21437007103423e-39	-0.305678432072287	0.417	0.589	1.91506160202098e-35
1113	B	PDCD6	2.3696313668789e-39	-0.325090296057349	0.106	0.265	3.73690866556803e-35
1114	B	NCF1	3.32177213539139e-39	-0.340153918382298	0.33	0.518	5.23843465751223e-35
1115	B	JMJD1C	3.70577581863333e-39	0.302733485973363	0.588	0.403	5.84400846598476e-35
1116	B	PRDX1	4.46855481835031e-39	-0.356213144021727	0.182	0.345	7.04691094853843e-35
1117	B	APBB1IP	7.9325005005224e-39	-0.32959297171727	0.102	0.263	1.25095532893238e-34
1118	B	AC007952.4	9.94189108766511e-39	-0.381062067756124	0.118	0.274	1.56783622452479e-34
1119	B	SYNGR2	3.10832893002921e-38	0.302234679542408	0.373	0.206	4.90183472265606e-34
1120	B	SON	6.57878175246499e-38	0.263975510670973	0.731	0.568	1.03747388236373e-33
1121	B	ZBTB10	7.12166919631107e-38	0.289523002750199	0.271	0.123	1.12308723225826e-33
1122	B	IST1	7.22564838385555e-38	0.256667526082858	0.232	0.095	1.13948475013402e-33
1123	B	KMT2C	9.2260942682283e-38	0.301186522725869	0.389	0.218	1.4549550660996e-33
1124	B	PLAC8	2.16493361637355e-37	-0.341058520031094	0.26	0.445	3.41410031302109e-33
1125	B	IKZF1	2.22239410848572e-37	-0.338679988640136	0.236	0.414	3.50471550908198e-33
1126	B	ADAM28	5.55312561321029e-37	0.332032908999658	0.426	0.261	8.75727909203263e-33
1127	B	KRAS	6.00927616489802e-37	0.289501579869018	0.325	0.167	9.47662851204418e-33
1128	B	CD44	1.4495530850806e-36	0.30255921203662	0.445	0.276	2.28594521517211e-32
1129	B	ARHGDIB	2.04953474342973e-36	-0.324884138895018	0.378	0.557	3.23211629038868e-32
1130	B	SNX3	2.51480981594171e-36	-0.319827245100794	0.328	0.501	3.96585507974007e-32
1131	B	MYL12B	3.50235718821851e-36	-0.306469165681275	0.366	0.53	5.52321728582058e-32
1132	B	QRSL1	3.92554582796124e-36	-0.299106835629047	0.061	0.201	6.19058577069487e-32
1133	B	AC245060.5	6.54003335208498e-36	-0.294431588733187	0.033	0.157	1.0313632596238e-31
1134	B	IRF2	1.11133782947726e-35	-0.306617198496086	0.083	0.227	1.75257975708564e-31
1135	B	IER5	1.18071484048003e-35	0.26635386495284	0.283	0.136	1.86198730343701e-31
1136	B	CD24	1.36795555021026e-35	-0.329458898001951	0.12	0.281	2.15726590268159e-31
1137	B	GABARAPL2	4.11300217144701e-35	-0.315044631140933	0.164	0.326	6.48620442437193e-31
1138	B	RBBP6	5.43917383094357e-35	0.293034874543913	0.421	0.251	8.577577131398e-31
1139	B	TRIB1	1.14066578495462e-34	0.251248392368295	0.158	0.054	1.79882994287344e-30
1140	B	CLK1	2.67535084783195e-34	0.273378520803821	0.389	0.219	4.21902828703098e-30
1141	B	TSPAN13	3.29614518937244e-34	-0.294810416043843	0.061	0.196	5.19802096364033e-30
1142	B	PPP4R3A	5.79612839403904e-34	0.293761518096719	0.392	0.234	9.14049447739956e-30
1143	B	ANKRD28	7.67365964972046e-34	0.253352571143444	0.213	0.088	1.21013612676092e-29
1144	B	GMFG	1.57399041816572e-33	-0.312322637866657	0.257	0.43	2.48218288944734e-29
1145	B	ATP2B1	3.15830317662801e-33	0.281890626357708	0.515	0.348	4.98064410954237e-29
1146	B	PLCG2	5.35553657554888e-33	0.282340544227927	0.365	0.21	8.44568117964058e-29
1147	B	PSMB8-AS1	6.76112811813262e-33	-0.288599081755598	0.08	0.216	1.06622990422951e-28
1148	B	ORMDL1	8.0175269498603e-33	-0.30123140463793	0.178	0.334	1.26436399999297e-28
1149	B	HNRNPF	8.36649029219521e-33	-0.297271124524101	0.133	0.281	1.31939551907918e-28
1150	B	SPCS2	8.49476651556522e-33	-0.305393376813899	0.255	0.414	1.33962467950464e-28
1151	B	RSBN1L	1.25271672568597e-32	-0.293307418035999	0.101	0.244	1.97553427640678e-28
