id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B|B	B|DC	B|Ery	B|Gran	B|HSPC	B|Mono	B|NK	B|T	DC|B	DC|DC	DC|Ery	DC|Gran	DC|HSPC	DC|Mono	DC|NK	DC|T	Ery|B	Ery|DC	Ery|Ery	Ery|Gran	Ery|HSPC	Ery|Mono	Ery|NK	Ery|T	Gran|B	Gran|DC	Gran|Ery	Gran|Gran	Gran|HSPC	Gran|Mono	Gran|NK	Gran|T	HSPC|B	HSPC|DC	HSPC|Ery	HSPC|Gran	HSPC|HSPC	HSPC|Mono	HSPC|NK	HSPC|T	Mono|B	Mono|DC	Mono|Ery	Mono|Gran	Mono|HSPC	Mono|Mono	Mono|NK	Mono|T	NK|B	NK|DC	NK|Ery	NK|Gran	NK|HSPC	NK|Mono	NK|NK	NK|T	T|B	T|DC	T|Ery	T|Gran	T|HSPC	T|Mono	T|NK	T|T
CPI-SS099F84931	INSR_SORBS1	simple:P06213	simple:Q9BX66	INSR	SORBS1	False	False	False	user_curated	False	0.015	0.0	0.047	0.0	0.017	0.0	0.0	0.02	0.069	0.0	0.101	0.0	0.07	0.0	0.0	0.074	0.108	0.0	0.14	0.0	0.11	0.0	0.0	0.113	0.132	0.0	0.163	0.0	0.133	0.0	0.0	0.136	0.068	0.0	0.1	0.0	0.07	0.0	0.0	0.073	0.083	0.0	0.115	0.0	0.084	0.0	0.0	0.087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.054	0.0	0.024	0.0	0.0	0.027
CPI-SS0F1D5F98C	ITGB5_SORBS1	simple:P18084	simple:Q9BX66	ITGB5	SORBS1	False	False	False	user_curated	False	0.002	0.0	0.034	0.0	0.003	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.034	0.0	0.004	0.0	0.0	0.007	0.003	0.0	0.035	0.0	0.005	0.0	0.0	0.008	0.006	0.0	0.038	0.0	0.007	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0F5F247FA	ITGA1_SORBS1	simple:P56199	simple:Q9BX66	ITGA1	SORBS1	False	False	False	user_curated	False	0.004	0.0	0.036	0.0	0.005	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.034	0.0	0.004	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.046	0.0	0.015	0.0	0.0	0.018
CPI-SS0A35FB6B2	CALM1_PTH2R	simple:P0DP23	simple:P49190	CALM1	PTH2R	False	False	False	user_curated	False	0.0	0.0	0.654	0.647	0.644	0.644	0.0	0.0	0.0	0.0	0.548	0.541	0.538	0.538	0.0	0.0	0.0	0.0	0.43	0.423	0.42	0.42	0.0	0.0	0.0	0.0	0.495	0.488	0.485	0.485	0.0	0.0	0.0	0.0	0.355	0.348	0.345	0.345	0.0	0.0	0.0	0.0	0.543	0.536	0.533	0.533	0.0	0.0	0.0	0.0	1.209	1.202	1.199	1.2	0.0	0.0	0.0	0.0	0.915	0.908	0.905	0.905	0.0	0.0
CPI-SS0FA4C032E	IL1B_IL1RAP	simple:P01584	simple:Q9NPH3	IL1B	IL1RAP	False	False	False	user_curated	False	0.013	0.048	0.005	0.123	0.092	0.173	0.0	0.043	0.074	0.108	0.065	0.183	0.153	0.234	0.0	0.104	0.013	0.047	0.004	0.123	0.092	0.173	0.0	0.043	0.019	0.054	0.011	0.129	0.099	0.18	0.0	0.05	0.038	0.072	0.029	0.148	0.117	0.198	0.0	0.068	0.219	0.253	0.21	0.329	0.298	0.379	0.0	0.249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS096F8C268	PTPRD_IL1RAP	simple:P23468	simple:Q9NPH3	PTPRD	IL1RAP	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.046	0.003	0.121	0.091	0.172	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.045	0.002	0.12	0.089	0.17	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS086F4422E	PTPRS_IL1RAP	simple:Q13332	simple:Q9NPH3	PTPRS	IL1RAP	False	False	False	user_curated	False	0.011	0.045	0.002	0.121	0.09	0.171	0.0	0.041	0.153	0.187	0.144	0.263	0.232	0.313	0.0	0.183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.044	0.001	0.119	0.089	0.17	0.0	0.039	0.01	0.044	0.001	0.12	0.089	0.17	0.0	0.04	0.011	0.045	0.002	0.121	0.09	0.171	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS04C75AFF1	IL1RN_IL1RAP	simple:P18510	simple:Q9NPH3	IL1RN	IL1RAP	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.109	0.143	0.1	0.219	0.188	0.269	0.0	0.139	0.01	0.044	0.001	0.12	0.089	0.17	0.0	0.04	0.046	0.08	0.037	0.155	0.125	0.206	0.0	0.076	0.012	0.046	0.003	0.122	0.091	0.172	0.0	0.042	0.291	0.325	0.282	0.401	0.37	0.451	0.0	0.321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0C3EA601F	IL1R1_IL1RAP	simple:P14778	simple:Q9NPH3	IL1R1	IL1RAP	False	False	False	user_curated	False	0.011	0.046	0.003	0.121	0.091	0.172	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.048	0.005	0.124	0.093	0.174	0.0	0.044	0.01	0.045	0.002	0.12	0.09	0.171	0.0	0.041	0.026	0.061	0.018	0.136	0.106	0.187	0.0	0.057	0.015	0.05	0.007	0.125	0.095	0.176	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS09EEF8B61	IL1B_IL1R1	simple:P01584	simple:P14778	IL1B	IL1R1	False	False	False	user_curated	False	0.007	0.0	0.009	0.006	0.022	0.011	0.0	0.0	0.067	0.0	0.069	0.066	0.082	0.071	0.0	0.0	0.006	0.0	0.009	0.005	0.021	0.01	0.0	0.0	0.013	0.0	0.015	0.012	0.028	0.017	0.0	0.0	0.032	0.0	0.034	0.031	0.047	0.035	0.0	0.0	0.212	0.0	0.215	0.212	0.228	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS03A862F61	IL1B_IL1RN	simple:P01584	simple:P18510	IL1B	IL1RN	False	False	False	user_curated	False	0.0	0.104	0.005	0.041	0.007	0.286	0.0	0.0	0.0	0.165	0.065	0.101	0.068	0.346	0.0	0.0	0.0	0.104	0.005	0.04	0.007	0.286	0.0	0.0	0.0	0.111	0.011	0.047	0.014	0.292	0.0	0.0	0.0	0.129	0.03	0.066	0.032	0.311	0.0	0.0	0.0	0.31	0.211	0.247	0.213	0.492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0A4E441B7	IL2RA_IL1RN	simple:P01589	simple:P18510	IL2RA	IL1RN	False	False	False	user_curated	False	0.0	0.103	0.004	0.039	0.006	0.285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS06E99213D	IL2RB_IL1RN	simple:P14784	simple:P18510	IL2RB	IL1RN	False	False	False	user_curated	False	0.0	0.101	0.002	0.038	0.004	0.283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.101	0.002	0.037	0.004	0.282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.607	0.508	0.543	0.51	0.788	0.0	0.0	0.0	0.168	0.069	0.105	0.071	0.35	0.0	0.0
CPI-SS06D3F23CC	IL1R1_IL1RN	simple:P14778	simple:P18510	IL1R1	IL1RN	False	False	False	user_curated	False	0.0	0.102	0.003	0.039	0.005	0.284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.006	0.041	0.008	0.286	0.0	0.0	0.0	0.101	0.002	0.038	0.004	0.283	0.0	0.0	0.0	0.117	0.018	0.054	0.021	0.299	0.0	0.0	0.0	0.106	0.007	0.043	0.009	0.288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0275F086A	IL1B_IL1R2	simple:P01584	simple:P27930	IL1B	IL1R2	False	False	False	user_curated	False	0.005	0.024	0.0	0.0	0.005	0.031	0.0	0.0	0.066	0.084	0.0	0.0	0.065	0.092	0.0	0.0	0.005	0.023	0.0	0.0	0.005	0.031	0.0	0.0	0.012	0.03	0.0	0.0	0.011	0.038	0.0	0.0	0.03	0.049	0.0	0.0	0.03	0.056	0.0	0.0	0.211	0.23	0.0	0.0	0.211	0.237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS088A41E6D	IL1RN_IL1R2	simple:P18510	simple:P27930	IL1RN	IL1R2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.101	0.12	0.0	0.0	0.101	0.127	0.0	0.0	0.002	0.021	0.0	0.0	0.002	0.028	0.0	0.0	0.038	0.056	0.0	0.0	0.037	0.064	0.0	0.0	0.004	0.023	0.0	0.0	0.004	0.03	0.0	0.0	0.283	0.301	0.0	0.0	0.283	0.309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0FE6BB5FD	IL1B_SIGIRR	simple:P01584	simple:Q6IA17	IL1B	SIGIRR	False	False	False	user_curated	False	0.046	0.11	0.028	0.092	0.08	0.098	0.068	0.134	0.106	0.171	0.088	0.152	0.141	0.159	0.129	0.194	0.046	0.11	0.028	0.091	0.08	0.098	0.068	0.134	0.052	0.117	0.034	0.098	0.087	0.105	0.075	0.14	0.071	0.135	0.053	0.116	0.105	0.123	0.093	0.159	0.252	0.316	0.234	0.297	0.286	0.304	0.274	0.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS07DBC77C8	MBP_CCR1	simple:P02686	simple:P32246	MBP	CCR1	False	False	False	user_curated	False	0.081	0.158	0.081	0.104	0.085	0.311	0.0	0.082	0.19	0.267	0.19	0.213	0.194	0.42	0.0	0.191	0.084	0.161	0.083	0.107	0.087	0.314	0.0	0.085	0.138	0.215	0.137	0.161	0.141	0.367	0.0	0.138	0.118	0.195	0.117	0.141	0.121	0.347	0.0	0.118	0.193	0.27	0.192	0.216	0.196	0.422	0.0	0.193	0.253	0.33	0.252	0.276	0.256	0.482	0.0	0.253	0.239	0.316	0.238	0.262	0.242	0.468	0.0	0.239
CPI-SS058F072F0	PRNP_CCR1	simple:P04156	simple:P32246	PRNP	CCR1	False	False	False	user_curated	False	0.065	0.142	0.064	0.088	0.068	0.295	0.0	0.066	0.199	0.276	0.198	0.222	0.202	0.429	0.0	0.2	0.083	0.16	0.082	0.106	0.086	0.313	0.0	0.084	0.162	0.239	0.162	0.185	0.166	0.392	0.0	0.163	0.107	0.184	0.106	0.13	0.11	0.337	0.0	0.108	0.42	0.497	0.419	0.443	0.423	0.65	0.0	0.421	0.111	0.188	0.11	0.134	0.114	0.341	0.0	0.112	0.083	0.16	0.082	0.106	0.086	0.312	0.0	0.083
CPI-SS0A021DB6E	CCL5_CCR1	simple:P13501	simple:P32246	CCL5	CCR1	False	False	False	user_curated	False	0.009	0.086	0.008	0.032	0.012	0.239	0.0	0.01	0.035	0.112	0.035	0.058	0.039	0.265	0.0	0.036	0.006	0.083	0.005	0.029	0.009	0.236	0.0	0.007	0.083	0.16	0.083	0.106	0.087	0.313	0.0	0.084	0.035	0.112	0.035	0.059	0.039	0.265	0.0	0.036	0.067	0.144	0.067	0.091	0.071	0.297	0.0	0.068	1.181	1.259	1.181	1.205	1.185	1.411	0.0	1.182	0.709	0.786	0.708	0.732	0.712	0.939	0.0	0.71
CPI-SS0FB56E1A7	CCL2_CCR1	simple:P13500	simple:P32246	CCL2	CCR1	False	False	False	user_curated	False	0.006	0.083	0.005	0.029	0.009	0.235	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.081	0.003	0.027	0.007	0.233	0.0	0.004	0.077	0.154	0.077	0.1	0.081	0.307	0.0	0.078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.08	0.002	0.026	0.006	0.233	0.0	0.004
CPI-SS08DA48A5A	CCL3_CCR1	simple:P10147	simple:P32246	CCL3	CCR1	False	False	False	user_curated	False	0.042	0.119	0.041	0.065	0.045	0.271	0.0	0.042	0.044	0.121	0.043	0.067	0.047	0.274	0.0	0.045	0.013	0.09	0.012	0.036	0.016	0.243	0.0	0.014	0.081	0.158	0.08	0.104	0.084	0.31	0.0	0.081	0.012	0.089	0.011	0.035	0.015	0.241	0.0	0.013	0.533	0.61	0.533	0.557	0.537	0.763	0.0	0.534	0.746	0.823	0.745	0.769	0.749	0.976	0.0	0.747	0.178	0.255	0.177	0.201	0.181	0.408	0.0	0.179
CPI-SS01D236B4F	CCL4_CCR1	simple:P13236	simple:P32246	CCL4	CCR1	False	False	False	user_curated	False	0.011	0.088	0.01	0.034	0.014	0.241	0.0	0.012	0.004	0.082	0.004	0.028	0.008	0.234	0.0	0.005	0.008	0.085	0.007	0.031	0.011	0.237	0.0	0.008	0.004	0.081	0.003	0.027	0.007	0.233	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.269	0.346	0.269	0.293	0.273	0.499	0.0	0.27	0.329	0.406	0.328	0.352	0.332	0.559	0.0	0.33	0.177	0.254	0.177	0.2	0.181	0.407	0.0	0.178
CPI-SS0817CE2B3	CCL3L1_CCR1	simple:P16619	simple:P32246	CCL3L1	CCR1	False	False	False	user_curated	False	0.008	0.085	0.007	0.031	0.011	0.237	0.0	0.008	0.007	0.084	0.006	0.03	0.01	0.237	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.121	0.043	0.067	0.047	0.274	0.0	0.045	0.004	0.081	0.003	0.027	0.007	0.234	0.0	0.005	0.325	0.402	0.324	0.348	0.328	0.555	0.0	0.326	0.051	0.128	0.05	0.074	0.054	0.28	0.0	0.051	0.021	0.098	0.02	0.044	0.024	0.25	0.0	0.021
CPI-SS041A1FCF4	MBP_PTAFR	simple:P02686	simple:P25105	MBP	PTAFR	False	False	False	user_curated	False	0.081	0.124	0.082	0.133	0.093	0.206	0.0	0.084	0.19	0.233	0.191	0.242	0.202	0.315	0.0	0.193	0.084	0.127	0.085	0.136	0.096	0.208	0.0	0.087	0.137	0.18	0.139	0.19	0.15	0.262	0.0	0.14	0.117	0.16	0.119	0.17	0.13	0.242	0.0	0.12	0.192	0.235	0.194	0.245	0.205	0.317	0.0	0.195	0.252	0.295	0.254	0.305	0.265	0.377	0.0	0.255	0.238	0.281	0.24	0.291	0.251	0.363	0.0	0.241
CPI-SS0344B3318	PRNP_PTAFR	simple:P04156	simple:P25105	PRNP	PTAFR	False	False	False	user_curated	False	0.065	0.108	0.066	0.117	0.077	0.189	0.0	0.067	0.199	0.242	0.2	0.251	0.211	0.323	0.0	0.201	0.083	0.126	0.084	0.135	0.095	0.207	0.0	0.085	0.162	0.205	0.163	0.214	0.174	0.287	0.0	0.165	0.107	0.15	0.108	0.159	0.119	0.231	0.0	0.109	0.42	0.463	0.421	0.472	0.432	0.545	0.0	0.423	0.111	0.154	0.112	0.163	0.123	0.235	0.0	0.113	0.082	0.125	0.084	0.135	0.095	0.207	0.0	0.085
CPI-SS045EC4F7D	RLN2_RXFP1	simple:P04090	simple:Q9HBX9	RLN2	RXFP1	False	False	False	user_curated	False	0.0	0.0	0.003	0.003	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005	0.008	0.0	0.0	0.0
CPI-SS08805BBC2	INSL3_RXFP1	simple:P51460	simple:Q9HBX9	INSL3	RXFP1	False	False	False	user_curated	False	0.0	0.0	0.004	0.004	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.004	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.007	0.01	0.0	0.0	0.0
CPI-SS0379B9E1F	PRNP_F2RL1	simple:P04156	simple:P55085	PRNP	F2RL1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0
CPI-SS0A106718F	PRSS2_F2RL1	simple:P07478	simple:P55085	PRSS2	F2RL1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0A91D432B	CTSG_F2RL1	simple:P08311	simple:P55085	CTSG	F2RL1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0024CA9FD	GZMA_F2RL1	simple:P12544	simple:P55085	GZMA	F2RL1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.292	0.0	0.0	0.0
CPI-SS0D2E7D84A	F2R_F2RL1	simple:P25116	simple:P55085	F2R	F2RL1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.078	0.0	0.0	0.0
CPI-SS09F7C032A	ATP2A2_F2RL1	simple:P16615	simple:P55085	ATP2A2	F2RL1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.113	0.0	0.0	0.0
CPI-SS07F90A50E	TPSB2_F2RL1	simple:P20231	simple:P55085	TPSB2	F2RL1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0EB6D1570	PRNP_TNFRSF25	simple:P04156	simple:Q93038	PRNP	TNFRSF25	False	False	False	user_curated	False	0.066	0.0	0.075	0.0	0.067	0.066	0.128	0.114	0.2	0.0	0.209	0.0	0.201	0.2	0.262	0.248	0.084	0.0	0.093	0.0	0.085	0.084	0.146	0.132	0.164	0.0	0.173	0.0	0.164	0.164	0.225	0.211	0.108	0.0	0.118	0.0	0.109	0.108	0.17	0.156	0.422	0.0	0.431	0.0	0.422	0.422	0.483	0.469	0.112	0.0	0.122	0.0	0.113	0.112	0.174	0.16	0.084	0.0	0.093	0.0	0.085	0.084	0.145	0.131
CPI-SS079DDF890	TNFSF12_TNFRSF25	simple:O43508	simple:Q93038	TNFSF12	TNFRSF25	False	False	False	user_curated	False	0.011	0.0	0.02	0.0	0.011	0.01	0.072	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.013	0.0	0.004	0.003	0.065	0.051	0.007	0.0	0.016	0.0	0.008	0.007	0.068	0.054	0.004	0.0	0.013	0.0	0.005	0.004	0.066	0.052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.027	0.0	0.018	0.017	0.079	0.065
CPI-SS034B4FA7E	CD5_TNFRSF25	simple:P06127	simple:Q93038	CD5	TNFRSF25	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.014	0.0	0.005	0.005	0.066	0.052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.012	0.0	0.004	0.003	0.064	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.096	0.0	0.105	0.0	0.097	0.096	0.158	0.144
CPI-SS0A5078A00	FN1_ITGA6	simple:P02751	simple:P23229	FN1	ITGA6	False	False	False	user_curated	False	0.026	0.05	0.004	0.052	0.052	0.03	0.048	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.047	0.001	0.049	0.049	0.028	0.045	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033	0.056	0.01	0.059	0.058	0.037	0.054	0.045	0.03	0.054	0.008	0.056	0.055	0.034	0.052	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.05	0.004	0.052	0.052	0.03	0.048	0.039
CPI-SS05EA1D183	MET_ITGA6	simple:P08581	simple:P23229	MET	ITGA6	False	False	False	user_curated	False	0.026	0.049	0.003	0.052	0.051	0.03	0.047	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.068	0.022	0.071	0.07	0.049	0.066	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0295A2800	CD9_ITGA6	simple:P21926	simple:P23229	CD9	ITGA6	False	False	False	user_curated	False	0.048	0.072	0.026	0.074	0.074	0.052	0.07	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.051	0.005	0.054	0.053	0.032	0.049	0.04	0.024	0.048	0.002	0.05	0.05	0.028	0.046	0.037	0.042	0.066	0.02	0.068	0.068	0.046	0.064	0.055	0.063	0.086	0.04	0.088	0.088	0.067	0.084	0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.049	0.003	0.052	0.051	0.03	0.047	0.038
CPI-SS08E085833	LAMA5_ITGA6	simple:O15230	simple:P23229	LAMA5	ITGA6	False	False	False	user_curated	False	0.034	0.058	0.011	0.06	0.059	0.038	0.055	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.051	0.005	0.053	0.053	0.031	0.049	0.04	0.027	0.051	0.005	0.053	0.052	0.031	0.049	0.039	0.031	0.055	0.008	0.057	0.056	0.035	0.052	0.043	0.026	0.05	0.003	0.052	0.051	0.03	0.048	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
