	gene_symbol	is_in_LR_database	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter	highly_variable	means	dispersions	dispersions_norm
3799	THAP9-AS1	False	False	False	16.0614293089081	0.25	True	False	0.13450646090405907	0.1235714467995103	-0.38685724
3800	THAP9	False	False	False	1.20688110797628	0.25	True	False	0.012343679222698266	0.20761762811976314	0.0329452
3801	LIN54	False	False	False	4.9954353414495	0.25	True	False	0.04396113342236818	0.199968373140326	-0.024910323
3802	COPS4	False	False	False	14.0989836671099	0.25	True	False	0.10788038521690865	0.11269365941087257	-0.49061498
3803	AC073840.1	False	False	False	0.813214403509527	0.25	True	False	0.005336477858831013	0.2885278698898192	0.6449139
3804	PLAC8	False	False	False	80.4844789740106	0.25	True	True	0.6243624342559017	0.21654484122253895	1.4840053
3805	COQ2	False	False	False	8.14136127626486	0.25	True	False	0.06690873873386492	0.04665562886146921	-1.184499
3806	HPSE	False	False	False	2.02855710635733	0.25	True	False	0.042063061312202325	0.1371475775554943	-0.5000586
3807	HELQ	False	False	False	5.74590004005181	0.25	True	False	0.05131120989832314	0.253109881102487	0.37702814
3808	MRPS18C	False	False	False	24.7234404254251	0.25	True	False	0.1977296380006749	0.07640992530450738	-0.3744522
3809	ABRAXAS1	False	False	False	10.0847809387966	0.25	True	False	0.08603158801182806	0.15914839218639104	-0.3336543
3810	GPAT3	False	False	False	11.1575741269586	0.25	True	False	0.07732759034161636	0.1944067086101987	-0.06697626
3811	CDS1	False	False	False	0.466030882376428	0.25	True	False	0.0026330203129623538	-0.011328963069847046	-1.6230683
3812	WDFY3	False	False	False	3.86079445384641	0.25	True	False	0.06123288451694738	0.14890039981906558	-0.4111655
3813	ARHGAP24	False	False	False	8.04866324183669	0.25	True	True	0.090074426751296	0.3108290447406568	0.81358993
3814	MAPK10	False	False	False	0.383717783822607	0.25	True	False	0.004599895167424402	0.28004859034766716	0.58078045
3815	PTPN13	True	False	True	0.656353430480017	0.25	True	False	0.005676506542434008	0.28581169344117	0.62437
3816	AC093827.4	False	False	False	2.05030360438873	0.25	True	False	0.013368381951871271	0.1855507453614636	-0.13395877
3817	AFF1	False	False	False	19.7542372136076	0.25	True	False	0.13601479058578061	0.17338886921952967	0.088325985
3818	KLHL8	False	False	False	6.74007253985295	0.25	True	False	0.06773538075093193	0.1508248172516358	-0.39661008
3819	HSD17B13	False	False	False	0.417957351553362	0.25	True	False	0.004025582974522702	0.10759420065915894	-0.72358704
3820	HSD17B11	False	False	False	34.8740958158764	0.25	True	False	0.3266508996146863	-0.011103055471031308	-0.6629431
3821	NUDT9	False	False	False	5.46786522172514	0.25	True	False	0.05140999187336655	0.11615305194389006	-0.65885174
3822	PKD2	False	False	False	4.66047402915222	0.25	True	False	0.03882975775626592	0.158724564461263	-0.33685994
3823	ABCG2	False	False	False	1.08986722871683	0.25	True	False	0.00455139442179856	0.25629701049434395	0.40113416
3824	PPM1K	False	False	False	20.2626990883752	0.25	True	True	0.17068303150271427	0.3315176736569755	1.5966368
3825	HERC6	False	False	False	3.04026266764255	0.25	True	False	0.03545813416457024	0.1996582547362	-0.02725592
3826	HERC5	False	False	False	12.3080544852145	0.25	True	False	0.1285932276500921	0.20890771202976927	0.4271223
3827	PYURF	False	False	False	40.7176746215577	0.25	True	False	0.3112215878232208	0.002114509869214692	-0.570471
3828	HERC3	False	False	False	8.01683664634122	0.25	True	False	0.0734367909835064	0.18929007476159176	-0.105676174
3829	NAP1L5	False	False	False	4.07881498822602	0.25	True	False	0.03189353092696582	0.2541523914742967	0.38491324
3830	FAM13A-AS1	False	False	False	3.34704006035963	0.25	True	False	0.03563289462610941	0.23152029654613177	0.21373424
3831	FAM13A	False	False	False	9.50317110530986	0.25	True	False	0.06683096921539465	0.18679317271993237	-0.124561615
3832	TIGD2	False	False	False	1.11934229015055	0.25	True	False	0.009447695969255532	0.19581041847688105	-0.056359224
3833	GPRIN3	False	False	False	14.9885328082985	0.25	True	True	0.14806633021492788	0.26808578441433956	0.99159205
3834	SNCA	True	True	False	20.0244526592656	0.25	True	True	0.0729597408279925	0.30978630584139477	0.80570316
3835	MMRN1	False	False	False	1.89107391845721	0.25	True	False	0.011195573501448343	0.20662979561136516	0.02547368
3836	CCSER1	False	False	False	3.09497387052769	0.25	True	True	0.01785121471228722	0.3233246473852605	0.9081011
3837	SMARCAD1	False	False	False	9.46831185606829	0.25	True	False	0.07187189606955383	0.19023756190507676	-0.0985098
3838	HPGDS	True	True	False	1.310159302229	0.25	True	False	0.005622814590953001	0.12363605746149438	-0.6022536
3839	PDLIM5	False	False	False	13.6225392775278	0.25	True	False	0.16569211709459059	0.07215125892725309	-0.87732846
3840	RAP1GDS1	False	False	False	13.4213656035415	0.25	True	False	0.10698392241081277	0.1753140362334567	0.10668918
3841	TSPAN5	True	True	True	5.9148378554216	0.25	True	True	0.042345171855469974	0.33026196779728484	0.9605718
3842	EIF4E	False	False	False	29.6832385180142	0.25	True	False	0.2116568738966625	0.04832556180539177	-0.5790493
3843	METAP1	False	False	False	8.78995926626155	0.25	True	False	0.06682993670075946	0.14296280543582038	-0.4560748
3844	AC019131.2	False	False	False	0.928195540962088	0.25	True	False	0.0072916552039015425	0.19631362679775025	-0.05255318
3845	ADH5	False	False	False	27.5528888264542	0.25	True	False	0.2026933214937903	0.09987828245839976	-0.20348313
3846	AP002026.1	False	False	False	0.384657002894332	0.25	True	False	0.0034553485536983662	0.3393061262141755	1.0289778
3847	TRMT10A	False	False	False	2.10986631661098	0.25	True	False	0.02116607494845117	0.12713950932241305	-0.5757551
3848	DAPP1	False	False	False	18.4895906537344	0.25	True	False	0.15950566918518025	0.187882397590891	0.22657244
3849	LAMTOR3	False	False	False	15.7446761667085	0.25	True	False	0.13437104900315183	0.1072752929992659	-0.542298
3850	DNAJB14	False	False	False	38.5526168596613	0.25	True	False	0.30358858274615685	0.12049256929162218	0.25772017
3851	H2AFZ	False	False	False	108.870730323286	0.25	True	False	0.6272442386526952	-0.10045728780814021	0.01800498
3852	DDIT4L	False	False	False	0.366372290460149	0.25	True	False	0.0034518635081321625	0.2013269333592489	-0.014634785
3853	PPP3CA	False	False	False	29.4897080232512	0.25	True	False	0.2585769042922301	0.12462937601153742	-0.023169199
3854	AP001816.1	False	False	False	2.50976107038609	0.25	True	False	0.029463807682722852	0.11215242553107233	-0.68911064
3855	BANK1	False	False	False	18.0590210876384	0.25	True	True	0.13345662198326255	0.6607179446019943	4.736712
3856	SLC39A8	False	False	False	12.664563291266	0.25	True	False	0.08624159484438226	0.06066816049066808	-1.0785145
3857	AC098487.1	False	False	False	0.828076261401146	0.25	True	False	0.004927344119366999	0.06261203404677428	-1.0638119
3858	AF213884.3	False	False	False	0.916239306347769	0.25	True	False	0.015512115721362319	0.10532807114737824	-0.740727
3859	NFKB1	False	False	False	40.3027367643613	0.25	True	False	0.2722395207996368	0.1431815816903009	0.11198528
3860	MANBA	False	False	False	19.960967960337	0.25	True	False	0.1682054045707297	0.1206712307116839	-0.41452095
3861	UBE2D3	False	False	False	121.921100944548	0.25	True	False	0.7711555612425092	-0.4159198131178029	-0.9092033
3862	AC018797.3	False	False	False	0.655745326408294	0.25	True	False	0.004335538222242942	0.25041138403564106	0.35661793
3863	UBE2D3-AS1	False	False	False	0.633870117451513	0.25	True	False	0.005584956135287235	0.16997205532901005	-0.25178897
3864	CISD2	False	False	False	21.2945777442224	0.25	True	False	0.14206484836074648	0.08810865152894469	-0.72511894
3865	SLC9B1	False	False	False	0.610304930481577	0.25	True	False	0.005378882858934117	0.23135143685886736	0.21245706
3866	SLC9B2	False	False	False	5.54305986382357	0.25	True	False	0.02980482171204612	0.14617380223344864	-0.43178827
3867	BDH2	False	False	False	5.95046506209863	0.25	True	False	0.04923614650309854	0.10252826936812653	-0.76190346
3868	CENPE	False	False	False	12.2339457970896	0.25	True	True	0.05411831429347128	0.36556175672733515	1.2275636
3869	AC004069.1	False	False	False	1.42500117628946	0.25	True	False	0.009356329967176478	0.04573455143621948	-1.1914656
3870	TET2	False	False	False	32.7838349049583	0.25	True	False	0.27375014181431645	0.06347205135777736	-0.46870577
3871	PPA2	False	False	False	17.9718967447094	0.25	True	False	0.11835651273602975	0.05122713322796609	-1.0769131
3872	INTS12	False	False	False	7.0655630885318	0.25	True	False	0.05912842708177656	0.14991775922677777	-0.40347067
3873	GSTCD	False	False	False	2.70490821169893	0.25	True	False	0.018315922571366865	0.15083533484739933	-0.39653054
3874	TBCK	False	False	False	3.91352034700401	0.25	True	False	0.036594949657676665	0.23761888197978365	0.2598612
3875	AIMP1	True	True	False	51.6227950046558	0.25	True	False	0.390686254186392	-0.046469433753847544	-0.9103717
3876	AC092445.1	False	False	False	0.756941091943985	0.25	True	False	0.008558991090709598	0.28710219355080085	0.6341307
3877	PAPSS1	False	False	False	9.37128633813767	0.25	True	False	0.08075876825717652	0.0951504911975721	-0.81770563
3878	SGMS2	False	False	False	4.46676781609189	0.25	True	False	0.05942726285153077	0.11073137252612658	-0.69985884
3879	AC096564.1	False	False	False	0.642007753662267	0.25	True	False	0.004929284438046399	0.13849362747948452	-0.48987767
3880	CYP2U1	False	False	False	1.89646574358983	0.25	True	False	0.01566782014261339	0.2500651541287652	0.3539992
3881	HADH	False	False	False	12.576443228229	0.25	True	False	0.06578366825726405	0.07291983841453253	-0.9858483
3882	LEF1	False	False	False	3.7638635206283	0.25	True	True	0.055503594165031124	0.4392813098215265	1.7851452
3883	LEF1-AS1	False	False	False	0.356254065788475	0.25	True	False	0.0045446303569940845	0.3257604186321152	0.92652416
3884	RPL34	False	False	False	386.302524205277	0.25	True	False	1.5239446209552219	-1.7814483508991734	-0.5093938
3885	OSTC	False	False	False	51.4881365278292	0.25	True	False	0.3418496805920907	-0.03486959173115429	-0.82921743
3886	SEC24B-AS1	False	False	False	1.25413936209027	0.25	True	False	0.011056610744357712	0.11571754203167002	-0.66214573
3887	SEC24B	False	False	False	9.07797501075772	0.25	True	False	0.07833496179258412	0.16630265144152506	-0.2795427
3888	MCUB	False	False	False	25.6048104596354	0.25	True	False	0.26960245195680466	0.07183575054597312	-0.4077755
3889	CASP6	False	False	False	8.42179185974408	0.25	True	False	0.048858249805360805	0.06810102531896271	-1.0222956
3890	PLA2G12A	False	False	False	9.66276926221166	0.25	True	False	0.05956107040635549	0.14874922455010017	-0.41230893
3891	AC126283.1	False	False	False	0.286509968686209	0.25	True	False	0.002006025838370582	0.13212686502629617	-0.538033
3892	GAR1	False	False	False	21.1383002876526	0.25	True	False	0.12287535985642511	0.11662101589683867	-0.4531539
3893	ELOVL6	False	False	False	5.3219565536117	0.25	True	False	0.020239538349527755	0.1316863130041918	-0.54136515
3894	FAM241A	False	False	False	5.16491902146331	0.25	True	False	0.05390806349106504	0.058105663507006515	-1.0978961
3895	AC109347.1	False	False	False	0.437618594117305	0.25	True	False	0.003829295455685853	0.20906385132071406	0.043883782
3896	AP1AR	False	False	False	4.92805532270804	0.25	True	False	0.05223414600434196	0.17672151334197114	-0.20073912
3897	TIFA	False	False	False	7.4611280942668	0.25	True	False	0.05875276046102027	0.24655142124259993	0.32742292
3898	ALPK1	False	False	False	5.42672977922642	0.25	True	False	0.055268936504469936	0.15825565061163202	-0.3404066
3899	ZGRF1	False	False	False	6.83956196515269	0.25	True	True	0.034137603399573425	0.2701670493804465	0.5060409
3900	LARP7	False	False	False	39.5672045807761	0.25	True	False	0.31570130134484486	0.05213168233698417	-0.22054313
3901	CAMK2D	False	False	False	12.2031940618843	0.25	True	True	0.1394502646839804	0.25470178212654865	0.8639288
3902	UGT8	False	False	False	0.900689416834325	0.25	True	False	0.006975906805330624	0.5067562231867923	2.295495
3903	SNHG8	False	False	False	94.3308616982328	0.25	True	False	0.5856698060004858	-0.11895029303257716	-0.5086247
3904	METTL14	False	False	False	12.405076043012	0.25	True	False	0.0965683553139469	0.2236945565323193	0.15454386
3905	SEC24D	False	False	False	10.0024767778809	0.25	True	False	0.09245176834956008	0.1377774887278613	-0.4952942
3906	USP53	False	False	False	4.41080667900689	0.25	True	True	0.03272942727043545	0.32691521626818637	0.9352585
3907	C4orf3	False	False	False	53.0791305746518	0.25	True	False	0.4423157262236146	-0.07728495507441464	-0.66058487
3908	PDE5A	False	False	False	0.368099957241827	0.25	True	False	0.004237555180209497	0.34152176779803645	1.045736
3909	MAD2L1	False	False	False	13.0346903776022	0.25	True	False	0.05469527988812533	0.11076509332465895	-0.6996038
3910	PRDM5	False	False	False	0.338767885426745	0.25	True	False	0.0025153551935753336	0.10507157904253242	-0.742667
3911	NDNF	False	False	False	0.722874145462703	0.25	True	False	0.013476928056129937	-0.15085834120706826	-2.6784058
3912	TNIP3	False	False	False	0.45855891427274	0.25	True	False	0.006009528506256848	0.47459558333354596	2.0522463
3913	ANXA5	False	False	False	53.2936679128738	0.25	True	False	0.5251625285288682	0.010971642065170711	0.21136317
3914	EXOSC9	False	False	False	18.996133588482	0.25	True	False	0.13524024696190254	0.12473799165062183	-0.37573016
3915	CCNA2	False	False	False	9.05470299889813	0.25	True	False	0.03689061004573626	0.22485554729478358	0.16332507
3916	BBS7	False	False	False	3.14737095465183	0.25	True	False	0.026362060396022412	0.17595562997532752	-0.20653191
3917	KIAA1109	False	False	False	26.0115063584641	0.25	True	False	0.22571228917181246	0.19254635498415326	0.47161207
3918	BBS12	False	False	False	0.360283960448842	0.25	True	False	0.002514856413928658	0.1710871244695862	-0.2433551
3919	NUDT6	False	False	False	1.93766912715649	0.25	True	False	0.011785859927120402	0.04641062398712882	-1.1863521
3920	SPATA5	False	False	False	4.64517574728688	0.25	True	False	0.03469139569936145	0.2482796407694999	0.3404944
3921	SPRY1	False	False	False	6.0383633378238	0.25	True	False	0.03289170474334614	0.26631190097382257	0.47688228
3922	ANKRD50	False	False	False	3.28739255260144	0.25	True	False	0.0326703655925058	0.0928366790846807	-0.8352063
3923	INTU	False	False	False	1.85881656739398	0.25	True	False	0.009687010089024724	0.055855367814601535	-1.1149163
3924	HSPA4L	False	False	False	1.00472755406943	0.25	True	False	0.006101387907824579	0.07433106461573391	-0.9751744
3925	PLK4	False	False	False	4.5212912880477	0.25	True	False	0.020283223898777916	0.09314082158482953	-0.8329059
3926	MFSD8	False	False	False	7.97306246185835	0.25	True	True	0.06705621867471193	0.27440391350912896	0.53808665
3927	ABHD18	False	False	False	5.72540919769984	0.25	True	False	0.04947280195051773	0.22670005724948816	0.17727612
3928	LARP1B	False	False	False	11.1484924014579	0.25	True	False	0.0810126122259118	0.1326950136537815	-0.53373575
3929	PGRMC2	True	False	True	21.1661732001387	0.25	True	False	0.1497065933383378	0.1909904654051129	0.25621873
3930	LINC02615	False	False	False	0.998643702912559	0.25	True	False	0.005152115670207499	0.14789404938165213	-0.41877708
3931	JADE1	False	False	False	18.1697634298748	0.25	True	True	0.12910268453294949	0.23688196428104	0.6939546
3932	SCLT1	False	False	False	17.4667175303153	0.25	True	False	0.15552865424934004	0.16650053253887842	0.022621619
3933	C4orf33	False	False	False	6.49311828748879	0.25	True	False	0.056680509048395014	0.15496683006175202	-0.36528176
3934	SLC7A11	False	False	False	2.77420840553157	0.25	True	False	0.013663920607570362	0.22818386956319875	0.188499
3935	NOCT	False	False	False	5.08866181139328	0.25	True	False	0.059462244564575446	0.024718562304841207	-1.3504211
3936	ELF2	False	False	False	43.487100693364	0.25	True	False	0.31227963248616425	0.06666373716680735	-0.11887464
3937	MGARP	False	False	False	0.352196302599028	0.25	True	False	0.0013277396403227268	0.11297227397291096	-0.6829097
3938	NDUFC1	False	False	False	41.6722822716985	0.25	True	False	0.3099434108945016	-0.0003079867005463371	-0.58741915
3939	NAA15	False	False	False	21.4039551332214	0.25	True	False	0.15216302391732583	0.11744875837524481	-0.4452585
3940	AC097376.3	False	False	False	8.30008748840986	0.25	True	True	0.07339160089130811	0.2863176670934651	0.6281969
3941	RAB33B	False	False	False	6.44087315566051	0.25	True	False	0.05274907494047244	0.17635077210446484	-0.20354323
3942	SETD7	False	False	False	10.7528853383527	0.25	True	False	0.09058884949781021	0.09868322837638446	-0.7909856
3943	AC112236.2	False	False	False	0.501435526446128	0.25	True	False	0.006072953674002138	0.14597371878830667	-0.4333016
3944	MGST2	False	False	False	20.9871466398291	0.25	True	False	0.16922512838009468	-0.005837882959180746	-1.6212275
3945	MAML3	False	False	False	9.98173024210232	0.25	True	False	0.07929343912714559	0.12479173286897974	-0.59351265
3946	SCOC	False	False	False	12.2984065901596	0.25	True	False	0.09860092794765263	0.12336798815721256	-0.38879794
3947	SCOC-AS1	False	False	False	1.64921654231624	0.25	True	False	0.009563450736247833	0.09933622080358945	-0.7860467
3948	CLGN	False	False	False	1.97034064545614	0.25	True	False	0.008220316875871738	-0.20473678614276525	-3.0859182
3949	ELMOD2	False	False	False	6.61328340153369	0.25	True	False	0.056851624215276224	0.211462445949974	0.062025674
3950	TBC1D9	False	False	False	5.69039861014687	0.25	True	True	0.06246824966018379	0.27276820729130885	0.5257149
3951	AC096733.2	False	False	False	1.92048659169	0.25	True	False	0.025854695496381343	0.17602006054519798	-0.20604458
3952	RNF150	False	False	False	0.317238767670894	0.25	True	False	0.0029808836737208874	-0.017762875634373752	-1.6717316
3953	ZNF330	False	False	False	16.0497846627144	0.25	True	False	0.15005147662203586	0.08551703840105618	-0.74983907
3954	LINC02432	False	False	False	0.601962909311875	0.25	True	True	0.020978581879261136	0.36525226474141403	1.2252227
3955	IL15	True	True	False	2.49437128721202	0.25	True	False	0.04895907861115556	0.24589267937678036	0.32244048
3956	INPP4B	False	False	False	3.88584176212096	0.25	True	True	0.06381910889458903	0.4394562815458587	1.7864685
3957	AC104596.1	False	False	False	0.613163861223483	0.25	True	False	0.0059373892555162795	0.3199772979130265	0.88278323
3958	USP38	False	False	False	12.8168035485475	0.25	True	False	0.09547042632373466	0.14134414406930895	-0.46831763
3959	GAB1	False	False	False	8.06605088404438	0.25	True	False	0.042039986902789206	0.1621557485528629	-0.31090802
3960	SMARCA5	False	False	False	50.6817894193121	0.25	True	False	0.3590265578925019	0.049870141188042595	-0.23636521
3961	AC107223.1	False	False	False	0.92636383167707	0.25	True	False	0.0048427779054613	0.14693489877813498	-0.42603168
3962	GYPE	True	False	True	3.2159190582243	0.25	True	False	0.010938287661912693	0.328604994541939	0.94803923
3963	GYPB	False	False	False	14.3185405904697	0.25	True	True	0.041228965488609305	0.6455519259320233	3.3452833
3964	GYPA	False	False	False	16.1841154803114	0.25	True	True	0.04813657650707249	0.6792920278691511	3.6004782
3965	HHIP-AS1	False	False	False	1.33258295723261	0.25	True	False	0.007203968933259369	0.4025659473241069	1.5074466
3966	HHIP	True	False	True	0.288824550804969	0.25	True	False	0.0014004847068617814	0.4455236933200966	1.8323597
3967	ANAPC10	False	False	False	7.95816580505035	0.25	True	False	0.07014473591356113	0.15069048617471692	-0.3976261
3968	ABCE1	False	False	False	28.3237270482193	0.25	True	False	0.19089290795302316	0.13046945655825185	-0.32106063
3969	OTUD4	False	False	False	17.3254007165104	0.25	True	False	0.13126009552197793	0.15075010450437462	-0.12761377
3970	SMAD1	False	False	False	3.93592897483693	0.25	True	False	0.028106647302848273	0.21117136677876996	0.059824083
3971	MMAA	False	False	False	1.68969714032965	0.25	True	False	0.018915883344059938	0.21691035294545105	0.10323119
3972	ZNF827	False	False	False	6.80373250026683	0.25	True	True	0.0549502475227699	0.31058800426629085	0.8117668
3973	LSM6	False	False	False	29.0593861541892	0.25	True	False	0.27164262496293357	0.0203966511471289	-0.7825139
3974	SLC10A7	False	False	False	3.32334248508366	0.25	True	False	0.02888233671079941	0.23370187279876495	0.2302347
3975	TMEM184C	False	False	False	3.39773237004525	0.25	True	False	0.031068736687263274	0.17236728328869524	-0.23367256
3976	PRMT9	False	False	False	10.3350250579705	0.25	True	False	0.08022252862412961	0.23966452522252726	0.27533352
3977	ARHGAP10	False	False	False	5.38274506703525	0.25	True	True	0.050170996088387196	0.27444518216452113	0.53839874
3978	NR3C2	False	False	False	0.855298070908774	0.25	True	False	0.011873726710565342	0.4392568541691387	1.7849602
3979	DCLK2	False	False	False	0.684843229095349	0.25	True	False	0.003915464622989122	0.3068228304486406	0.7832887
3980	LRBA	False	False	False	18.6395585142304	0.25	True	True	0.13412883762462385	0.24154907405672527	0.73847175
3981	RPS3A	False	False	False	396.898614614453	0.25	True	False	1.5124287282896303	-1.5624553897765154	0.14429238
3982	SH3D19	False	False	False	1.09157978837151	0.25	True	False	0.008438719076416357	0.18289047687041052	-0.15407985
3983	AC095055.1	False	False	False	7.59140441667349	0.25	True	False	0.05309250117852942	0.14446979468990134	-0.4446766
3984	FAM160A1	False	False	False	0.775324493819966	0.25	True	False	0.0031880092415054327	0.24655543848055403	0.3274533
3985	GATB	False	False	False	4.58742705324462	0.25	True	False	0.02859837484123616	0.02457090927603633	-1.3515378
3986	AC097375.1	False	False	False	0.334388830818225	0.25	True	False	0.0015388934268008418	0.35683377542076306	1.1615491
3987	LINC02273	False	False	False	0.823676161082796	0.25	True	True	0.016359421280949183	0.4126476400684397	1.5837001
3988	FBXW7	False	False	False	27.2479426377439	0.25	True	False	0.2315137057225859	0.11742079244199473	-0.075684376
3989	AC023424.3	False	False	False	0.547024369618508	0.25	True	False	0.0057271345977272	0.31549795321335355	0.8489035
3990	MIR4453HG	False	False	False	1.40828452877637	0.25	True	False	0.012251868018426173	0.2008505443385974	-0.018237978
3991	TMEM154	False	False	False	12.7078507774914	0.25	True	True	0.1713759387259042	0.23449577613162617	0.6711939
3992	ARFIP1	False	False	False	9.00106604107419	0.25	True	False	0.0853682732958257	0.11038752097794301	-0.70245963
3993	FHDC1	False	False	False	2.77290277362648	0.25	True	False	0.009621100111450039	0.3223049469486489	0.90038854
3994	TRIM2	False	False	False	0.478329242065256	0.25	True	False	0.004278056542927681	0.2624277448565696	0.44750428
3995	MND1	False	False	False	5.35258213134691	0.25	True	False	0.016917226446899945	-0.10643669890018481	-2.3424206
3996	TMEM131L	False	False	False	11.8512043206327	0.25	True	True	0.10632032474793641	0.28117859989520794	1.1164778
3997	TLR2	True	True	True	11.7460088584839	0.25	True	False	0.15970036302940516	0.11978231172943604	-0.4229999
3998	RNF175	False	False	False	0.573699404230342	0.25	True	False	0.004224385160882026	-0.04768196495643344	-1.8980261
3999	PLRG1	False	False	False	11.1917377344753	0.25	True	False	0.09031008789731987	0.15601313263179953	-0.357368
4000	MAP9	False	False	False	5.6836862333564	0.25	True	True	0.04195114260416912	0.3470199681682595	1.0873218
4001	GUCY1A1	False	False	False	5.07416103928079	0.25	True	False	0.02601144429939577	0.14547749289750658	-0.43705484
4002	AC104083.1	False	False	False	0.658889759495889	0.25	True	False	0.0030479600718594383	0.07165456861217111	-0.99541825
4003	GUCY1B1	False	False	False	2.19488189155224	0.25	True	False	0.010677144593955882	0.04773022268144849	-1.1763712
4004	CTSO	False	False	False	6.36718452551781	0.25	True	False	0.06578848432258609	0.21068173187090714	0.056120705
4005	PDGFC	True	True	True	3.47631634261081	0.25	True	False	0.028114937624484766	0.06796776033322545	-1.0233036
4006	GASK1B	False	False	False	4.39530794452238	0.25	True	False	0.09638285996286168	0.17631243452222684	-0.20383321
4007	FAM198B-AS1	False	False	False	0.908862026290303	0.25	True	False	0.01805034920680403	0.12277284239797372	-0.6087826
4008	TMEM144	False	False	False	2.319806513004	0.25	True	False	0.027547140184260185	0.05244445486481643	-1.1407149
4009	RXFP1	True	False	True	0.567763130571281	0.25	True	False	0.012231159750258099	-0.12458145303634942	-2.4796593
4010	C4orf46	False	False	False	4.31687717274734	0.25	True	False	0.025650732919742257	0.14759187240291197	-0.42106262
4011	ETFDH	False	False	False	9.56932746235623	0.25	True	False	0.07837661562594468	0.15973890517119846	-0.32918793
4012	PPID	False	False	False	14.8840734531557	0.25	True	False	0.1238321245972308	0.10303911257474085	-0.58270484
4013	FNIP2	False	False	False	10.3767322567833	0.25	True	False	0.08969054990869775	0.13945185860892229	-0.48263
4014	RAPGEF2	False	False	False	14.5271860051927	0.25	True	False	0.11953803269163332	0.1421501871479808	-0.20964403
4015	NAF1	False	False	False	10.0890019354116	0.25	True	False	0.07264701480680996	0.14784938535386105	-0.41911492
4016	TMA16	False	False	False	11.736028187093	0.25	True	False	0.09048699749334571	0.11889841635874855	-0.63808703
4017	MARCH1	False	False	False	21.7380184332345	0.25	True	True	0.2775222610265369	0.22741014141201307	0.72559786
4018	AC093788.1	False	False	False	0.310674798242913	0.25	True	False	0.002553005130459697	0.3003521198761196	0.7343472
4019	TRIM61	False	False	False	0.871869315172722	0.25	True	False	0.006830485885570035	0.27519871494164116	0.54409814
4020	TMEM192	False	False	False	8.29199980430402	0.25	True	False	0.07684682049201577	0.199908547962205	-0.025362814
4021	KLHL2	False	False	False	6.2233775457322	0.25	True	False	0.06285503457802877	0.11812792586136506	-0.64391464
4022	MSMO1	False	False	False	6.433224118099	0.25	True	False	0.049677983973217606	0.2482058357860319	0.33993617
4023	SPOCK3	False	False	False	0.294567899944881	0.25	True	False	0.002055937067014998	0.0045156232548142295	-1.503227
4024	DDX60	False	False	False	5.54856074410037	0.25	True	False	0.07275661866579732	0.19828635196276917	-0.037632376
4025	DDX60L	False	False	False	13.1330495183365	0.25	True	False	0.16559864534505692	0.15248409344332578	-0.11107412
4026	PALLD	False	False	False	3.31102994101773	0.25	True	True	0.031515218801238865	0.2814416605416707	0.591317
4027	CBR4	False	False	False	8.05519463165185	0.25	True	False	0.06164235354815437	0.21002340073020015	0.051141385
4028	SH3RF1	False	False	False	4.38522850034515	0.25	True	False	0.0255360875665784	0.03751623902984279	-1.2536253
4029	NEK1	False	False	False	6.88560927706854	0.25	True	False	0.05272200309965043	0.2024856238626723	-0.0058709714
4030	CLCN3	False	False	False	12.1704957104971	0.25	True	False	0.08472205851343285	0.22954988373877216	0.19883092
4031	HPF1	False	False	False	14.167582874762	0.25	True	False	0.10546546405187891	0.13449885517330912	-0.2826262
4032	MFAP3L	True	True	True	0.313905648715988	0.25	True	False	0.0014394009030521064	0.37829595740959215	1.3238794
4033	GALNTL6	False	False	False	0.322996979370543	0.25	True	False	0.0020478848305914466	0.3312085862303844	0.96773165
4034	AC105285.1	False	False	False	1.16074958908498	0.25	True	False	0.008765315021036366	0.12737228681774698	-0.57399446
4035	GALNT7	False	False	False	10.3757013302115	0.25	True	False	0.09283618290606828	0.09816795740904939	-0.7948829
4036	HMGB2	False	False	False	116.759228113456	0.25	True	True	0.7081198880907347	0.025796929550155275	0.7923229
4037	AC097534.2	False	False	False	1.67792593530386	0.25	True	False	0.026400463268417003	0.11968994435111847	-0.6321003
4038	SAP30	False	False	False	17.9801660968112	0.25	True	True	0.26107045530166234	0.3174424527080261	1.3814913
4039	SCRG1	False	False	False	0.402588595200785	0.25	True	False	0.004946759242177954	0.19859095940754787	-0.035328463
4040	AC093849.4	False	False	False	0.576297941245513	0.25	True	False	0.006915360198236357	0.17393889413205685	-0.2217856
4041	FBXO8	False	False	False	3.50329062991678	0.25	True	False	0.0320799179421129	0.19157735547277066	-0.08837621
4042	CEP44	False	False	False	8.39414497037426	0.25	True	False	0.06639115017653341	0.20103835852059584	-0.016817436
4043	HPGD	False	False	False	2.28686885483468	0.25	True	True	0.01995892715798989	0.42548527789874824	1.6807982
4044	GPM6A	False	False	False	0.655762328023979	0.25	True	False	0.005281820713604704	0.3115408620791347	0.81897384
4045	WDR17	False	False	False	0.567958448371966	0.25	True	False	0.0061938592114213235	0.1155297201961638	-0.66356635
4046	SPCS3	False	False	False	69.630432943617	0.25	True	False	0.5091342769807599	-0.13081392221077923	-0.5743693
4047	NEIL3	False	False	False	1.73948188795909	0.25	True	False	0.010196453815086614	0.08352670634807907	-0.9056227
