	gene_symbol	is_in_LR_database	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter	highly_variable	means	dispersions	dispersions_norm
3178	HEG1	False	False	False	2.63596931340557	0.25	True	True	0.029126155923470173	0.3539963789616548	1.1400882
3179	ZNF148	False	False	False	21.7171727121765	0.25	True	True	0.20002129300182714	0.20295585165383892	0.5474462
3180	SNX4	False	False	False	13.3456697333054	0.25	True	False	0.09812635263307098	0.1155930092678581	-0.6630876
3181	OSBPL11	False	False	False	17.9940663395376	0.25	True	False	0.1869471039845855	0.1152979128378936	-0.46577433
3182	AC092902.4	False	False	False	0.681102009579495	0.25	True	False	0.0029382274761860267	0.3253650656054288	0.92353386
3183	LINC02614	False	False	False	0.473406333787385	0.25	True	False	0.00520231321054977	0.2398768486207134	0.27693945
3184	AC092903.2	False	False	False	0.306736770756547	0.25	True	False	0.001355134998199586	0.2674775203452847	0.48569852
3185	ALG1L	False	False	False	0.27956547730463	0.25	True	False	0.002056891987935751	0.25462007585304325	0.3884506
3186	SLC41A3	False	False	False	5.22516344161865	0.25	True	False	0.04275273416521613	0.15063232716941302	-0.39806598
3187	AC079848.1	False	False	False	0.390036584425384	0.25	True	False	0.0018534156478799233	-0.03258866774642778	-1.7838672
3188	ZXDC	False	False	False	7.37632889431849	0.25	True	False	0.06683673422730375	0.19194516861150868	-0.08559424
3189	CHST13	False	False	False	2.23047920301843	0.25	True	False	0.022539969086170893	0.0869283546197596	-0.8798942
3190	TXNRD3	False	False	False	0.534917792367721	0.25	True	False	0.0028541380450288678	-0.02240261333203717	-1.7068244
3191	CHCHD6	False	False	False	3.60607035574266	0.25	True	False	0.02285497816198999	0.17129763133158588	-0.24176292
3192	PLXNA1	True	True	True	0.990253755767949	0.25	True	False	0.006827218794264096	0.19171568300891514	-0.08732996
3193	TPRA1	False	False	False	4.52281903372739	0.25	True	False	0.04080675569956382	0.06696428516777629	-1.0308934
3194	MCM2	False	False	False	7.69916783852962	0.25	True	False	0.03195548395648319	0.06754352187856646	-1.0265124
3195	PODXL2	True	True	False	2.20351219098352	0.25	True	False	0.015363719705716376	0.068339192696028	-1.0204942
3196	ABTB1	False	False	False	10.3538076283683	0.25	True	False	0.12462447237795587	0.2126331363271594	0.46265724
3197	MGLL	True	False	True	9.78887488364929	0.25	True	False	0.0549747502149007	0.06660892708382435	-1.0335813
3198	KBTBD12	False	False	False	0.290533351339567	0.25	True	False	0.0015320219931406886	-0.18197446241523993	-2.9137542
3199	SEC61A1	False	False	False	19.2426047264589	0.25	True	False	0.15728609699559215	0.1064286800093586	-0.55037344
3200	RUVBL1	False	False	False	15.1003318006703	0.25	True	False	0.1020779354870111	0.13525354612754842	-0.2754276
3201	EEFSEC	False	False	False	7.53200715800829	0.25	True	False	0.06056315302761638	0.18965552920103088	-0.10291204
3202	GATA2	False	False	False	5.5408074702088	0.25	True	False	0.021078638356094588	0.11958149165428511	-0.63292056
3203	GATA2-AS1	False	False	False	2.38305397097308	0.25	True	False	0.009765622075891926	-0.006746127960065069	-1.5884058
3204	RPN1	False	False	False	26.9519500534476	0.25	True	False	0.22184513155121763	0.042386459053839344	-0.6223162
3205	RAB7A	False	False	False	40.4579864533908	0.25	True	False	0.3340380348662092	-0.0355055886606523	-0.833667
3206	ACAD9	False	False	False	4.76837747996954	0.25	True	False	0.03612975147810493	0.13705026219612187	-0.50079465
3207	KIAA1257	False	False	False	0.420820488529699	0.25	True	False	0.004398835735729177	0.19959196061569598	-0.027757341
3208	EFCC1	False	False	False	0.530136702322771	0.25	True	False	0.003423125569940073	0.019831805663892237	-1.3873823
3209	GP9	True	True	True	0.630860147621733	0.25	True	False	0.0023445449043785005	0.5553263753907295	2.6628578
3210	RAB43	False	False	False	2.29498799856219	0.25	True	False	0.02560316432906979	0.21975357476456447	0.12473604
3211	AC108673.2	False	False	False	0.565916404368089	0.25	True	False	0.0060015802175237346	0.12989620873241642	-0.55490464
3212	ISY1	False	False	False	21.5365919848756	0.25	True	False	0.16195715306863	0.10468781485352234	-0.5669787
3213	AC108673.3	False	False	False	1.08625565059803	0.25	True	False	0.011190068636614628	0.2575932163457207	0.41093808
3214	CNBP	False	False	False	89.3781684423168	0.25	True	False	0.6499030574838833	-0.2952576118757471	-0.8828638
3215	COPG1	False	False	False	8.54173353523388	0.25	True	False	0.07901231825582905	0.11289770347195797	-0.6834737
3216	HMCES	False	False	False	8.29277105721144	0.25	True	False	0.06574050478307625	0.23165616285700072	0.21476187
3217	H1FX	False	False	False	178.857285653336	0.25	True	True	0.9642633993816674	0.08299301175207532	1.267079
3218	H1FX-AS1	False	False	False	1.43578493512608	0.25	True	False	0.009712285832809114	0.16659913676702018	-0.27730024
3219	MBD4	False	False	False	34.5225003285667	0.25	True	False	0.2691781456979221	0.10875918426977335	-0.13878496
3220	IFT122	False	False	False	3.23199395427311	0.25	True	False	0.020500395609128304	0.1507579438050677	-0.3971159
3221	PLXND1	True	True	True	9.89470468769444	0.25	True	False	0.07832055367295328	0.22598541731239016	0.1718709
3222	TMCC1	False	False	False	5.46402885591509	0.25	True	False	0.05694707180877942	0.20253719075457843	-0.005480944
3223	AC083799.1	False	False	False	3.92734794679038	0.25	True	False	0.04374613827401415	0.10052244931175247	-0.7770746
3224	TMCC1-AS1	False	False	False	1.95586715129334	0.25	True	False	0.010454115310053847	-0.02579278693713627	-1.7324662
3225	TRH	True	True	False	4.1866489433355	0.25	True	False	0.010475956701598956	0.14205237902106474	-0.46296087
3226	ALG1L2	False	False	False	0.35728326361904	0.25	True	False	0.003513119513029871	0.32059358555352163	0.88744456
3227	LINC02021	False	False	False	0.558273409950052	0.25	True	False	0.004558042926101399	0.19367284128918552	-0.072526895
3228	COL6A5	True	True	False	0.483520637611849	0.25	True	False	0.001605680677309824	-0.32787197807705293	-4.017257
3229	PIK3R4	False	False	False	4.30725801725176	0.25	True	False	0.03204041232137786	0.15837298477542333	-0.33951914
3230	ATP2C1	False	False	False	16.9988598380827	0.25	True	False	0.10689219034311004	0.15152288517353865	-0.120242596
3231	ASTE1	False	False	False	5.49115882831842	0.25	True	False	0.052932161526245344	0.2677739972956789	0.48794094
3232	NEK11	False	False	False	0.816602547301901	0.25	True	False	0.006245958840906795	0.12117905425254619	-0.62083733
3233	AC010210.1	False	False	False	0.673075936429446	0.25	True	False	0.007509661310252326	0.16843170155079454	-0.26343954
3234	NUDT16	False	False	False	8.79141300795367	0.25	True	False	0.12051788395283929	0.11731318670746893	-0.44655165
3235	AC107027.3	False	False	False	0.439584578460372	0.25	True	False	0.00257192245172152	0.15374136350079642	-0.37455064
3236	MRPL3	False	False	False	21.5818758463032	0.25	True	False	0.14408172638020444	0.07016213084412831	-0.89630175
3237	ACPP	False	False	False	3.54037513787128	0.25	True	False	0.03926041847434395	0.13466842769997828	-0.51880974
3238	DNAJC13	False	False	False	9.64262511018283	0.25	True	False	0.10577615939991783	0.1423344134703055	-0.20788679
3239	ACAD11	False	False	False	3.41613677627819	0.25	True	False	0.028219591926619342	0.24534345660884693	0.3182864
3240	UBA5	False	False	False	10.4398555066912	0.25	True	False	0.07591970464286708	0.16377906516253105	-0.29862997
3241	NPHP3	False	False	False	8.57875696630916	0.25	True	False	0.07808256502778471	0.23631956888412944	0.25003377
3242	CDV3	False	False	False	100.951539229092	0.25	True	False	0.6674846928375772	-0.2812090712676058	-0.8178953
3243	TOPBP1	False	False	False	21.9020012911581	0.25	True	False	0.13954369394568575	0.17685341326578236	0.12137252
3244	SRPRB	False	False	False	11.4323918057824	0.25	True	False	0.08909377351683091	0.12262232454494668	-0.60992104
3245	RAB6B	False	False	False	2.47457763491384	0.25	True	False	0.008780242236900142	0.2397698158980287	0.2761299
3246	RYK	True	True	True	13.373532741232	0.25	True	False	0.11671397918190415	0.1769290169522316	0.12209366
3247	ANAPC13	False	False	False	13.4559955818367	0.25	True	False	0.12297669713824591	0.06768411738913262	-0.91993827
3248	CEP63	False	False	False	15.654025383988	0.25	True	False	0.12885525687802166	0.12776193802198318	-0.34688628
3249	EPHB1	True	False	True	0.981651316394302	0.25	True	False	0.004097861181169724	0.3892535829668882	1.4067578
3250	PPP2R3A	False	False	False	0.767116150228201	0.25	True	False	0.007374164791867163	0.16293795216610515	-0.30499178
3251	MSL2	False	False	False	17.0893916724387	0.25	True	False	0.13659266513502327	0.1848635188501113	0.19777687
3252	PCCB	False	False	False	10.0335434021423	0.25	True	False	0.053712644986924026	0.04936959392943955	-1.1639718
3253	STAG1	False	False	False	20.0449896139087	0.25	True	False	0.15635622283752415	0.20210447312811877	0.36222965
3254	AC117382.2	False	False	False	0.45930314311196	0.25	True	False	0.0026874829310752435	0.24813811092828097	0.33942392
3255	SLC35G2	False	False	False	1.15251279373494	0.25	True	False	0.008411451153552626	0.21594991087921558	0.09596684
3256	NCK1-DT	False	False	False	3.28598290982084	0.25	True	False	0.028033506165053963	0.2557302235469496	0.39684725
3257	AC096992.2	False	False	False	1.00624705097281	0.25	True	False	0.00918233236063864	0.23442176537201234	0.23567964
3258	NCK1	False	False	False	17.682882988828	0.25	True	False	0.15506873526468778	0.17070533033255528	0.06272906
3259	DBR1	False	False	False	5.65886199545691	0.25	True	False	0.04037507938354209	0.17187460972726532	-0.23739892
3260	ARMC8	False	False	False	20.933207260367	0.25	True	False	0.14638209043754757	0.13913399352628697	-0.23841397
3261	MRAS	False	False	False	1.84203754837712	0.25	True	False	0.029792808707666672	0.04522956728088948	-1.1952851
3262	CEP70	False	False	False	3.895404375542	0.25	True	False	0.026823552874235407	0.16541914331015473	-0.28622517
3263	FAIM	False	False	False	4.15663498978707	0.25	True	False	0.032033234503300666	0.198317277427487	-0.037398472
3264	PIK3CB	False	False	False	11.6680068060612	0.25	True	False	0.09199374666669795	0.12652875228405552	-0.5803746
3265	MRPS22	False	False	False	17.8128229546638	0.25	True	False	0.12184510970682634	0.057013395690620805	-1.0217209
3266	COPB2	False	False	False	14.0765765036484	0.25	True	False	0.11084119800108622	0.12914442355353545	-0.33369943
3267	AC046134.2	False	False	False	1.07990140968799	0.25	True	False	0.01064912317378184	0.15294694534523764	-0.38055927
3268	NMNAT3	False	False	False	6.55581695106335	0.25	True	False	0.028155958699875517	0.007381352348655506	-1.481552
3269	CLSTN2	False	False	False	0.343219389168345	0.25	True	False	0.0017832061290026908	-0.06270801554421061	-2.0116763
3270	SLC25A36	False	False	False	47.6451713800003	0.25	True	False	0.31589325372905414	0.05716512996230381	-0.18532835
3271	PXYLP1	False	False	False	1.18138074353724	0.25	True	False	0.012698932472109393	0.23839547243976955	0.26573497
3272	ZBTB38	False	False	False	15.3964562161782	0.25	True	True	0.16124140365130257	0.3137731384805248	1.4273807
3273	RASA2	False	False	False	20.2959074327467	0.25	True	True	0.19076602249927593	0.2360165402740664	0.6856997
3274	RNF7	False	False	False	58.8648325329384	0.25	True	False	0.44236622929953384	-0.10827575260135672	-0.8645924
3275	ATP1B3	False	False	False	40.4384648307439	0.25	True	False	0.3457693884883209	0.026041355874445636	-0.40307507
3276	TFDP2	False	False	False	38.019349950623	0.25	True	True	0.2104012414214009	0.22013349093497214	0.6725868
3277	GK5	False	False	False	16.6241632491629	0.25	True	True	0.13350439705682	0.2890789032400636	1.1918348
3278	XRN1	False	False	False	32.2425947617752	0.25	True	False	0.271546429140775	0.12111934434114115	-0.048740093
3279	ATR	False	False	False	21.4981271986113	0.25	True	False	0.18814751495138926	0.2009709258879451	0.3514173
3280	AC109992.2	False	False	False	0.344918367666023	0.25	True	False	0.0022719091244996522	0.2815095383740086	0.5918304
3281	PLS1	False	False	False	1.26637616331386	0.25	True	False	0.0057193035718816594	-0.054321204781613355	-1.9482423
3282	TRPC1	False	False	False	0.649693312871599	0.25	True	False	0.0042272118957456155	0.25285622877899466	0.37510964
3283	PCOLCE2	False	False	False	0.394067791035381	0.25	True	False	0.00753801406942295	-0.12361190242348409	-2.472326
3284	PAQR9	False	False	False	1.15763324276648	0.25	True	False	0.002969193352476068	0.25692928650709773	0.40591642
3285	PAQR9-AS1	False	False	False	0.402949682581176	0.25	True	False	0.0013325333919311044	0.2021490546598269	-0.008416631
3286	U2SURP	False	False	False	73.4135400681374	0.25	True	False	0.49433421766682817	-0.08705783896165878	-0.3318864
3287	AC026304.1	False	False	False	1.37779583572354	0.25	True	False	0.011199968227260463	0.07057596897037166	-1.0035763
3288	CHST2	False	False	False	11.2658598861443	0.25	True	False	0.08535995105523798	0.1820529084379111	-0.16041484
3289	AC018450.1	False	False	False	0.269305412506561	0.25	True	False	0.0024990030848233754	0.27376812530265887	0.5332778
3290	SLC9A9	False	False	False	3.86568250610704	0.25	True	False	0.049665161977043744	0.24657803665912506	0.3276242
3291	DIPK2A	False	False	False	17.3999918350509	0.25	True	False	0.1298729587624671	0.15438500487815512	-0.09294228
3292	PLOD2	False	False	False	1.80584736812043	0.25	True	False	0.008999743977953154	0.12405747046378117	-0.59906626
3293	PLSCR4	True	False	True	0.929632565330488	0.25	True	False	0.004272044802076802	0.04302055811122654	-1.211993
3294	PLSCR1	True	False	True	31.5674262724554	0.25	True	False	0.30722511011720016	0.0623499187421296	-0.14905478
3295	CPA3	False	False	False	4.26110236008834	0.25	True	False	0.016250150151656803	0.21306680995587682	0.07416036
3296	GYG1	False	False	False	15.97448069244	0.25	True	False	0.16427442813421278	0.08486041509687396	-0.75610226
3297	HLTF	False	False	False	14.8100625828593	0.25	True	False	0.08023300159480885	0.21639521942110082	0.099334955
3298	HPS3	False	False	False	9.19365056702728	0.25	True	False	0.08988451992528103	0.18730270898436632	-0.12070771
3299	CP	True	True	False	0.33955208494695	0.25	True	False	0.004087008931150637	0.3873882415227132	1.3926493
3300	TM4SF1	False	False	False	0.566457255289522	0.25	True	False	0.0024216258216711037	0.2610716785173313	0.4372476
3301	COMMD2	False	False	False	27.7620274200745	0.25	True	False	0.2089920924121045	0.13483362353201578	0.051169656
3302	RNF13	False	False	False	19.4660584962189	0.25	True	False	0.2383217928923153	0.13597106381175256	0.05945601
3303	PFN2	False	False	False	0.557026196537585	0.25	True	False	0.005416167409774157	0.2880766045602791	0.6415007
3304	TSC22D2	False	False	False	16.4409385554387	0.25	True	False	0.14173480630291652	0.11410981386225595	-0.477107
3305	SERP1	False	False	False	114.273294287187	0.25	True	False	0.7745978482874285	-0.39384352436399517	-0.82416373
3306	EIF2A	False	False	False	38.7790058353036	0.25	True	False	0.29329038753794184	-0.01647319270172373	-1.0511141
3307	SELENOT	False	False	False	38.6571673858592	0.25	True	False	0.33700138167966975	-0.004207680934190073	-0.614702
3308	ERICH6-AS1	False	False	False	2.27443501753514	0.25	True	True	0.017457781702795355	0.2933060569737498	0.68105394
3309	SIAH2	False	False	False	24.2266396268804	0.25	True	False	0.18231194786845373	0.1494614014089952	-0.13990605
3310	MED12L	False	False	False	3.52248016666902	0.25	True	False	0.019688913369383124	0.18727450572519275	-0.12092103
3311	GPR171	True	False	True	2.20122521874776	0.25	True	True	0.03349674712648217	0.45728015625326746	1.9212803
3312	P2RY14	True	False	True	2.51804679210255	0.25	True	True	0.014087448688625465	0.39538682440327005	1.4531469
3313	P2RY13	False	False	False	7.38110529270456	0.25	True	False	0.13271627408124595	0.2080758080955166	0.4191872
3314	IGSF10	True	True	False	3.3137422624336	0.25	True	False	0.018772376975406135	0.16409062762945303	-0.29627347
3315	SUCNR1	False	False	False	1.59952771335506	0.25	True	False	0.009822256136887768	0.2158803176922814	0.09544047
3316	MBNL1	False	False	False	105.148209680655	0.25	True	False	0.7279725732269836	-0.2762273635358088	-0.37109745
3317	MBNL1-AS1	False	False	False	2.80814950290965	0.25	True	False	0.03172614830414393	0.22692588759310203	0.1789842
3318	P2RY1	False	False	False	3.72591698716242	0.25	True	False	0.04440968554756619	0.025710653984178967	-1.3429173
3319	RAP2B	False	False	False	42.8716479046096	0.25	True	False	0.3346459966817711	0.07535172878855988	-0.05809211
3320	ARHGEF26	False	False	False	0.308906869677673	0.25	True	False	0.003539185298478319	0.28500091832172203	0.6182376
3321	DHX36	False	False	False	47.9149813456915	0.25	True	False	0.3503698443925033	0.09682268932365688	0.09212204
3322	MME	False	False	False	1.70179684084168	0.25	True	True	0.01497251905299954	0.7551887828367188	4.174527
3323	C3orf33	False	False	False	2.63497166600345	0.25	True	False	0.019795604289091464	0.16951844981471642	-0.25521985
3324	SLC33A1	False	False	False	9.32982571330041	0.25	True	False	0.07547743696598544	0.2037471311221245	0.0036705008
3325	GMPS	False	False	False	24.8799430314918	0.25	True	False	0.1518103205614303	0.06960239215757295	-0.90164083
3326	AC104472.5	False	False	False	0.312261225745404	0.25	True	False	0.0021224813127330784	0.1962301530173891	-0.053184543
3327	KCNAB1	True	True	False	0.281960042862156	0.25	True	False	0.0027161139030255515	0.2528022619587314	0.37470144
3328	AC091607.2	False	False	False	2.77681686499621	0.25	True	False	0.027255638415324482	0.2195334347312826	0.123071
3329	AC084036.1	False	False	False	0.937277164885298	0.25	True	False	0.01007322645631624	0.25930814716799633	0.42390904
3330	SSR3	False	False	False	45.6621447255087	0.25	True	False	0.34940960633605067	-0.03551657745716005	-0.8337439
3331	TIPARP-AS1	False	False	False	2.01484772336416	0.25	True	False	0.026971582763593453	0.1296622194202917	-0.5566745
3332	TIPARP	False	False	False	24.8492434275304	0.25	True	False	0.18932104696394672	0.17747099540515168	0.12726332
3333	LINC00886	False	False	False	0.353291022564284	0.25	True	False	0.004178248255543788	0.2765323556898723	0.5541852
3334	LEKR1	False	False	False	0.329955767908798	0.25	True	False	0.0025593424706879257	0.2410505966058708	0.28581715
3335	LINC02029	False	False	False	0.326609462786612	0.25	True	False	0.001782665179999575	0.18601676643496942	-0.130434
3336	LINC00881	False	False	False	0.28133677926485	0.25	True	False	0.0030310149702372402	0.14210242842537968	-0.46258232
3337	CCNL1	False	False	False	131.716073646389	0.25	True	False	0.8225803962050353	-0.27167228362094237	-0.18149169
3338	AC092944.1	False	False	False	5.63872055148476	0.25	True	False	0.06671424755241795	0.15214718909566938	-0.38660824
3339	PTX3	False	False	False	5.27512225875296	0.25	True	True	0.08678141205640136	0.2932236706047275	0.6804308
3340	SHOX2	False	False	False	0.607879885720461	0.25	True	False	0.0020437434794272715	0.28879153665004403	0.64690816
3341	RSRC1	False	False	False	25.0991063844971	0.25	True	False	0.1879527381496457	0.15710585675956096	-0.06698945
3342	AC106707.1	False	False	False	1.96463260528972	0.25	True	False	0.019684986216293523	0.21174941840623476	0.06419621
3343	MLF1	False	False	False	2.5619893612839	0.25	True	False	0.02759656378945957	0.22194895824691036	0.14134094
3344	GFM1	False	False	False	13.0622374109438	0.25	True	False	0.10015970740454562	0.14082418128670593	-0.22229213
3345	LXN	False	False	False	10.125127536534	0.25	True	False	0.036438019956164275	0.074225224842509	-0.975975
3346	RARRES1	True	True	False	0.430170062167016	0.25	True	False	0.0015265982729723978	-0.21235838114094188	-3.1435645
3347	MFSD1	False	False	False	26.986699554733	0.25	True	False	0.24342287231788243	0.07087151736109579	-0.41480002
3348	AC080013.5	False	False	False	0.389808482088942	0.25	True	False	0.004392560502564804	0.07002127317570969	-1.0077717
3349	IQCJ-SCHIP1	False	False	False	0.357676983226459	0.25	True	False	0.002546563719338993	-0.02700665103256385	-1.7416474
3350	SCHIP1	False	False	False	0.523859858969742	0.25	True	False	0.00279056001205174	-0.03632869733390577	-1.8121551
3351	IL12A-AS1	False	False	False	0.778089300165803	0.25	True	False	0.0035921526517173345	0.01255911845151375	-1.4423896
3352	IL12A	True	True	False	0.858891288482832	0.25	True	False	0.005000835681198691	0.3076618394860491	0.78963464
3353	C3orf80	False	False	False	1.7789398054987	0.25	True	False	0.006293069588455017	-0.10916834197270582	-2.3630815
3354	IFT80	False	False	False	4.63242767671555	0.25	True	False	0.03644428148867576	0.2292155201928985	0.19630194
3355	SMC4	False	False	False	38.0486191532204	0.25	True	False	0.20804352431924053	0.19197459787213061	0.46744677
3356	TRIM59	False	False	False	14.768193576943	0.25	True	True	0.09934347028004163	0.2476210624480876	0.7963894
3357	KPNA4	False	False	False	36.4830629625779	0.25	True	False	0.2738213586652797	0.02371120182732034	-0.7583671
3358	AC069224.1	False	False	False	0.351580987753482	0.25	True	False	0.0032503439792399545	0.12346485113223073	-0.6035486
3359	PPM1L	False	False	False	4.29658577525446	0.25	True	False	0.04413886227158241	0.21508523732726723	0.08942684
3360	B3GALNT1	False	False	False	3.60408924711811	0.25	True	False	0.016054300150764752	-0.06684881659442934	-2.0429955
3361	NMD3	False	False	False	17.6579242271335	0.25	True	False	0.1445175842719629	0.03300194196476666	-1.250754
3362	SPTSSB	False	False	False	0.587303982750465	0.25	True	False	0.0033456280078268627	0.5939704127707909	2.955144
3363	SERPINI2	False	False	False	0.274996742469389	0.25	True	False	0.003911875892237895	-0.033737758102152855	-1.7925584
3364	WDR49	False	False	False	3.81216641626301	0.25	True	False	0.04943507511741619	0.07496645117214956	-0.9703686
3365	PDCD10	False	False	False	31.7677198158264	0.25	True	False	0.255767580456127	0.06368621320230931	-0.4671456
3366	SERPINI1	False	False	False	1.74526231702934	0.25	True	False	0.016862855735193055	0.23842814551914351	0.2659821
3367	GOLIM4	False	False	False	14.7418574561549	0.25	True	False	0.09408208368843045	0.078861774202832	-0.94090617
3368	AC069243.1	False	False	False	0.966686920156263	0.25	True	False	0.004705047140843852	0.1592788560940054	-0.33266753
3369	MECOM	False	False	False	0.7486757748001	0.25	True	False	0.004976666461864332	0.22054739008127514	0.1307401
3370	TERC	False	False	False	0.250722135755376	0.25	True	False	0.002864727388144501	0.26020210425535045	0.43067053
3371	AC078802.1	False	False	False	0.661863155899096	0.25	True	False	0.0023551558523987374	0.13725634298337705	-0.49923593
3372	MYNN	False	False	False	8.25521079008162	0.25	True	False	0.06736743146819538	0.22170275072915277	0.13947873
3373	LRRC34	False	False	False	1.58438260662118	0.25	True	False	0.008164954416488634	0.027240297736360258	-1.3313478
3374	AC008040.1	False	False	False	0.270850289099175	0.25	True	False	0.0027759797272424442	0.17518926585821332	-0.21232834
3375	SEC62	False	False	False	82.9601395947239	0.25	True	False	0.5603679323171782	-0.14172812799139228	-0.6348525
3376	GPR160	False	False	False	6.01726234055695	0.25	True	False	0.05515870108279886	0.19109251290627877	-0.09204334
3377	PHC3	False	False	False	24.2394331527307	0.25	True	False	0.19548835169898734	0.17002055724381607	0.056197356
3378	PRKCI	False	False	False	6.90505285644515	0.25	True	False	0.052245483060037276	0.15237238774890846	-0.38490495
3379	SKIL	False	False	False	30.9629158429198	0.25	True	False	0.23978540095986253	0.17866225269556416	0.37046513
3380	RPL22L1	False	False	False	76.4499533379956	0.25	True	False	0.5000508755623836	-0.07204237278590127	-0.24867526
3381	EIF5A2	False	False	False	4.98548503087619	0.25	True	False	0.043763093150767894	0.23943266010206352	0.2735798
3382	TNIK	False	False	False	8.62184944185875	0.25	True	True	0.08743868823747591	0.3747732877890768	1.2972355
3383	PLD1	True	False	True	7.98267495815224	0.25	True	False	0.048913989244716106	0.06867802218150758	-1.0179315
3384	FNDC3B	False	False	False	21.2196082670275	0.25	True	False	0.18752045925350447	0.14383886164340523	-0.19353662
3385	TNFSF10	True	True	False	14.443070214737	0.25	True	True	0.244072258001035	0.23028946262423766	0.746574
3386	NCEH1	False	False	False	8.62788528106524	0.25	True	False	0.04906498149001515	0.1995468248556182	-0.028098727
3387	ECT2	False	False	False	4.46705756611771	0.25	True	False	0.022311425264124055	0.20608657665231273	0.021365015
3388	NAALADL2	False	False	False	0.344319193668339	0.25	True	False	0.0026031290446812887	0.15213621768413613	-0.38669124
3389	TBL1XR1	False	False	False	32.0152012206262	0.25	True	False	0.23013348509292952	0.13551369875562239	0.056124065
3390	ZMAT3	False	False	False	9.92953166905176	0.25	True	False	0.11224991796688476	0.18584167208554742	0.20710698
3391	PIK3CA	True	True	False	19.2981411020699	0.25	True	False	0.14730112738210827	0.2106288776716485	0.44353962
3392	KCNMB3	False	False	False	1.40875449257353	0.25	True	False	0.010763357553815765	0.2707269131938193	0.5102754
3393	ZNF639	False	False	False	17.2689598106372	0.25	True	False	0.12042301658924859	0.16693040182550314	0.026721925
3394	MFN1	False	False	False	8.79374249587432	0.25	True	False	0.06991203880318236	0.20902890661463625	0.043619476
3395	GNB4	False	False	False	18.349883747262	0.25	True	False	0.14712256099344853	0.10100948802548185	-0.6020644
3396	AC007620.2	False	False	False	0.91839073243847	0.25	True	False	0.007303480385951932	0.17289789985055637	-0.22965921
3397	ACTL6A	False	False	False	9.09572712648422	0.25	True	False	0.05618058419333003	0.11770177687025499	-0.6471379
3398	MRPL47	False	False	False	31.5020979211107	0.25	True	False	0.21950854897314914	0.029547271216190312	-0.71585083
3399	NDUFB5	False	False	False	35.7755998708832	0.25	True	False	0.29840863960738084	-0.040497978912918856	-0.8685945
3400	USP13	False	False	False	2.61620865983233	0.25	True	False	0.020266576125823173	0.20641793476671477	0.023871258
3401	TTC14	False	False	False	34.5800848069686	0.25	True	True	0.2959564949415012	0.16788899347201064	0.58931285
3402	FXR1	False	False	False	57.1032887647	0.25	True	False	0.3840680405860729	-0.01804134328172902	-0.71148443
3403	DNAJC19	False	False	False	23.4448939211659	0.25	True	False	0.17297517449449676	0.133132918249579	-0.29565522
3404	SOX2-OT	False	False	False	0.301761763086931	0.25	True	False	0.0030788016206129087	0.35576883361568384	1.1534942
3405	ATP11B	False	False	False	25.1950642845897	0.25	True	False	0.20588488544878167	0.13786093606434976	0.0732239
3406	AC092953.2	False	False	False	0.27675727793475	0.25	True	False	0.0027629490689896788	0.23166577199555896	0.21483454
3407	DCUN1D1	False	False	False	23.2176342731177	0.25	True	False	0.152291637038494	0.10525602673373818	-0.5615588
3408	MCCC1	False	False	False	6.6720984592913	0.25	True	False	0.04148824162820732	0.11546250952419325	-0.66407466
3409	MCF2L2	False	False	False	1.2176582919589	0.25	True	False	0.010934837682048306	0.15403241787932617	-0.37234923
3410	B3GNT5	False	False	False	10.2109629952538	0.25	True	False	0.0735608954742227	0.0905291496518299	-0.8526594
3411	KLHL6	False	False	False	5.61836251285788	0.25	True	False	0.04748341410848069	0.20002240138681648	-0.02450168
3412	KLHL24	False	False	False	34.3289405202849	0.25	True	False	0.2518971572280404	0.166954420543403	0.28517252
3413	YEATS2	False	False	False	6.36168125124806	0.25	True	False	0.054234877590743906	0.17095422876223748	-0.24436027
3414	MAP6D1	False	False	False	0.358155528913749	0.25	True	False	0.003401805441834743	0.16914959180365546	-0.25800973
3415	PARL	False	False	False	24.7742793827371	0.25	True	False	0.19448789829234173	0.03630256347442449	-1.2192711
3416	ABCC5	False	False	False	6.16967801520159	0.25	True	False	0.044792039289309485	0.17906758284982782	-0.1829945
3417	EIF2B5	False	False	False	13.9475352327771	0.25	True	False	0.11131054379843328	0.11978676722999507	-0.4229574
3418	DVL3	False	False	False	7.64517176601437	0.25	True	False	0.06610099164308526	0.16886868270646116	-0.2601344
3419	AP2M1	False	False	False	49.6067797415729	0.25	True	False	0.36114258484549705	-0.050177223572922584	-0.936312
3420	ABCF3	False	False	False	6.38903879095991	0.25	True	False	0.05841211867957064	0.1779335286242614	-0.19157198
3421	ALG3	False	False	False	9.2630126228553	0.25	True	False	0.07579050845738948	0.06756565643045237	-1.0263449
3422	EEF1AKMT4	False	False	False	2.43489409884063	0.25	True	False	0.017227529723975784	0.029305598642674142	-1.3157268
3423	PSMD2	False	False	False	30.1333044563071	0.25	True	False	0.21068615598207824	0.07842766068605814	-0.35975283
3424	EIF4G1	False	False	False	31.414780566912	0.25	True	False	0.22876314850630894	0.06590216317826757	-0.45100218
3425	FAM131A	False	False	False	1.96609780353428	0.25	True	False	0.019872349093200407	0.18730266998382583	-0.12070801
