id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B|B	B|DC	B|Ery	B|Gran	B|HSPC	B|Mono	B|NK	B|T	DC|B	DC|DC	DC|Ery	DC|Gran	DC|HSPC	DC|Mono	DC|NK	DC|T	Ery|B	Ery|DC	Ery|Ery	Ery|Gran	Ery|HSPC	Ery|Mono	Ery|NK	Ery|T	Gran|B	Gran|DC	Gran|Ery	Gran|Gran	Gran|HSPC	Gran|Mono	Gran|NK	Gran|T	HSPC|B	HSPC|DC	HSPC|Ery	HSPC|Gran	HSPC|HSPC	HSPC|Mono	HSPC|NK	HSPC|T	Mono|B	Mono|DC	Mono|Ery	Mono|Gran	Mono|HSPC	Mono|Mono	Mono|NK	Mono|T	NK|B	NK|DC	NK|Ery	NK|Gran	NK|HSPC	NK|Mono	NK|NK	NK|T	T|B	T|DC	T|Ery	T|Gran	T|HSPC	T|Mono	T|NK	T|T
CPI-SS08805BBC2	INSL3_RXFP1	simple:P51460	simple:Q9HBX9	INSL3	RXFP1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.074	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.074	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0EB6D1570	PRNP_TNFRSF25	simple:P04156	simple:Q93038	PRNP	TNFRSF25	False	False	False	user_curated	False	0.0	0.0	0.0	0.09	0.0	0.09	0.175	0.157	0.0	0.0	0.0	0.231	0.0	0.231	0.316	0.298	0.0	0.0	0.0	0.072	0.0	0.072	0.156	0.138	0.0	0.0	0.0	0.253	0.0	0.253	0.338	0.32	0.0	0.0	0.0	0.161	0.0	0.161	0.246	0.228	0.0	0.0	0.0	0.278	0.0	0.278	0.363	0.345	0.0	0.0	0.0	0.095	0.0	0.095	0.18	0.162	0.0	0.0	0.0	0.082	0.0	0.082	0.167	0.149
CPI-SS079DDF890	TNFSF12_TNFRSF25	simple:O43508	simple:Q93038	TNFSF12	TNFRSF25	False	False	False	user_curated	False	0.0	0.0	0.0	0.055	0.0	0.055	0.14	0.122	0.0	0.0	0.0	0.077	0.0	0.077	0.162	0.143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.072	0.0	0.072	0.157	0.139	0.0	0.0	0.0	0.021	0.0	0.021	0.105	0.087	0.0	0.0	0.0	0.101	0.0	0.102	0.186	0.168	0.0	0.0	0.0	0.06	0.0	0.06	0.145	0.127	0.0	0.0	0.0	0.078	0.0	0.078	0.163	0.144
CPI-SS034B4FA7E	CD5_TNFRSF25	simple:P06127	simple:Q93038	CD5	TNFRSF25	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.003	0.088	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.002	0.087	0.069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.06	0.145	0.126
CPI-SS0A5078A00	FN1_ITGA6	simple:P02751	simple:P23229	FN1	ITGA6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.014	0.0	0.012	0.026	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.0	0.063	0.0	0.061	0.075	0.085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS05EA1D183	MET_ITGA6	simple:P08581	simple:P23229	MET	ITGA6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038	0.0	0.0	0.033	0.0	0.031	0.045	0.055	0.016	0.0	0.0	0.011	0.0	0.009	0.023	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.0	0.0	0.029	0.0	0.027	0.041	0.051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.014	0.0	0.013	0.026	0.036
CPI-SS0295A2800	CD9_ITGA6	simple:P21926	simple:P23229	CD9	ITGA6	False	False	False	user_curated	False	0.043	0.0	0.0	0.038	0.0	0.036	0.05	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.024	0.0	0.023	0.037	0.047	0.128	0.0	0.0	0.123	0.0	0.121	0.135	0.145	0.016	0.0	0.0	0.011	0.0	0.01	0.023	0.033	0.342	0.0	0.0	0.337	0.0	0.335	0.349	0.359	0.013	0.0	0.0	0.008	0.0	0.006	0.02	0.03	0.016	0.0	0.0	0.01	0.0	0.009	0.022	0.032
CPI-SS08E085833	LAMA5_ITGA6	simple:O15230	simple:P23229	LAMA5	ITGA6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.017	0.0	0.016	0.029	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.002	0.0	0.001	0.015	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0E8A6D38B	LAMB1_ITGA6	simple:P07942	simple:P23229	LAMB1	ITGA6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.019	0.0	0.018	0.031	0.041	0.01	0.0	0.0	0.005	0.0	0.003	0.017	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.003	0.0	0.001	0.015	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS02B6ED329	LAMC1_ITGA6	simple:P11047	simple:P23229	LAMC1	ITGA6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0	0.036	0.0	0.034	0.048	0.058	0.026	0.0	0.0	0.021	0.0	0.02	0.033	0.043	0.027	0.0	0.0	0.022	0.0	0.021	0.034	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.013	0.0	0.011	0.025	0.035
CPI-SS0E312FCAD	COL6A1_ITGA6	simple:P12109	simple:P23229	COL6A1	ITGA6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.011	0.0	0.01	0.023	0.033	0.044	0.0	0.0	0.039	0.0	0.037	0.051	0.061	0.01	0.0	0.0	0.005	0.0	0.004	0.017	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.013	0.0	0.011	0.025	0.035
CPI-SS09C3D34BE	THBS1_ITGA6	simple:P07996	simple:P23229	THBS1	ITGA6	False	False	False	user_curated	False	0.053	0.0	0.0	0.048	0.0	0.046	0.06	0.07	0.688	0.0	0.0	0.683	0.0	0.681	0.695	0.705	0.16	0.0	0.0	0.155	0.0	0.154	0.167	0.177	0.169	0.0	0.0	0.164	0.0	0.162	0.176	0.186	0.079	0.0	0.0	0.074	0.0	0.072	0.086	0.096	0.552	0.0	0.0	0.547	0.0	0.546	0.559	0.569	0.125	0.0	0.0	0.12	0.0	0.119	0.132	0.142	0.072	0.0	0.0	0.067	0.0	0.065	0.079	0.089
CPI-SS067F25887	CD63_ITGA6	simple:P08962	simple:P23229	CD63	ITGA6	False	False	False	user_curated	False	0.311	0.0	0.0	0.306	0.0	0.304	0.318	0.328	0.663	0.0	0.0	0.658	0.0	0.656	0.67	0.68	0.132	0.0	0.0	0.126	0.0	0.125	0.138	0.149	1.061	0.0	0.0	1.055	0.0	1.054	1.067	1.077	0.853	0.0	0.0	0.848	0.0	0.846	0.86	0.87	1.092	0.0	0.0	1.087	0.0	1.086	1.099	1.109	0.637	0.0	0.0	0.632	0.0	0.63	0.644	0.654	0.356	0.0	0.0	0.351	0.0	0.35	0.363	0.373
CPI-SS095D84BF5	MDK_ITGA6	simple:P21741	simple:P23229	MDK	ITGA6	False	False	False	user_curated	False	0.026	0.0	0.0	0.02	0.0	0.019	0.032	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.01	0.0	0.008	0.022	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.01	0.0	0.008	0.022	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.019	0.0	0.018	0.032	0.042
CPI-SS0D92ED4EF	CD36_ITGA6	simple:P16671	simple:P23229	CD36	ITGA6	False	False	False	user_curated	False	0.029	0.0	0.0	0.024	0.0	0.022	0.036	0.046	0.127	0.0	0.0	0.122	0.0	0.12	0.134	0.144	0.747	0.0	0.0	0.742	0.0	0.741	0.754	0.764	0.36	0.0	0.0	0.355	0.0	0.353	0.367	0.377	0.041	0.0	0.0	0.036	0.0	0.034	0.048	0.058	0.782	0.0	0.0	0.777	0.0	0.775	0.789	0.799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.012	0.0	0.01	0.024	0.034
CPI-SS0DB85F9D1	FN1_SDC4	simple:P02751	simple:P31431	FN1	SDC4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.026	0.051	0.028	0.07	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071	0.0	0.075	0.1	0.077	0.119	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS03D77D61F	CXCL10_SDC4	simple:P02778	simple:P31431	CXCL10	SDC4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.042	0.068	0.044	0.087	0.0	0.041	0.022	0.0	0.025	0.051	0.028	0.07	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.042	0.068	0.044	0.087	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS07C237EFB	CCL5_SDC4	simple:P13501	simple:P31431	CCL5	SDC4	False	False	False	user_curated	False	0.022	0.0	0.026	0.051	0.028	0.07	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053	0.0	0.056	0.082	0.059	0.101	0.0	0.055	0.364	0.0	0.367	0.393	0.37	0.412	0.0	0.366	0.311	0.0	0.314	0.339	0.316	0.359	0.0	0.312	0.142	0.0	0.146	0.171	0.148	0.19	0.0	0.144	1.638	0.0	1.641	1.666	1.643	1.686	0.0	1.64	1.667	0.0	1.671	1.696	1.673	1.715	0.0	1.669
CPI-SS0DC7E5994	FGFR1_SDC4	simple:P11362	simple:P31431	FGFR1	SDC4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.0	0.047	0.072	0.049	0.092	0.0	0.045	0.027	0.0	0.03	0.055	0.032	0.075	0.0	0.028	0.035	0.0	0.039	0.064	0.041	0.083	0.0	0.037	0.045	0.0	0.049	0.074	0.051	0.093	0.0	0.047	0.033	0.0	0.037	0.062	0.039	0.081	0.0	0.035
CPI-SS07EF7A0A6	COL6A1_SDC4	simple:P12109	simple:P31431	COL6A1	SDC4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.023	0.048	0.025	0.067	0.0	0.021	0.047	0.0	0.05	0.076	0.053	0.095	0.0	0.049	0.013	0.0	0.017	0.042	0.019	0.061	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.025	0.05	0.027	0.069	0.0	0.023
CPI-SS08077D159	THBS1_SDC4	simple:P07996	simple:P31431	THBS1	SDC4	False	False	False	user_curated	False	0.056	0.0	0.059	0.085	0.062	0.104	0.0	0.058	0.691	0.0	0.695	0.72	0.697	0.739	0.0	0.693	0.163	0.0	0.167	0.192	0.169	0.211	0.0	0.165	0.172	0.0	0.176	0.201	0.178	0.22	0.0	0.174	0.082	0.0	0.085	0.111	0.087	0.13	0.0	0.084	0.555	0.0	0.559	0.584	0.561	0.603	0.0	0.557	0.128	0.0	0.132	0.157	0.134	0.176	0.0	0.13	0.075	0.0	0.079	0.104	0.081	0.123	0.0	0.077
CPI-SS013923296	MDK_SDC4	simple:P21741	simple:P31431	MDK	SDC4	False	False	False	user_curated	False	0.029	0.0	0.032	0.057	0.034	0.077	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.021	0.047	0.023	0.066	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.022	0.047	0.024	0.066	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.0	0.031	0.056	0.033	0.076	0.0	0.029
CPI-SS0C3371748	COL1A1_SDC4	simple:P02452	simple:P31431	COL1A1	SDC4	False	False	False	user_curated	False	0.025	0.0	0.028	0.054	0.031	0.073	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.015	0.04	0.017	0.059	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.014	0.039	0.016	0.058	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0BDD8E4BA	COL6A2_SDC4	simple:P12110	simple:P31431	COL6A2	SDC4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.018	0.044	0.021	0.063	0.0	0.017	0.039	0.0	0.042	0.067	0.044	0.087	0.0	0.04	0.011	0.0	0.015	0.04	0.017	0.059	0.0	0.013	0.099	0.0	0.102	0.128	0.105	0.147	0.0	0.101	0.087	0.0	0.091	0.116	0.093	0.135	0.0	0.089
CPI-SS0C3A42D31	ADAM12_SDC4	simple:O43184	simple:P31431	ADAM12	SDC4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.015	0.04	0.017	0.059	0.0	0.013	0.024	0.0	0.027	0.053	0.03	0.072	0.0	0.026	0.011	0.0	0.014	0.04	0.017	0.059	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0EC8AFB7F	TFPI_SDC4	simple:P10646	simple:P31431	TFPI	SDC4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.144	0.169	0.146	0.188	0.0	0.142	0.077	0.0	0.081	0.106	0.083	0.125	0.0	0.079	0.016	0.0	0.02	0.045	0.022	0.064	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.014	0.039	0.016	0.059	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0A253C489	TGM2_SDC4	simple:P21980	simple:P31431	TGM2	SDC4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.081	0.0	0.085	0.11	0.087	0.129	0.0	0.083	0.023	0.0	0.027	0.052	0.029	0.071	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.0	0.04	0.065	0.042	0.085	0.0	0.039	0.024	0.0	0.028	0.053	0.03	0.072	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0365F269E	TNXB_SDC4	simple:P22105	simple:P31431	TNXB	SDC4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057	0.0	0.06	0.086	0.063	0.105	0.0	0.059	0.014	0.0	0.017	0.043	0.02	0.062	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.015	0.041	0.017	0.06	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS03BC039CE	FGFR3_SDC4	simple:P22607	simple:P31431	FGFR3	SDC4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.042	0.068	0.044	0.087	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.014	0.039	0.016	0.058	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0CA60FE77	FN1_CD79A	simple:P02751	simple:P11912	FN1	CD79A	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.124	0.0	0.0	0.013	0.034	0.013	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.173	0.0	0.0	0.062	0.084	0.062	0.0	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0DD78D742	CXCL8_CD79A	simple:P10145	simple:P11912	CXCL8	CD79A	False	False	False	user_curated	False	1.247	0.0	0.0	0.136	0.158	0.137	0.0	0.15	1.621	0.0	0.0	0.51	0.531	0.51	0.0	0.524	1.482	0.0	0.0	0.371	0.392	0.371	0.0	0.385	1.625	0.0	0.0	0.514	0.536	0.515	0.0	0.528	1.295	0.0	0.0	0.184	0.205	0.184	0.0	0.198	1.867	0.0	0.0	0.756	0.778	0.756	0.0	0.77	1.382	0.0	0.0	0.271	0.293	0.272	0.0	0.285	1.248	0.0	0.0	0.137	0.159	0.138	0.0	0.151
CPI-SS091E4A286	FN1_ITGA2	simple:P02751	simple:P17301	FN1	ITGA2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0F7E7F34F	MET_ITGA2	simple:P08581	simple:P17301	MET	ITGA2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.013	0.0	0.0
CPI-SS0DFD90285	LAMA5_ITGA2	simple:O15230	simple:P17301	LAMA5	ITGA2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS03C1B2CCC	LAMB1_ITGA2	simple:P07942	simple:P17301	LAMB1	ITGA2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0CEB30438	LAMC1_ITGA2	simple:P11047	simple:P17301	LAMC1	ITGA2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.0	0.035	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.012	0.0	0.0
CPI-SS0E2204086	COL6A1_ITGA2	simple:P12109	simple:P17301	COL6A1	ITGA2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.038	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.012	0.0	0.0
CPI-SS0920D1557	COL1A1_ITGA2	simple:P02452	simple:P17301	COL1A1	ITGA2	False	False	False	user_curated	False	0.0	0.0	0.0	0.018	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS05530F8D5	COL6A2_ITGA2	simple:P12110	simple:P17301	COL6A2	ITGA2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.032	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.092	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.081	0.0	0.078	0.0	0.0
CPI-SS0C39B5A5A	FN1_SDC1	simple:P02751	simple:P18827	FN1	SDC1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.078	0.0	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS03CA27375	CXCL8_SDC1	simple:P10145	simple:P18827	CXCL8	SDC1	False	False	False	user_curated	False	0.153	0.0	0.0	0.136	0.0	0.0	0.0	0.0	0.526	0.0	0.0	0.509	0.0	0.0	0.0	0.0	0.387	0.0	0.0	0.37	0.0	0.0	0.0	0.0	0.531	0.0	0.0	0.514	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.183	0.0	0.0	0.0	0.0	0.773	0.0	0.0	0.755	0.0	0.0	0.0	0.0	0.288	0.0	0.0	0.27	0.0	0.0	0.0	0.0	0.154	0.0	0.0	0.137	0.0	0.0	0.0	0.0
CPI-SS043438046	CCL5_SDC1	simple:P13501	simple:P18827	CCL5	SDC1	False	False	False	user_curated	False	0.03	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.043	0.0	0.0	0.0	0.0	0.371	0.0	0.0	0.354	0.0	0.0	0.0	0.0	0.318	0.0	0.0	0.301	0.0	0.0	0.0	0.0	0.149	0.0	0.0	0.132	0.0	0.0	0.0	0.0	1.645	0.0	0.0	1.628	0.0	0.0	0.0	0.0	1.675	0.0	0.0	1.658	0.0	0.0	0.0	0.0
