# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
     749.210      100.000    16441.105    27548.371
     750.229      101.000    16441.105    27548.371
     751.249       99.000    16441.105    27548.371
     752.268      100.000    16441.105    27548.371
     753.288      100.000    16441.105    27548.371
     754.308      101.000    16441.105    27548.371
     755.328       99.100    16441.105    27548.371
     756.347      100.000    16441.105    27548.371
     757.367      101.000    16441.105    27548.371
     758.386      100.000    16441.105    27548.371
     759.406       99.100    16441.105    27548.371
     760.426      100.000    16441.105    27548.371
     761.445      100.000    16441.105    27548.371
     762.465      101.000    16441.105    27548.371
     763.485      100.000    16441.105    27548.371
     764.504      100.000    16441.105    27548.371
     765.524       99.000    16441.105    27548.371
     766.544      100.000    16441.105    27548.371
     767.563      100.000    16441.105    27548.371
     768.583      101.000    16441.105    27548.371
     769.603      100.000    16441.105    27548.371
     770.622      100.100    16441.105    27548.371
     771.642      100.000    16441.105    27548.371
     772.662      101.000    16441.105    27548.371
     773.681      100.100    16441.105    27548.371
     774.700       99.100    16441.105    27548.371
     775.720      100.000    16441.105    27548.371
     776.740      101.000    16441.105    27548.371
     777.760      100.000    16441.105    27548.371
     778.780      100.000    16441.105    27548.371
     779.800      100.000    16441.105    27548.371
     780.820      100.000    16441.105    27548.371
     781.839      100.000    16441.105    27548.371
     782.858      100.100    16441.105    27548.371
     783.878      100.000    16441.105    27548.371
     784.898      100.000    16441.105    27548.371
     785.917      100.000    16441.105    27548.371
     786.937      100.000    16441.105    27548.371
     787.956      100.000    16441.105    27548.371
     788.976       99.100    16441.105    27548.371
     789.996      100.000    16441.105    27548.371
     791.016      101.000    16441.105    27548.371
     792.035      100.000    16441.105    27548.371
     793.055      100.000    16441.105    27548.371
     794.075      100.000    16441.105    27548.371
     795.094      100.000    16441.105    27548.371
     796.114      100.000    16441.105    27548.371
     797.134      100.000    16441.105    27548.371
     798.154      100.000    16441.105    27548.371
     799.173      100.000    16441.105    27548.371
     800.193      100.000    16441.105    27548.371
     801.213      100.000    16441.105    27548.371
     802.232      100.000    16441.105    27548.371
     803.252      100.000    16441.105    27548.371
     804.271      100.100    16441.105    27548.371
     805.291      100.000    16441.105    27548.371
     806.311      100.000    16441.105    27548.371
     807.330      100.000    16441.105    27548.371
     808.350      100.000    16441.105    27548.371
     809.370      100.000    16441.105    27548.371
     810.390      101.000    16441.105    27548.371
     811.409      100.000    16441.105    27548.371
     812.429      100.000    16441.105    27548.371
     813.449       99.000    16441.105    27548.371
     814.468      101.000    16441.105    27548.371
     815.488      100.000    16441.105    27548.371
     816.508       99.000    16441.105    27548.371
     817.527      101.000    16441.105    27548.371
     818.547      100.000    16441.105    27548.371
     819.567      100.000    16441.105    27548.371
     820.586      100.000    16441.105    27548.371
     821.606      100.000    16441.105    27548.371
     822.626      100.000    16441.105    27548.371
     823.645      100.000    16441.105    27548.371
     824.665      100.000    16441.105    27548.371
     825.685      100.000    16441.105    27548.371
     826.704      100.100    16441.105    27548.371
     827.724      100.000    16441.105    27548.371
     828.743      100.000    16441.105    27548.371
     829.763      100.000    16441.105    27548.371
     830.782      100.100    16441.105    27548.371
     831.802      100.000    16441.105    27548.371
     832.822      100.000    16441.105    27548.371
     833.841      100.000    16441.105    27548.371
     834.860      101.200    16441.105    27548.371
     835.879      100.000    16441.105    27548.371
     836.899      100.000    16441.105    27548.371
     837.919      100.000    16441.105    27548.371
     838.939      100.000    16441.105    27548.371
     839.959      100.000    16441.105    27548.371
     840.979      100.000    16441.105    27548.371
     841.998       99.100    16441.105    27548.371
     843.018      100.000    16441.105    27548.371
     844.037      101.000    16441.105    27548.371
     845.057      100.000    16441.105    27548.371
     846.077      100.000    16441.105    27548.371
     847.096      100.000    16441.105    27548.371
     848.116      100.000    16441.105    27548.371
     849.136      100.000    16441.105    27548.371
     850.155      100.000    16441.105    27548.371
     851.175      100.000    16441.105    27548.371
     852.195      100.000    16441.105    27548.371
     853.214      100.000    16441.105    27548.371
     854.234      100.000    16441.105    27548.371
     855.254      101.000    16441.105    27548.371
     856.273      100.000    16441.105    27548.371
     857.293      100.000    16441.105    27548.371
     858.313       99.000    16441.105    27548.371
     859.333      101.000    16441.105    27548.371
     860.352      100.000    16441.105    27548.371
     861.372      100.000    16441.105    27548.371
     862.392      100.000    16441.105    27548.371
     863.411       99.000    16441.105    27548.371
     864.431      101.100    16441.105    27548.371
     865.450      100.000    16441.105    27548.371
     866.470      100.000    16441.105    27548.371
     867.490      100.000    16441.105    27548.371
     868.509      100.000    16441.105    27548.371
     869.529      100.000    16441.105    27548.371
     870.549      100.000    16441.105    27548.371
     871.568      101.000    16441.105    27548.371
     872.588      100.000    16441.105    27548.371
     873.608      100.000    16441.105    27548.371
     874.628       99.000    16441.105    27548.371
     875.647      100.000    16441.105    27548.371
     876.667      100.000    16441.105    27548.371
     877.687      100.000    16441.105    27548.371
     878.706      100.000    16441.105    27548.371
     879.726      100.000    16441.105    27548.371
     880.746      101.000    16441.105    27548.371
     881.766      100.000    16441.105    27548.371
     882.785       99.100    16441.105    27548.371
     883.805      101.000    16441.105    27548.371
     884.825      100.000    16441.105    27548.371
     885.844      100.000    16441.105    27548.371
     886.863      100.100    16441.105    27548.371
     887.882       99.000    16441.105    27548.371
     888.902      101.000    16441.105    27548.371
     889.922      100.000    16441.105    27548.371
     890.941      100.000    16441.105    27548.371
     891.961      100.000    16441.105    27548.371
     892.981      100.000    16441.105    27548.371
     894.001      100.000    16441.105    27548.371
     895.020      100.100    16441.105    27548.371
     896.040      100.000    16441.105    27548.371
     897.059      100.000    16441.105    27548.371
     898.080      100.000    16441.105    27548.371
     899.099      100.000    16441.105    27548.371
     900.119      101.000    16441.105    27548.371
     901.139      100.000    16441.105    27548.371
     902.158       99.100    16441.105    27548.371
     903.178      101.000    16441.105    27548.371
     904.198       99.000    16441.105    27548.371
     905.217      101.000    16441.105    27548.371
     906.237      100.000    16441.105    27548.371
     907.257       99.100    16441.105    27548.371
     908.276      100.000    16441.105    27548.371
     909.296      100.000    16441.105    27548.371
     910.316      100.000    16441.105    27548.371
     911.335      100.000    16441.105    27548.371
     912.355      100.000    16441.105    27548.371
     913.375      101.000    16441.105    27548.371
     914.395      100.000    16441.105    27548.371
     915.414      100.000    16441.105    27548.371
     916.434      100.000    16441.105    27548.371
     917.454      100.000    16441.105    27548.371
     918.473      100.000    16441.105    27548.371
     919.493      100.000    16441.105    27548.371
     920.513      101.000    16441.105    27548.371
     921.532      100.000    16441.105    27548.371
     922.552      100.000    16441.105    27548.371
     923.572      100.000    16441.105    27548.371
     924.591       99.100    16441.105    27548.371
     925.611      101.000    16441.105    27548.371
     926.631      100.000    16441.105    27548.371
     927.650      100.000    16441.105    27548.371
     928.670      100.000    16441.105    27548.371
     929.690      100.000    16441.105    27548.371
     930.710       99.000    16441.105    27548.371
     931.729      101.000    16441.105    27548.371
     932.749      100.000    16441.105    27548.371
     933.768      100.100    16441.105    27548.371
     934.787       99.200    16441.105    27548.371
     935.805      101.100    16441.105    27548.371
     936.822       99.300    16441.105    27548.371
     937.839      100.300    16441.105    27548.371
     938.856      100.300    16441.105    27548.371
     939.873      100.300    16441.105    27548.371
     940.889      100.300    16441.105    27548.371
     941.905       99.400    16441.105    27548.371
     942.922      100.300    16441.105    27548.371
     943.939      100.300    16441.105    27548.371
     944.956       99.300    16441.105    27548.371
     945.973      101.300    16441.105    27548.371
     946.991       99.200    16441.105    27548.371
     948.007      100.300    16441.105    27548.371
     949.024       99.300    16441.105    27548.371
     950.041      101.300    16441.105    27548.371
     951.058       99.300    16441.105    27548.371
     952.075      100.300    16441.105    27548.371
     953.092       99.300    16441.105    27548.371
     954.108      101.300    16441.105    27548.371
     955.125      100.300    16441.105    27548.371
     956.142       99.300    16441.105    27548.371
     957.159      100.300    16441.105    27548.371
     958.176      100.200    16441.105    27548.371
     959.193       99.300    16441.105    27548.371
     960.210      100.300    16441.105    27548.371
     961.227      100.300    16441.105    27548.371
     962.244      100.300    16441.105    27548.371
     963.261       99.300    16441.105    27548.371
     964.278      100.300    16441.105    27548.371
     965.295      100.300    16441.105    27548.371
     966.311      100.300    16441.105    27548.371
     967.328       99.300    16441.105    27548.371
     968.345      100.300    16441.105    27548.371
     969.362      100.300    16441.105    27548.371
     970.379      100.300    16441.105    27548.371
     971.396       99.300    16441.105    27548.371
     972.413      100.300    16441.105    27548.371
     973.430      100.300    16441.105    27548.371
     974.446       99.300    16441.105    27548.371
     975.463      100.300    16441.105    27548.371
     976.480      101.300    16441.105    27548.371
     977.498       99.200    16441.105    27548.371
     978.515      100.300    16441.105    27548.371
     979.532      100.300    16441.105    27548.371
     980.549       99.300    16441.105    27548.371
     981.566      100.300    16441.105    27548.371
     982.583      100.300    16441.105    27548.371
     983.600      100.300    16441.105    27548.371
     984.617       99.300    16441.105    27548.371
     985.634      100.300    16441.105    27548.371
     986.650      100.300    16441.105    27548.371
     987.667       99.300    16441.105    27548.371
     988.684      100.300    16441.105    27548.371
     989.701      100.300    16441.105    27548.371
     990.718      100.300    16441.105    27548.371
     991.735      100.300    16441.105    27548.371
     992.752      100.300    16441.105    27548.371
     993.769      100.300    16441.105    27548.371
     994.786       99.300    16441.105    27548.371
     995.803      100.300    16441.105    27548.371
     996.820      100.300    16441.105    27548.371
     997.837       99.300    16441.105    27548.371
     998.854      101.300    16441.105    27548.371
     999.871       99.300    16441.105    27548.371
    1000.888      100.300    16441.105    27548.371
    1001.904      100.400    16441.105    27548.371
    1002.921       99.300    16441.105    27548.371
    1003.938      100.300    16441.105    27548.371
    1004.954       99.300    16441.105    27548.371
    1005.971      101.300    16441.105    27548.371
    1006.989       99.200    16441.105    27548.371
    1008.006      100.300    16441.105    27548.371
    1009.023      100.300    16441.105    27548.371
    1010.039       99.300    16441.105    27548.371
    1011.056      100.300    16441.105    27548.371
    1012.073      101.300    16441.105    27548.371
    1013.090       99.300    16441.105    27548.371
    1014.107      100.300    16441.105    27548.371
    1015.124      100.300    16441.105    27548.371
    1016.141       99.300    16441.105    27548.371
    1017.158      100.300    16441.105    27548.371
    1018.175      100.200    16441.105    27548.371
    1019.193       99.300    16441.105    27548.371
    1020.209      100.300    16441.105    27548.371
    1021.227      100.200    16441.105    27548.371
    1022.244      100.300    16441.105    27548.371
    1023.261      100.300    16441.105    27548.371
    1024.278       99.300    16441.105    27548.371
    1025.295      100.300    16441.105    27548.371
    1026.312      100.300    16441.105    27548.371
    1027.329      100.300    16441.105    27548.371
    1028.346      100.300    16441.105    27548.371
    1029.363       99.300    16441.105    27548.371
    1030.380      101.300    16441.105    27548.371
    1031.397       99.300    16441.105    27548.371
    1032.414      100.300    16441.105    27548.371
    1033.430      100.300    16441.105    27548.371
    1034.447      100.300    16441.105    27548.371
    1035.464       99.300    16441.105    27548.371
    1036.481       99.300    16441.105    27548.371
    1037.499      101.200    16441.105    27548.371
    1038.516       99.300    16441.105    27548.371
    1039.533      101.300    16441.105    27548.371
    1040.550       99.300    16441.105    27548.371
    1041.567      100.300    16441.105    27548.371
    1042.584       99.300    16441.105    27548.371
    1043.600      101.300    16441.105    27548.371
    1044.617       99.300    16441.105    27548.371
    1045.634      100.300    16441.105    27548.371
    1046.651      100.300    16441.105    27548.371
    1047.668       99.300    16441.105    27548.371
    1048.685      100.300    16441.105    27548.371
    1049.702      100.300    16441.105    27548.371
    1050.719      100.300    16441.105    27548.371
    1051.736      100.300    16441.105    27548.371
    1052.753       99.300    16441.105    27548.371
    1053.770      100.300    16441.105    27548.371
    1054.787      100.300    16441.105    27548.371
    1055.804      100.300    16441.105    27548.371
    1056.821       99.300    16441.105    27548.371
    1057.838      100.300    16441.105    27548.371
    1058.855      100.300    16441.105    27548.371
    1059.872      100.300    16441.105    27548.371
    1060.889       99.300    16441.105    27548.371
    1061.904      100.400    16441.105    27548.371
    1062.921      100.300    16441.105    27548.371
    1063.938       99.300    16441.105    27548.371
    1064.955      100.300    16441.105    27548.371
    1065.972      100.300    16441.105    27548.371
    1066.990      100.200    16441.105    27548.371
    1068.007       99.300    16441.105    27548.371
    1069.023      100.300    16441.105    27548.371
    1070.040      100.300    16441.105    27548.371
    1071.057      100.300    16441.105    27548.371
    1072.074      100.300    16441.105    27548.371
    1073.091       99.300    16441.105    27548.371
    1074.108      100.300    16441.105    27548.371
    1075.125      100.300    16441.105    27548.371
    1076.142      100.300    16441.105    27548.371
    1077.158       99.300    16441.105    27548.371
    1078.176      100.200    16441.105    27548.371
    1079.194      101.300    16441.105    27548.371
    1080.210      100.300    16441.105    27548.371
    1081.227       99.300    16441.105    27548.371
    1082.244      100.300    16441.105    27548.371
    1083.261       99.300    16441.105    27548.371
    1084.278      100.300    16441.105    27548.371
    1085.295      100.300    16441.105    27548.371
    1086.312       99.300    16441.105    27548.371
    1087.329      100.300    16441.105    27548.371
    1088.346      100.300    16441.105    27548.371
    1089.362      100.300    16441.105    27548.371
    1090.379      100.300    16441.105    27548.371
    1091.396      100.300    16441.105    27548.371
    1092.413       99.300    16441.105    27548.371
    1093.430      100.300    16441.105    27548.371
    1094.447      100.300    16441.105    27548.371
    1095.464      100.300    16441.105    27548.371
    1096.481      100.300    16441.105    27548.371
    1097.499       99.200    16441.105    27548.371
    1098.515      100.300    16441.105    27548.371
    1099.532       99.300    16441.105    27548.371
    1100.549      101.300    16441.105    27548.371
    1101.566       99.300    16441.105    27548.371
    1102.583      100.300    16441.105    27548.371
    1103.600      100.300    16441.105    27548.371
    1104.617       99.300    16441.105    27548.371
    1105.634      101.300    16441.105    27548.371
    1106.651      100.300    16441.105    27548.371
    1107.667       99.300    16441.105    27548.371
    1108.684      100.300    16441.105    27548.371
    1109.701       99.300    16441.105    27548.371
    1110.718      100.300    16441.105    27548.371
    1111.735      100.300    16441.105    27548.371
    1112.752      100.300    16441.105    27548.371
    1113.769       99.300    16441.105    27548.371
    1114.786      100.300    16441.105    27548.371
    1115.803      100.300    16441.105    27548.371
    1116.820      100.300    16441.105    27548.371
    1117.837      100.300    16441.105    27548.371
    1118.854       99.300    16441.105    27548.371
    1119.870      100.300    16441.105    27548.371
    1120.888      100.200    16441.105    27548.371
    1121.904      100.400    16441.105    27548.371
    1122.921       99.300    16441.105    27548.371
    1123.938      100.300    16441.105    27548.371
    1124.955      100.300    16441.105    27548.371
    1125.972       99.300    16441.105    27548.371
    1126.990      100.200    16441.105    27548.371
    1128.007      101.300    16441.105    27548.371
    1129.023      100.300    16441.105    27548.371
    1130.040       99.300    16441.105    27548.371
    1131.057      100.300    16441.105    27548.371
    1132.074      100.300    16441.105    27548.371
    1133.091      100.300    16441.105    27548.371
    1134.108       99.300    16441.105    27548.371
    1135.125      100.300    16441.105    27548.371
    1136.142       99.300    16441.105    27548.371
    1137.159      100.300    16441.105    27548.371
    1138.176      100.300    16441.105    27548.371
    1139.193      100.300    16441.105    27548.371
    1140.210      100.300    16441.105    27548.371
    1141.228      100.100    16441.105    27548.371
    1142.245      100.300    16441.105    27548.371
    1143.262       99.300    16441.105    27548.371
    1144.279      100.300    16441.105    27548.371
    1145.296      100.300    16441.105    27548.371
    1146.313       99.300    16441.105    27548.371
    1147.330      101.300    16441.105    27548.371
    1148.347       99.300    16441.105    27548.371
    1149.364      100.300    16441.105    27548.371
    1150.382      100.200    16441.105    27548.371
    1151.399       99.300    16441.105    27548.371
    1152.416      101.300    16441.105    27548.371
    1153.433      100.300    16441.105    27548.371
    1154.450       99.300    16441.105    27548.371
    1155.467       99.300    16441.105    27548.371
    1156.484      101.300    16441.105    27548.371
    1157.502       99.200    16441.105    27548.371
    1158.519      100.300    16441.105    27548.371
    1159.535      100.300    16441.105    27548.371
    1160.553      100.300    16441.105    27548.371
    1161.570       99.300    16441.105    27548.371
    1162.587      101.300    16441.105    27548.371
    1163.603       99.300    16441.105    27548.371
    1164.620      100.300    16441.105    27548.371
    1165.637      100.300    16441.105    27548.371
    1166.654       99.300    16441.105    27548.371
    1167.671      100.300    16441.105    27548.371
    1168.688       99.300    16441.105    27548.371
    1169.705      100.300    16441.105    27548.371
    1170.722      101.300    16441.105    27548.371
    1171.740       99.200    16441.105    27548.371
    1172.757      100.300    16441.105    27548.371
    1173.774       99.300    16441.105    27548.371
    1174.791      100.300    16441.105    27548.371
    1175.808      100.300    16441.105    27548.371
    1176.825      101.300    16441.105    27548.371
    1177.842       99.300    16441.105    27548.371
    1178.859      100.300    16441.105    27548.371
    1179.876      100.300    16441.105    27548.371
    1180.892       99.400    16441.105    27548.371
    1181.908      100.400    16441.105    27548.371
    1182.925       99.300    16441.105    27548.371
    1183.942      101.300    16441.105    27548.371
    1184.958      100.300    16441.105    27548.371
    1185.975       99.300    16441.105    27548.371
    1186.994      100.100    16441.105    27548.371
    1188.011      100.300    16441.105    27548.371
    1189.028      100.300    16441.105    27548.371
    1190.045       99.300    16441.105    27548.371
    1191.062      100.300    16441.105    27548.371
    1192.079      100.300    16441.105    27548.371
    1193.096       99.300    16441.105    27548.371
    1194.112      100.300    16441.105    27548.371
    1195.129      100.300    16441.105    27548.371
    1196.146      100.300    16441.105    27548.371
    1197.164      100.200    16441.105    27548.371
    1198.181      100.300    16441.105    27548.371
    1199.198       99.300    16441.105    27548.371
    1200.215      100.300    16441.105    27548.371
    1201.232       99.300    16441.105    27548.371
    1202.249      100.300    16441.105    27548.371
    1203.266      100.300    16441.105    27548.371
    1204.284      100.200    16441.105    27548.371
    1205.301      100.300    16441.105    27548.371
    1206.318       99.300    16441.105    27548.371
    1207.335      101.300    16441.105    27548.371
    1208.352      100.300    16441.105    27548.371
    1209.370      100.200    16441.105    27548.371
    1210.387       99.300    16441.105    27548.371
    1211.404      100.300    16441.105    27548.371
    1212.421      100.300    16441.105    27548.371
    1213.439       99.200    16441.105    27548.371
    1214.458      101.100    16435.988    27548.371
    1215.477       99.100    16436.012    27548.371
    1216.495      100.100    16436.012    27548.371
    1217.513      100.200    16436.309    27548.371
    1218.531      100.200    16436.309    27548.371
    1219.548       99.300    16436.309    27548.371
    1220.566      100.200    16436.309    27548.371
    1221.584      101.200    16436.309    27548.371
    1222.602       99.200    16436.309    27548.371
    1223.620      100.200    16436.309    27548.371
    1224.638      100.200    16436.309    27548.371
    1225.657      100.200    16436.309    27548.371
    1226.675      100.200    16436.309    27548.371
    1227.692      100.200    16436.309    27548.371
    1228.710      100.200    16436.309    27548.371
    1229.728       99.200    16436.309    27548.371
    1230.746      101.200    16436.309    27548.371
    1231.765       99.200    16436.309    27548.371
    1232.783      100.200    16436.309    27548.371
    1233.800      100.200    16436.309    27548.371
    1234.818      100.200    16436.309    27548.371
    1235.836      100.200    16436.309    27548.371
    1236.854       99.200    16436.309    27548.371
    1237.872      100.200    16436.309    27548.371
    1238.890      100.200    16436.309    27548.371
    1239.907      100.300    16436.309    27548.371
    1240.926      100.200    16436.309    27548.371
    1241.943      100.200    16436.309    27548.371
    1242.962      100.100    16436.309    27548.371
    1243.980       99.200    16436.309    27548.371
    1244.998      100.200    16436.309    27548.371
    1246.016      100.200    16436.309    27548.371
    1247.035      100.100    16436.309    27548.371
    1248.053      100.200    16436.309    27548.371
    1249.071      101.200    16436.309    27548.371
    1250.089       99.200    16436.309    27548.371
    1251.107      100.200    16436.309    27548.371
    1252.125      100.200    16436.309    27548.371
    1253.143      100.200    16436.309    27548.371
    1254.161      100.200    16436.309    27548.371
    1255.179       99.200    16436.309    27548.371
    1256.197      100.200    16436.309    27548.371
    1257.215      100.200    16436.309    27548.371
    1258.233      101.200    16436.309    27548.371
    1259.251       99.200    16436.309    27548.371
    1260.269      100.200    16436.309    27548.371
    1261.287      100.200    16436.309    27548.371
    1262.305      100.200    16436.309    27548.371
    1263.323       99.200    16436.309    27548.371
    1264.341      100.200    16436.309    27548.371
    1265.360      100.200    16436.309    27548.371
    1266.378      100.200    16436.309    27548.371
    1267.396      100.200    16436.309    27548.371
    1268.414       99.200    16436.309    27548.371
    1269.432      100.200    16436.309    27548.371
    1270.450      101.200    16436.309    27548.371
    1271.468       99.200    16436.309    27548.371
    1272.486      100.200    16436.309    27548.371
    1273.504      101.200    16436.309    27548.371
    1274.522       99.200    16436.309    27548.371
    1275.540      100.200    16436.309    27548.371
    1276.558      100.200    16436.309    27548.371
    1277.577      100.100    16436.309    27548.371
    1278.594      100.200    16436.309    27548.371
    1279.612       99.200    16436.309    27548.371
    1280.630      101.200    16436.309    27548.371
    1281.648       99.200    16436.309    27548.371
    1282.666      100.200    16436.309    27548.371
    1283.684      100.200    16436.309    27548.371
    1284.703      100.200    16436.309    27548.371
    1285.720       99.200    16436.309    27548.371
    1286.738      101.200    16436.309    27548.371
    1287.756      100.200    16436.309    27548.371
    1288.774      100.200    16436.309    27548.371
    1289.793      100.200    16436.309    27548.371
    1290.811       99.200    16436.309    27548.371
    1291.829      100.200    16436.309    27548.371
    1292.847      100.200    16436.309    27548.371
    1293.865      100.200    16436.309    27548.371
    1294.883      100.200    16436.309    27548.371
    1295.900      100.300    16436.309    27548.371
    1296.916       99.400    16436.309    27548.371
    1297.934      100.200    16436.309    27548.371
    1298.952      100.200    16436.309    27548.371
    1299.970      100.200    16436.309    27548.371
    1300.989      100.200    16436.309    27548.371
    1302.007      100.200    16436.309    27548.371
    1303.025       99.200    16436.309    27548.371
    1304.043      100.200    16436.309    27548.371
    1305.061      100.200    16436.309    27548.371
    1306.079      100.200    16436.309    27548.371
    1307.097      100.100    16436.309    27548.371
    1308.115      100.200    16436.309    27548.371
    1309.133       99.200    16436.309    27548.371
    1310.151      101.200    16436.309    27548.371
    1311.169      100.200    16436.309    27548.371
    1312.187       99.200    16436.309    27548.371
    1313.205      100.200    16436.309    27548.371
    1314.223      100.200    16436.309    27548.371
    1315.241      100.200    16436.309    27548.371
    1316.260      100.200    16436.309    27548.371
    1317.278      100.200    16436.309    27548.371
    1318.296      100.200    16436.309    27548.371
    1319.314       99.200    16436.309    27548.371
    1320.332      100.100    16436.309    27548.371
    1321.350      101.200    16436.309    27548.371
    1322.368      100.200    16436.309    27548.371
    1323.386       99.200    16436.309    27548.371
    1324.404      100.200    16436.309    27548.371
    1325.422      100.200    16436.309    27548.371
    1326.440      100.200    16436.309    27548.371
    1327.458      100.200    16436.309    27548.371
    1328.476      100.200    16436.309    27548.371
    1329.494       99.200    16436.309    27548.371
    1330.512      100.200    16436.309    27548.371
    1331.530      100.200    16436.309    27548.371
    1332.548      100.200    16436.309    27548.371
    1333.566      100.200    16436.309    27548.371
    1334.584       99.200    16436.309    27548.371
    1335.602      101.200    16436.309    27548.371
    1336.620      100.200    16436.309    27548.371
    1337.638       99.200    16436.309    27548.371
    1338.656      100.200    16436.309    27548.371
    1339.674      100.200    16436.309    27548.371
    1340.692      100.200    16436.309    27548.371
    1341.710      100.200    16436.309    27548.371
    1342.728       99.200    16436.309    27548.371
    1343.746      100.200    16436.309    27548.371
    1344.764      100.200    16436.309    27548.371
    1345.782      100.200    16436.309    27548.371
    1346.800      100.200    16436.309    27548.371
    1347.819      100.200    16436.309    27548.371
    1348.837      100.200    16436.309    27548.371
    1349.855      100.200    16436.309    27548.371
    1350.873       99.200    16436.309    27548.371
    1351.891      100.200    16436.309    27548.371
    1352.907      101.300    16436.309    27548.371
    1353.925       99.200    16436.309    27548.371
    1354.943      100.200    16436.309    27548.371
    1355.961      100.200    16436.309    27548.371
    1356.979      100.200    16436.309    27548.371
    1357.997      100.200    16436.309    27548.371
    1359.015       99.200    16436.309    27548.371
    1360.034      100.200    16436.309    27548.371
    1361.052      100.200    16436.309    27548.371
    1362.070      100.200    16436.309    27548.371
    1363.088       99.200    16436.309    27548.371
    1364.106      101.100    16436.309    27548.371
    1365.124      100.200    16436.309    27548.371
    1366.142      100.300    16436.309    27548.371
    1367.160      100.100    16436.309    27548.371
    1368.179       99.200    16436.309    27548.371
    1369.197      100.200    16436.309    27548.371
    1370.215      100.200    16436.309    27548.371
    1371.233      100.200    16436.309    27548.371
    1372.251      100.200    16436.309    27548.371
    1373.267      100.300    16436.309    27548.371
    1374.285       99.200    16436.309    27548.371
    1375.303      100.200    16436.309    27548.371
    1376.321      100.200    16436.309    27548.371
    1377.340      101.200    16436.309    27548.371
    1378.358       99.200    16436.309    27548.371
    1379.376      100.200    16436.309    27548.371
    1380.394      100.200    16436.309    27548.371
    1381.413       99.100    16436.309    27548.371
    1382.431      100.200    16436.309    27548.371
    1383.449      100.200    16436.309    27548.371
    1384.467      100.200    16436.309    27548.371
    1385.485      101.100    16436.309    27548.371
    1386.503       99.200    16436.309    27548.371
    1387.521      100.200    16436.309    27548.371
    1388.539      100.200    16436.309    27548.371
    1389.557      100.200    16436.309    27548.371
    1390.575      100.200    16436.309    27548.371
    1391.593      100.200    16436.309    27548.371
    1392.611       99.200    16436.309    27548.371
    1393.629      101.200    16436.309    27548.371
    1394.647       99.200    16436.309    27548.371
    1395.665      100.200    16436.309    27548.371
    1396.683      100.200    16436.309    27548.371
    1397.702      100.100    16436.309    27548.371
    1398.720      100.200    16436.309    27548.371
    1399.738      100.200    16436.309    27548.371
    1400.756      100.200    16436.309    27548.371
    1401.774      100.200    16436.309    27548.371
    1402.792       99.200    16436.309    27548.371
    1403.810      100.200    16436.309    27548.371
    1404.828      100.200    16436.309    27548.371
    1405.846      100.200    16436.309    27548.371
    1406.864      100.200    16436.309    27548.371
    1407.882      100.200    16436.309    27548.371
    1408.899       99.300    16436.309    27548.371
    1409.916      100.300    16436.309    27548.371
    1410.934      100.200    16436.309    27548.371
    1411.952      100.200    16436.309    27548.371
    1412.970       99.200    16436.309    27548.371
    1413.988      101.200    16436.309    27548.371
    1415.006      100.200    16436.309    27548.371
    1416.024      100.200    16436.309    27548.371
    1417.042       99.200    16436.309    27548.371
    1418.060      100.200    16436.309    27548.371
    1419.078      100.200    16436.309    27548.371
    1420.096      100.200    16436.309    27548.371
    1421.114      100.200    16436.309    27548.371
    1422.133      100.200    16436.309    27548.371
    1423.151      100.200    16436.309    27548.371
    1424.169       99.200    16436.309    27548.371
    1425.187      100.200    16436.309    27548.371
    1426.205      100.200    16436.309    27548.371
    1427.224      100.100    16436.309    27548.371
    1428.242      100.200    16436.309    27548.371
    1429.260      100.200    16436.309    27548.371
    1430.278      100.200    16436.309    27548.371
    1431.297      100.200    16436.309    27548.371
    1432.315      100.200    16436.309    27548.371
    1433.333      100.200    16436.309    27548.371
    1434.351       99.200    16436.309    27548.371
    1435.369      100.200    16436.309    27548.371
    1436.387      101.100    16436.309    27548.371
    1437.405       99.200    16436.309    27548.371
    1438.423      100.200    16436.309    27548.371
    1439.441       99.200    16436.309    27548.371
    1440.459      100.200    16436.309    27548.371
    1441.477      100.200    16436.309    27548.371
    1442.495      100.200    16436.309    27548.371
    1443.513      101.200    16436.309    27548.371
    1444.531      100.200    16436.309    27548.371
    1445.549       99.200    16436.309    27548.371
    1446.567       99.200    16436.309    27548.371
    1447.585      101.200    16436.309    27548.371
    1448.603      100.200    16436.309    27548.371
    1449.621       99.200    16436.309    27548.371
    1450.639      100.200    16436.309    27548.371
    1451.658      101.100    16436.309    27548.371
    1452.676       99.200    16436.309    27548.371
    1453.694      100.200    16436.309    27548.371
    1454.712       99.200    16436.309    27548.371
    1455.730      101.200    16436.309    27548.371
    1456.749      100.100    16436.309    27548.371
    1457.769      100.000    16436.309    27548.371
    1458.789      100.000    16436.309    27548.371
    1459.809      100.000    16436.309    27548.371
    1460.830      100.000    16436.309    27548.371
    1461.848      100.100    16436.309    27548.371
    1462.867      100.100    16436.309    27548.371
    1463.887      100.000    16436.309    27548.371
    1464.907      100.100    16436.309    27548.371
    1465.927      100.000    16436.309    27548.371
    1466.946      100.000    16436.309    27548.371
    1467.967      100.000    16436.309    27548.371
    1468.987      100.000    16436.309    27548.371
    1470.006      101.000    16436.309    27548.371
    1471.026      100.000    16436.309    27548.371
